date,open,close,high,low,amount
2026-04-29,61.0,71.98,79.0,60.0,533276.0
2026-04-30,69.8,76.4,78.67,69.2,332636.0
2026-05-06,78.8,77.0,82.66,76.17,300325.0
2026-05-07,75.96,86.25,88.0,74.5,270451.0
2026-05-08,85.0,87.96,93.88,84.02,215727.0
2026-05-11,90.9,109.99,110.0,88.0,233605.0
2026-05-12,113.97,112.3,119.0,103.6,249176.0
2026-05-13,108.31,117.9,124.0,108.2,196957.0
2026-05-14,118.65,113.01,125.98,113.0,193727.0
2026-05-15,113.21,110.53,118.6,106.0,194207.0
2026-05-18,113.55,126.0,127.0,110.88,220108.0
2026-05-19,120.5,116.09,123.96,114.06,190747.0
2026-05-20,118.0,118.96,125.0,116.66,178214.0
2026-05-21,119.66,101.0,122.53,100.0,232738.0
2026-05-22,100.09,100.5,103.9,97.01,145551.0
2026-05-25,97.0,101.0,105.56,92.92,162533.0
2026-05-26,99.0,93.63,100.88,91.35,144158.0
2026-05-27,95.0,102.23,106.95,94.99,171137.0
2026-05-28,99.97,102.62,106.89,97.87,127400.0
2026-05-29,106.88,104.56,112.61,102.89,162506.0
2026-06-01,102.71,95.02,103.49,94.58,128383.0
2026-06-02,92.1,94.36,97.71,92.1,86800.0
