date,open,close,high,low,amount
2026-04-27,44.12,40.6,44.59,38.68,198504.0
2026-04-28,40.98,39.8,42.38,38.9,103938.0
2026-04-29,39.0,44.11,44.42,38.11,104532.0
2026-04-30,47.0,48.49,52.58,46.5,102299.0
2026-05-06,48.45,54.38,55.77,47.8,87320.0
2026-05-07,53.52,54.55,56.5,52.28,66776.0
2026-05-08,56.0,59.53,62.88,55.02,65851.0
2026-05-11,60.53,70.76,74.77,59.3,70073.0
2026-05-12,70.8,69.83,75.8,67.01,61051.0
2026-05-13,68.0,70.31,72.0,66.03,51730.0
2026-05-14,68.0,67.0,72.6,66.6,50972.0
2026-05-15,69.0,75.89,81.0,68.11,73866.0
2026-05-18,74.37,75.8,79.06,71.1,59578.0
2026-05-19,76.06,69.24,78.78,68.25,56834.0
2026-05-20,68.05,69.53,71.65,67.36,48598.0
2026-05-21,69.52,60.88,69.75,60.61,65290.0
2026-05-22,60.9,63.15,63.5,60.5,36304.0
2026-05-25,62.5,62.88,64.86,61.0,30374.0
2026-05-26,62.06,59.35,63.1,58.27,33993.0
2026-05-27,60.33,61.01,62.92,59.53,31172.0
2026-05-28,60.3,64.0,65.88,60.3,42501.0
2026-05-29,65.0,58.09,65.55,57.77,43951.0
2026-06-01,56.0,57.85,58.49,55.28,22623.0
2026-06-02,57.85,57.13,59.5,56.9,19684.0
