date,open,close,high,low,amount
2025-12-01,11.64,11.49,12.08,11.39,1030492.0
2025-12-02,11.44,11.35,11.51,11.26,429730.0
2025-12-03,11.48,11.45,11.67,11.34,539364.0
2025-12-04,11.55,11.19,11.58,11.14,483360.0
2025-12-05,11.06,11.59,11.63,11.02,525161.0
2025-12-08,11.63,11.42,11.64,11.25,487221.0
2025-12-09,11.31,10.94,11.31,10.91,536946.0
2025-12-10,11.4,11.17,11.44,11.01,702204.0
2025-12-11,11.27,10.78,11.36,10.75,741299.0
2025-12-12,10.98,10.92,11.14,10.82,581752.0
2025-12-15,10.61,10.87,10.89,10.54,445567.0
2025-12-16,10.73,10.37,10.79,10.31,505598.0
2025-12-17,10.5,10.86,10.93,10.45,661339.0
2025-12-18,10.8,10.82,11.05,10.73,416890.0
2025-12-19,10.7,10.95,11.0,10.6,421470.0
2025-12-22,11.18,11.49,11.65,11.18,875406.0
2025-12-23,11.68,11.51,11.78,11.42,669849.0
2025-12-24,11.72,11.66,11.83,11.48,634776.0
2025-12-25,11.48,11.39,11.48,11.27,455087.0
2025-12-26,11.64,11.8,11.87,11.58,845092.0
2025-12-29,12.2,12.24,12.8,11.84,1609991.0
2025-12-30,11.51,11.93,12.09,11.43,887471.0
2025-12-31,12.0,11.75,12.28,11.67,837498.0
2026-01-05,12.28,12.59,12.76,12.2,1442001.0
2026-01-06,12.78,12.94,13.08,12.56,1197684.0
2026-01-07,13.04,12.87,13.3,12.79,1219502.0
2026-01-08,12.6,12.63,13.09,12.55,841064.0
2026-01-09,12.37,12.77,12.87,12.37,916755.0
2026-01-12,13.25,13.29,13.45,12.94,1089697.0
2026-01-13,13.35,13.46,13.88,13.18,1201526.0
2026-01-14,13.75,14.03,14.46,13.57,1468900.0
2026-01-15,14.1,13.85,14.39,13.55,1484456.0
2026-01-16,13.9,13.98,14.53,13.78,1183068.0
2026-01-19,14.17,13.93,14.17,13.2,881367.0
2026-01-20,14.03,14.13,14.35,13.33,1364321.0
2026-01-21,14.16,15.1,15.44,14.16,1778884.0
2026-01-22,14.65,15.4,15.69,14.43,1701752.0
2026-01-23,16.1,16.94,16.94,15.92,1336725.0
2026-01-26,18.63,18.63,18.63,18.63,107955.0
2026-01-27,19.99,20.49,20.49,19.31,2855461.0
2026-01-28,21.75,22.54,22.54,20.9,1713693.0
2026-01-29,24.78,24.79,24.79,22.29,2489453.0
2026-01-30,22.31,22.31,22.31,22.31,227900.0
2026-02-02,20.08,20.08,20.08,20.08,36407.0
2026-02-03,18.07,18.07,18.36,18.07,1870189.0
2026-02-04,18.44,17.98,18.55,17.39,2114689.0
2026-02-05,17.13,16.54,17.49,16.23,1890633.0
2026-02-06,15.0,16.12,16.48,15.0,1414690.0
2026-02-09,16.66,16.96,17.03,16.4,1385936.0
2026-02-10,16.87,16.6,17.06,16.52,930467.0
2026-02-11,16.5,16.79,16.97,16.5,739787.0
2026-02-12,16.67,16.71,17.04,16.6,734953.0
2026-02-13,16.18,16.23,16.71,16.18,680640.0
2026-02-24,17.15,17.53,17.63,17.04,1171242.0
2026-02-25,17.53,17.87,18.12,17.25,1238017.0
2026-02-26,17.88,17.52,18.1,17.49,795611.0
2026-02-27,17.49,18.07,18.24,17.41,937690.0
2026-03-02,18.49,19.32,19.43,17.73,1959590.0
2026-03-03,18.58,17.39,18.58,17.39,1308185.0
2026-03-04,16.06,16.7,17.26,16.06,849017.0
2026-03-05,17.0,16.66,17.06,16.46,667223.0
2026-03-06,16.41,16.5,16.73,16.2,450579.0
2026-03-09,15.9,16.39,16.52,15.61,592458.0
2026-03-10,16.85,16.59,16.89,16.5,411305.0
2026-03-11,16.7,16.3,16.71,16.21,420569.0
2026-03-12,16.07,15.97,16.31,15.75,442391.0
2026-03-13,15.77,15.4,16.13,15.33,515532.0
2026-03-16,15.1,14.74,15.16,14.38,714028.0
2026-03-17,14.71,14.53,14.96,14.52,410946.0
2026-03-18,14.51,14.51,14.58,14.25,316747.0
2026-03-19,14.12,13.6,14.18,13.47,631818.0
2026-03-20,13.6,13.41,13.86,13.39,441659.0
2026-03-23,12.98,12.3,13.29,12.21,705009.0
2026-03-24,12.88,12.89,12.93,12.42,543585.0
2026-03-25,13.47,13.19,13.59,13.09,711386.0
2026-03-26,13.09,12.8,13.23,12.76,400280.0
2026-03-27,12.51,13.11,13.2,12.51,416093.0
2026-03-30,12.95,13.27,13.35,12.88,433018.0
2026-03-31,13.39,13.18,13.64,13.18,478634.0
2026-04-01,13.6,13.45,13.7,13.23,434096.0
2026-04-02,13.29,12.94,13.29,12.8,396046.0
2026-04-03,13.09,12.75,13.11,12.63,242761.0
2026-04-07,12.7,12.76,12.87,12.62,269962.0
2026-04-08,13.31,13.99,14.0,13.3,748819.0
2026-04-09,13.52,13.61,13.79,13.35,523778.0
2026-04-10,13.78,13.55,13.86,13.54,381448.0
2026-04-13,13.5,13.55,13.59,13.37,288945.0
2026-04-14,13.79,13.64,13.88,13.48,354733.0
2026-04-15,13.96,13.49,14.07,13.43,559403.0
2026-04-16,13.56,14.04,14.19,13.55,654778.0
2026-04-17,14.2,14.63,15.17,14.2,959639.0
2026-04-20,14.64,15.29,15.51,14.64,1105581.0
2026-04-21,15.31,15.37,15.39,14.95,646178.0
2026-04-22,15.41,16.4,16.91,15.31,1629560.0
2026-04-23,16.46,15.59,16.5,15.45,1128496.0
2026-04-24,15.3,15.56,16.02,15.28,745301.0
2026-04-27,15.4,15.82,16.15,15.38,700462.0
2026-04-28,15.72,15.88,16.0,15.31,752860.0
2026-04-29,14.69,15.25,15.46,14.29,1081558.0
2026-04-30,15.03,14.73,15.21,14.69,673921.0
2026-05-06,14.95,15.38,15.5,14.76,746354.0
2026-05-07,15.7,15.71,15.98,15.36,764820.0
2026-05-08,15.53,16.0,16.25,15.46,920469.0
2026-05-11,16.34,16.67,17.07,16.22,1244185.0
2026-05-12,17.5,16.64,17.5,16.48,1053398.0
2026-05-13,17.0,16.58,17.34,16.5,881560.0
2026-05-14,16.5,16.72,17.39,16.26,1259450.0
2026-05-15,16.4,15.32,16.42,15.15,1106368.0
2026-05-18,14.95,14.9,15.14,14.35,668456.0
2026-05-19,14.8,14.12,14.8,13.96,703840.0
2026-05-20,13.71,13.84,14.03,13.46,574581.0
2026-05-21,14.0,13.23,14.39,13.19,613684.0
2026-05-22,13.35,13.92,14.13,13.15,508640.0
2026-05-25,14.17,13.9,14.48,13.77,432365.0
2026-05-26,13.95,14.29,14.34,13.53,605137.0
2026-05-27,14.2,13.55,14.2,13.41,515187.0
2026-05-28,13.29,13.6,13.73,13.06,410065.0
2026-05-29,13.75,13.23,13.84,13.16,381623.0
2026-06-01,13.23,13.09,13.46,13.07,400949.0
2026-06-02,13.13,13.44,13.5,12.7,561211.0
