date,open,close,high,low,amount
2025-12-01,12.59,12.66,12.69,12.38,55635.0
2025-12-02,12.65,12.51,12.71,12.4,49112.0
2025-12-03,12.8,13.76,13.76,12.43,183842.0
2025-12-04,15.14,15.14,15.14,15.14,91083.0
2025-12-05,16.65,16.65,16.65,16.43,442984.0
2025-12-08,16.7,18.32,18.32,15.51,865588.0
2025-12-09,17.02,20.15,20.15,17.02,787498.0
2025-12-10,18.5,18.14,19.73,18.14,717374.0
2025-12-11,17.35,17.8,18.7,17.0,594207.0
2025-12-12,17.2,16.45,17.37,16.02,537926.0
2025-12-15,15.73,15.0,15.74,14.95,388976.0
2025-12-16,14.98,15.14,15.37,14.8,295322.0
2025-12-17,14.84,15.07,15.1,14.4,301801.0
2025-12-18,14.84,15.34,15.49,14.65,317078.0
2025-12-19,15.21,15.18,15.39,14.93,249949.0
2025-12-22,15.26,15.83,16.03,15.11,366225.0
2025-12-23,15.53,14.8,15.83,14.8,306376.0
2025-12-24,14.52,15.11,15.17,14.43,203005.0
2025-12-25,14.96,15.4,15.5,14.96,259990.0
2025-12-26,15.41,15.11,15.54,14.95,225156.0
2025-12-29,15.4,15.77,16.62,15.2,662995.0
2025-12-30,15.55,16.35,16.6,15.5,580773.0
2025-12-31,16.08,15.33,16.12,15.3,411803.0
2026-01-05,15.33,15.59,15.65,15.1,301754.0
2026-01-06,15.41,15.55,15.69,15.17,245248.0
2026-01-07,15.43,15.34,15.81,15.25,218515.0
2026-01-08,15.25,15.69,15.84,15.2,265338.0
2026-01-09,15.7,15.98,15.99,15.57,231821.0
2026-01-12,15.98,16.18,16.23,15.7,251477.0
2026-01-13,16.24,15.5,16.28,15.48,212452.0
2026-01-14,15.6,15.64,15.82,15.31,203267.0
2026-01-15,15.5,15.3,15.5,15.01,149304.0
2026-01-16,15.48,15.68,15.75,15.18,169605.0
2026-01-19,15.68,15.9,15.98,15.46,164685.0
2026-01-20,15.91,15.64,16.05,15.42,169139.0
2026-01-21,15.42,16.08,16.17,15.4,227886.0
2026-01-22,16.15,16.55,16.79,16.09,334584.0
2026-01-23,16.54,16.16,16.55,16.12,252871.0
2026-01-26,15.89,15.3,15.93,15.11,245965.0
2026-01-27,15.18,15.45,15.7,14.49,204370.0
2026-01-28,15.33,14.94,15.68,14.93,128420.0
2026-01-29,14.93,14.23,14.93,14.23,134061.0
2026-01-30,14.15,14.41,14.5,14.06,87636.0
2026-02-02,14.32,14.23,14.53,14.22,68329.0
2026-02-03,14.37,14.74,14.75,14.28,91871.0
2026-02-04,14.65,14.63,14.75,14.45,65724.0
2026-02-05,14.51,14.33,14.68,14.22,74552.0
2026-02-06,14.36,14.48,14.85,14.19,73026.0
2026-02-09,14.67,14.71,14.77,14.55,59973.0
2026-02-10,14.72,14.76,14.96,14.71,61864.0
2026-02-11,14.72,14.73,14.95,14.66,43019.0
2026-02-12,14.66,14.72,14.82,14.55,47788.0
2026-02-13,14.66,14.8,14.92,14.66,56398.0
2026-02-24,14.94,15.14,15.25,14.92,100895.0
2026-02-25,15.07,15.53,15.7,15.06,191599.0
2026-02-26,15.51,15.81,15.86,15.37,155904.0
2026-02-27,15.68,15.54,15.69,15.37,107727.0
2026-03-02,15.0,15.03,15.43,14.9,117554.0
2026-03-03,15.0,14.07,15.15,14.05,123216.0
2026-03-04,13.75,14.01,14.25,13.7,68845.0
2026-03-05,14.2,14.38,14.58,14.2,74255.0
2026-03-06,14.3,14.69,14.87,14.16,84760.0
2026-03-09,14.68,14.28,14.72,13.96,87252.0
2026-03-10,14.45,14.98,15.0,14.37,107804.0
2026-03-11,15.0,14.82,15.25,14.8,81856.0
2026-03-12,14.71,14.36,14.89,14.28,77262.0
2026-03-13,14.24,14.11,14.43,14.1,60886.0
2026-03-16,14.03,14.86,14.86,13.93,108632.0
2026-03-17,14.86,14.02,14.86,13.99,107131.0
2026-03-18,14.03,14.52,14.57,14.03,96638.0
2026-03-19,14.36,13.95,14.36,13.88,90025.0
2026-03-20,14.05,13.48,14.2,13.45,80580.0
2026-03-23,13.15,12.56,13.28,12.4,91493.0
2026-03-24,12.89,12.99,12.99,12.5,80550.0
2026-03-25,12.99,13.35,13.41,12.98,67206.0
2026-03-26,13.27,13.03,13.45,12.98,55621.0
2026-03-27,12.8,13.21,13.22,12.76,42973.0
2026-03-30,13.0,13.35,13.39,12.93,41702.0
2026-03-31,13.36,13.13,13.48,13.08,33842.0
2026-04-01,13.36,13.49,13.62,13.36,56927.0
2026-04-02,13.36,13.15,13.54,13.05,44509.0
