date,open,close,high,low,amount
2026-05-15,165.0,173.99,197.0,165.0,116072.0
2026-05-18,177.97,226.18,226.18,170.0,84472.0
2026-05-19,233.0,248.0,269.9,217.02,81257.0
2026-05-20,243.0,310.01,322.4,240.15,67735.0
2026-05-21,325.0,256.7,339.98,256.7,73203.0
2026-05-22,268.0,249.12,275.0,230.1,57705.0
2026-05-25,238.22,193.1,241.0,191.0,60560.0
2026-05-26,191.0,193.99,201.99,166.0,58300.0
2026-05-27,180.5,187.0,205.88,180.1,42573.0
2026-05-28,182.58,190.0,199.99,182.58,30036.0
2026-05-29,185.0,176.05,193.6,174.5,32395.0
2026-06-01,172.0,145.01,174.0,145.0,35118.0
2026-06-02,145.0,145.03,151.47,139.6,23039.0
