date,open,close,high,low,amount
2025-12-01,31.75,32.01,32.24,31.75,447369.0
2025-12-02,32.24,31.7,32.24,31.4,670004.0
2025-12-03,31.46,31.57,31.86,31.46,519156.0
2025-12-04,31.57,31.06,32.04,30.98,441094.0
2025-12-05,31.19,31.5,31.86,30.64,454730.0
2025-12-08,31.62,32.0,32.11,31.55,409550.0
2025-12-09,32.14,31.7,32.38,31.59,344970.0
2025-12-10,31.77,31.91,31.96,31.23,370843.0
2025-12-11,31.91,31.3,31.94,31.23,489325.0
2025-12-12,31.3,31.31,31.63,31.06,421068.0
2025-12-15,31.46,31.07,31.58,30.7,464615.0
2025-12-16,30.99,30.65,31.04,30.53,318459.0
2025-12-17,30.54,30.44,30.73,29.84,685541.0
2025-12-18,30.48,31.08,31.24,29.93,531713.0
2025-12-19,31.08,31.68,31.74,30.97,519923.0
2025-12-22,31.66,31.68,32.11,31.57,527263.0
2025-12-23,31.64,31.54,31.87,31.43,402523.0
2025-12-24,31.76,31.65,31.82,31.42,379048.0
2025-12-25,31.44,32.14,32.28,31.44,677623.0
2025-12-26,32.02,32.04,32.89,32.02,784208.0
2025-12-29,32.36,33.04,33.64,31.99,1597278.0
2025-12-30,33.18,32.82,33.23,32.58,736284.0
2025-12-31,32.86,32.74,33.28,32.59,575802.0
2026-01-05,35.68,39.35,39.35,35.68,7644405.0
2026-01-06,43.31,42.13,43.67,40.18,10784971.0
2026-01-07,40.94,40.0,43.18,39.81,6236162.0
2026-01-08,39.88,40.28,42.23,39.18,5238602.0
2026-01-09,39.68,38.24,39.87,37.78,4624391.0
2026-01-12,38.66,39.71,40.04,38.25,3453755.0
2026-01-13,39.69,39.73,41.24,38.91,3353057.0
2026-01-14,39.68,39.09,40.17,38.5,3332238.0
2026-01-15,38.68,38.72,39.12,38.13,1924518.0
2026-01-16,38.71,38.32,38.97,38.04,1701495.0
2026-01-19,38.33,37.93,38.33,37.57,1272400.0
2026-01-20,38.13,37.2,38.13,36.76,1809930.0
2026-01-21,37.32,37.4,37.8,36.94,1318744.0
2026-01-22,37.13,37.54,37.77,37.13,1309452.0
2026-01-23,37.84,38.87,38.96,37.48,2174696.0
2026-01-26,39.21,37.43,39.39,37.28,1920684.0
2026-01-27,37.27,37.74,37.94,36.48,1434601.0
2026-01-28,37.64,37.31,37.69,36.98,991965.0
2026-01-29,37.33,36.8,37.74,36.65,1053540.0
2026-01-30,36.68,37.08,37.17,36.48,987640.0
2026-02-02,37.08,36.4,37.34,36.39,1069878.0
2026-02-03,36.49,37.88,37.89,36.49,1132760.0
2026-02-04,37.68,38.08,39.03,37.56,1180564.0
2026-02-05,38.07,38.3,38.85,37.87,1098408.0
2026-02-06,38.32,39.16,39.64,37.95,2056043.0
2026-02-09,39.64,38.65,39.64,38.49,1587340.0
2026-02-10,38.61,39.04,39.06,38.16,1015115.0
2026-02-11,39.01,38.93,39.78,38.87,1190981.0
2026-02-12,38.56,38.79,39.26,38.56,876642.0
2026-02-13,38.68,38.62,39.23,38.45,899407.0
2026-02-24,38.66,38.87,39.17,38.14,1043531.0
2026-02-25,38.87,38.71,38.92,38.47,756948.0
2026-02-26,38.66,39.15,39.17,38.57,914763.0
2026-02-27,39.16,39.68,39.69,38.86,1020602.0
2026-03-02,39.58,39.78,41.05,38.74,2043220.0
2026-03-03,39.78,37.65,40.5,37.65,1794126.0
2026-03-04,37.38,37.05,37.75,36.89,1128192.0
2026-03-05,37.18,37.48,38.02,37.18,922109.0
2026-03-06,37.11,38.62,38.67,37.11,1101640.0
2026-03-09,37.99,37.88,38.48,37.06,1133825.0
2026-03-10,38.26,39.46,39.48,38.09,1098161.0
2026-03-11,39.56,41.23,42.12,39.46,2857140.0
2026-03-12,41.15,41.81,42.26,40.82,2123718.0
2026-03-13,41.6,42.54,43.4,41.19,2326692.0
2026-03-16,42.13,43.13,43.38,41.92,2658015.0
2026-03-17,43.24,42.48,45.87,42.26,3335887.0
2026-03-18,42.89,42.67,43.18,41.89,2420676.0
2026-03-19,41.68,40.97,42.86,40.75,1838823.0
2026-03-20,41.45,43.59,45.37,40.84,4779746.0
2026-03-23,43.11,44.35,45.86,43.11,4824454.0
2026-03-24,44.78,45.43,45.77,43.38,4039464.0
2026-03-25,44.68,48.45,49.54,44.68,4951096.0
2026-03-26,47.97,50.83,51.23,47.97,5224609.0
2026-03-27,49.68,52.83,54.27,49.57,5199669.0
2026-03-30,52.48,54.68,55.25,51.75,5203903.0
2026-03-31,52.6,49.6,52.66,48.26,5982955.0
2026-04-01,49.68,55.89,58.18,48.78,7283342.0
2026-04-02,55.57,52.93,55.87,52.18,4685815.0
2026-04-03,54.88,56.37,58.28,53.97,5805220.0
2026-04-07,55.73,53.52,56.57,53.03,3758856.0
2026-04-08,53.53,54.12,55.18,52.03,3921550.0
2026-04-09,53.68,53.07,54.21,52.56,2522459.0
2026-04-10,53.95,51.06,54.07,50.99,3409921.0
2026-04-13,51.18,50.94,52.33,49.68,3074368.0
2026-04-14,50.69,50.25,51.65,49.96,1968816.0
2026-04-15,50.74,48.17,50.86,46.3,3877789.0
2026-04-16,48.17,48.02,48.62,47.36,1999504.0
2026-04-17,47.82,46.23,48.28,45.98,2919421.0
2026-04-20,46.23,47.28,47.93,45.69,2332712.0
2026-04-21,46.85,47.19,47.33,45.68,2202911.0
2026-04-22,47.19,46.33,47.5,45.98,1701064.0
2026-04-23,46.34,45.58,47.14,44.98,1592284.0
2026-04-24,45.18,43.77,45.2,43.55,1997834.0
2026-04-27,43.68,44.61,44.88,42.76,1677575.0
2026-04-28,44.38,43.51,44.66,43.26,1310492.0
2026-04-29,40.84,42.59,43.37,40.84,2687298.0
2026-04-30,42.93,42.47,42.93,41.93,1313780.0
2026-05-06,42.42,42.33,43.35,41.68,1730942.0
2026-05-07,42.65,43.87,44.36,42.27,1686169.0
2026-05-08,43.88,45.23,45.45,43.76,2362143.0
2026-05-11,45.42,45.53,45.97,43.78,3459656.0
2026-05-12,45.31,44.68,45.31,43.08,2169570.0
2026-05-13,44.8,44.3,44.8,43.66,1509868.0
2026-05-14,44.21,43.66,44.25,42.8,1592260.0
2026-05-15,43.56,44.93,45.99,43.01,2431507.0
2026-05-18,44.61,43.17,44.77,43.0,1888250.0
2026-05-19,43.32,43.4,44.79,42.82,1363180.0
2026-05-20,42.88,42.47,43.71,42.08,1257011.0
2026-05-21,42.21,40.0,42.73,39.9,1588258.0
2026-05-22,40.0,40.44,40.48,39.01,1094107.0
2026-05-25,40.49,39.0,40.85,38.78,978421.0
2026-05-26,39.34,37.8,39.34,37.1,972084.0
2026-05-27,37.76,37.28,37.95,36.51,878007.0
2026-05-28,37.15,39.5,39.5,36.73,1328332.0
2026-05-29,40.3,40.8,42.33,39.23,2665217.0
2026-06-01,42.32,42.25,42.37,40.51,1674898.0
2026-06-02,42.38,42.38,42.44,40.62,1172169.0
