date,open,close,high,low,amount
2026-04-24,46.0,50.02,55.54,46.0,133644.0
2026-04-27,48.58,53.82,59.42,48.0,99453.0
2026-04-28,52.02,51.6,54.99,50.01,67925.0
2026-04-29,50.5,67.08,67.08,50.5,77043.0
2026-04-30,70.48,87.2,87.2,70.0,48946.0
2026-05-06,94.99,101.0,108.9,91.0,49333.0
2026-05-07,95.99,100.0,105.67,94.93,43935.0
2026-05-08,95.0,99.29,109.9,91.7,47161.0
2026-05-11,102.1,129.07,129.07,102.0,50947.0
2026-05-12,134.0,139.01,153.95,131.0,51591.0
2026-05-13,131.05,140.49,143.6,131.05,37834.0
2026-05-14,141.0,148.5,161.87,140.8,53004.0
2026-05-15,142.88,145.49,156.11,130.0,38183.0
2026-05-18,140.0,153.75,156.02,133.56,35486.0
2026-05-19,148.99,143.0,149.93,137.0,31019.0
2026-05-20,140.0,144.01,153.0,140.0,25538.0
2026-05-21,140.02,132.0,144.8,129.1,29920.0
2026-05-22,132.0,133.2,138.85,125.01,24616.0
2026-05-25,139.0,160.28,166.98,134.16,37162.0
2026-05-26,159.0,186.0,198.88,158.0,43358.0
2026-05-27,180.0,211.0,223.0,176.0,37702.0
2026-05-28,204.86,207.16,231.0,190.0,29786.0
2026-05-29,213.8,189.83,220.0,182.09,28810.0
2026-06-01,182.02,176.49,195.0,173.1,21830.0
2026-06-02,173.8,207.79,208.0,173.8,33564.0
