date,open,close,high,low,amount
2025-12-01,5.28,5.27,5.31,5.23,163907.0
2025-12-02,5.25,5.32,5.32,5.25,128448.0
2025-12-03,5.31,5.44,5.47,5.3,202313.0
2025-12-04,5.42,5.44,5.49,5.4,153811.0
2025-12-05,5.44,5.38,5.47,5.36,148002.0
2025-12-08,5.41,5.35,5.43,5.33,171355.0
2025-12-09,5.34,5.32,5.36,5.28,114510.0
2025-12-10,5.31,5.36,5.38,5.31,114975.0
2025-12-11,5.37,5.32,5.37,5.31,122618.0
2025-12-12,5.34,5.26,5.35,5.25,177982.0
2025-12-15,5.25,5.27,5.31,5.24,127850.0
2025-12-16,5.27,5.21,5.28,5.2,115506.0
2025-12-17,5.22,5.21,5.25,5.18,111108.0
2025-12-18,5.21,5.27,5.3,5.19,143656.0
2025-12-19,5.27,5.26,5.29,5.24,108115.0
2025-12-22,5.25,5.21,5.26,5.21,120075.0
2025-12-23,5.21,5.21,5.24,5.19,121481.0
2025-12-24,5.2,5.24,5.24,5.18,103686.0
2025-12-25,5.25,5.26,5.28,5.23,93245.0
2025-12-26,5.25,5.25,5.27,5.22,102622.0
2025-12-29,5.25,5.22,5.27,5.22,106870.0
2025-12-30,5.2,5.19,5.24,5.19,114292.0
2025-12-31,5.19,5.19,5.23,5.19,104416.0
2026-01-05,5.22,5.18,5.23,5.16,198668.0
2026-01-06,5.19,5.2,5.21,5.17,141900.0
2026-01-07,5.2,5.23,5.25,5.18,153115.0
2026-01-08,5.22,5.18,5.23,5.17,172592.0
2026-01-09,5.19,5.21,5.23,5.18,132416.0
2026-01-12,5.2,5.24,5.24,5.19,139232.0
2026-01-13,5.24,5.23,5.27,5.21,155485.0
2026-01-14,5.23,5.12,5.23,5.1,291623.0
2026-01-15,5.11,5.14,5.15,5.1,92882.0
2026-01-16,5.15,5.11,5.16,5.1,112819.0
2026-01-19,5.01,4.95,5.02,4.93,387269.0
2026-01-20,4.95,4.98,4.98,4.93,213941.0
2026-01-21,4.97,4.94,4.99,4.93,212281.0
2026-01-22,4.94,4.94,4.98,4.92,207500.0
2026-01-23,4.94,4.95,4.96,4.93,184704.0
2026-01-26,4.94,4.94,4.97,4.91,246454.0
2026-01-27,4.94,4.89,4.95,4.88,183467.0
2026-01-28,4.89,4.94,4.96,4.88,198502.0
2026-01-29,4.94,4.96,4.96,4.91,162746.0
2026-01-30,4.96,4.95,5.03,4.92,247704.0
2026-02-02,4.94,4.85,4.95,4.84,243497.0
2026-02-03,4.87,4.85,4.89,4.83,159937.0
2026-02-04,4.85,4.94,4.95,4.84,183345.0
2026-02-05,4.93,4.95,4.97,4.92,148175.0
2026-02-06,4.94,4.92,4.98,4.91,147152.0
2026-02-09,4.95,4.95,4.97,4.92,147169.0
2026-02-10,4.95,4.93,4.96,4.92,104760.0
2026-02-11,4.94,4.96,4.98,4.93,110923.0
