date,open,close,high,low,amount
2025-12-01,64.19,64.74,64.76,63.77,85981.0
2025-12-02,64.34,63.61,64.5,63.41,60703.0
2025-12-03,63.63,63.3,64.17,63.09,53662.0
2025-12-04,63.5,64.03,64.65,62.67,70776.0
2025-12-05,64.0,64.0,64.28,63.1,61476.0
2025-12-08,64.15,65.26,65.43,64.08,90748.0
2025-12-09,65.06,64.9,66.28,64.63,91972.0
2025-12-10,64.68,65.42,65.68,64.01,79008.0
2025-12-11,65.5,64.25,65.89,64.25,73958.0
2025-12-12,63.92,65.09,65.28,63.0,89812.0
2025-12-15,64.5,63.68,65.37,63.65,68006.0
2025-12-16,63.56,62.71,64.08,62.17,62161.0
2025-12-17,62.78,64.53,64.6,62.63,72653.0
2025-12-18,64.15,63.56,64.7,63.54,56651.0
2025-12-19,64.05,63.89,64.68,63.64,58517.0
2025-12-22,64.11,65.46,65.92,64.01,102972.0
2025-12-23,65.35,64.99,65.8,64.72,67200.0
2025-12-24,65.11,65.9,66.16,65.0,82203.0
2025-12-25,66.0,66.29,66.84,65.53,87411.0
2025-12-26,66.29,65.4,66.67,65.18,90169.0
2025-12-29,65.38,67.34,69.58,65.2,183292.0
2025-12-30,67.35,68.91,69.87,67.35,178011.0
2025-12-31,68.5,67.5,68.95,67.13,102689.0
2026-01-05,67.58,69.1,69.66,67.58,147188.0
2026-01-06,69.11,69.5,70.5,68.56,155318.0
2026-01-07,69.4,71.01,71.3,69.3,175406.0
2026-01-08,70.5,69.83,70.68,69.49,129970.0
2026-01-09,69.63,69.51,69.97,68.71,133045.0
2026-01-12,69.43,69.81,69.95,68.72,133284.0
2026-01-13,69.56,67.56,69.71,67.28,137083.0
2026-01-14,67.73,66.98,68.77,66.24,143203.0
2026-01-15,66.58,68.89,68.89,66.4,118973.0
2026-01-16,69.08,70.72,71.15,68.98,195733.0
2026-01-19,71.5,71.0,72.87,70.8,156922.0
2026-01-20,70.75,71.76,72.18,70.27,148219.0
2026-01-21,71.0,72.68,73.09,70.95,166984.0
2026-01-22,73.1,76.09,77.03,71.82,276744.0
2026-01-23,74.65,77.12,78.17,74.52,225301.0
2026-01-26,76.51,75.8,80.36,75.26,188345.0
2026-01-27,75.78,79.81,80.49,74.07,221974.0
2026-01-28,82.01,89.5,91.49,82.01,466947.0
2026-01-29,89.5,86.05,90.28,85.6,295259.0
2026-01-30,87.0,86.3,88.24,82.71,244209.0
2026-02-02,85.51,78.46,86.3,78.36,251187.0
2026-02-03,79.6,79.75,81.68,78.84,195255.0
2026-02-04,78.9,78.0,79.34,76.7,136541.0
2026-02-05,77.38,84.5,85.15,76.11,291838.0
2026-02-06,83.76,81.5,84.05,81.01,201299.0
2026-02-09,82.5,81.81,82.57,80.3,168083.0
2026-02-10,81.79,79.74,82.0,79.26,137490.0
2026-02-11,79.47,81.21,83.86,79.2,166996.0
2026-02-12,81.52,87.12,88.35,81.52,268848.0
2026-02-13,85.54,85.16,87.0,85.03,137121.0
2026-02-24,85.7,86.97,88.02,83.7,199231.0
2026-02-25,87.68,89.5,92.2,87.5,204081.0
2026-02-26,90.5,91.11,93.18,88.38,172921.0
2026-02-27,89.28,86.9,89.4,86.06,177339.0
2026-03-02,85.48,85.11,87.71,85.0,154803.0
2026-03-03,85.8,78.5,86.48,78.2,208577.0
2026-03-04,77.61,80.29,81.35,77.61,148929.0
2026-03-05,82.5,79.91,82.97,79.27,118520.0
2026-03-06,79.66,79.25,80.61,78.5,101190.0
2026-03-09,76.52,77.6,78.17,74.0,140338.0
2026-03-10,79.08,79.14,80.4,78.35,111511.0
2026-03-11,79.0,78.61,80.47,78.38,84972.0
2026-03-12,78.48,78.34,80.6,77.47,82952.0
2026-03-13,77.52,76.7,78.91,76.45,89955.0
2026-03-16,76.5,77.01,77.97,74.67,106777.0
2026-03-17,77.67,74.42,77.8,74.36,78458.0
2026-03-18,74.51,75.9,76.23,73.94,77123.0
2026-03-19,74.7,73.56,74.98,73.1,78355.0
2026-03-20,74.01,73.0,75.14,73.0,86150.0
2026-03-23,71.55,68.1,72.0,67.2,169128.0
2026-03-24,69.08,69.0,69.35,66.8,106926.0
2026-03-25,69.77,71.62,72.07,69.62,96221.0
2026-03-26,71.5,70.92,72.67,70.21,82343.0
2026-03-27,69.8,73.1,73.46,69.65,101236.0
2026-03-30,72.25,72.28,72.9,71.13,101948.0
2026-03-31,68.65,66.97,69.15,65.7,234664.0
2026-04-01,68.8,70.17,70.68,68.39,152589.0
2026-04-02,73.0,71.24,73.27,70.46,150504.0
2026-04-03,72.52,71.67,73.96,71.53,128940.0
2026-04-07,72.24,70.29,72.78,70.1,102444.0
2026-04-08,73.3,77.3,77.36,72.89,186387.0
2026-04-09,76.51,77.12,77.88,75.5,123891.0
2026-04-10,77.85,77.45,79.13,77.34,114627.0
2026-04-13,77.08,76.98,78.22,75.8,88082.0
2026-04-14,77.58,77.88,79.1,76.97,116110.0
2026-04-15,78.42,76.04,78.42,75.64,111270.0
2026-04-16,76.46,77.26,77.48,76.03,90430.0
2026-04-17,77.05,78.19,78.43,76.47,100984.0
2026-04-20,79.5,81.28,83.25,79.44,188152.0
2026-04-21,80.92,80.89,81.65,79.26,128571.0
2026-04-22,81.01,82.5,82.6,80.89,133809.0
2026-04-23,82.86,81.66,84.28,80.98,134409.0
2026-04-24,82.1,82.35,84.0,82.0,135998.0
2026-04-27,76.5,78.63,79.09,73.1,279159.0
2026-04-28,77.3,77.29,80.07,76.4,186997.0
2026-04-29,76.65,77.39,78.07,74.3,167289.0
2026-04-30,77.21,75.38,77.97,74.4,192176.0
2026-05-06,76.65,77.96,80.16,76.63,218747.0
2026-05-07,78.3,78.46,79.25,76.48,191344.0
2026-05-08,77.8,76.64,77.99,74.88,207339.0
2026-05-11,77.8,77.73,78.98,76.5,254550.0
2026-05-12,77.73,78.4,78.46,74.88,251915.0
2026-05-13,76.88,83.12,83.47,75.8,313231.0
2026-05-14,84.22,84.0,85.8,82.01,349303.0
2026-05-15,84.32,82.89,85.44,80.31,313641.0
2026-05-18,82.21,81.4,83.36,80.1,221900.0
2026-05-19,80.39,79.61,80.88,76.37,223872.0
2026-05-20,79.0,83.71,83.71,78.9,248703.0
2026-05-21,84.78,77.61,84.78,77.5,279160.0
2026-05-22,79.51,86.38,88.0,79.36,420155.0
2026-05-25,89.39,95.24,96.3,86.88,441524.0
2026-05-26,93.9,97.9,99.77,90.61,407324.0
2026-05-27,101.9,110.02,114.86,101.2,516596.0
2026-05-28,110.8,114.3,118.0,108.13,415839.0
2026-05-29,114.0,107.12,115.41,106.0,372979.0
2026-06-01,105.21,99.25,107.03,98.78,339072.0
2026-06-02,99.38,101.5,103.98,96.1,277013.0
