date,open,close,high,low,amount
2026-05-18,70.0,112.01,112.01,70.0,153883.0
2026-05-19,89.86,88.88,98.76,85.0,109593.0
2026-05-20,90.0,102.35,109.18,88.01,99562.0
2026-05-21,97.12,86.64,100.9,85.68,79207.0
2026-05-22,86.94,77.0,87.07,74.92,67901.0
2026-05-25,73.0,66.56,74.9,65.81,59291.0
2026-05-26,66.0,64.2,66.1,60.0,41434.0
2026-05-27,62.5,65.29,69.76,62.33,42049.0
2026-05-28,63.1,62.7,68.0,62.39,36853.0
2026-05-29,62.92,64.15,66.66,59.0,44980.0
2026-06-01,62.7,58.02,62.76,58.02,31619.0
2026-06-02,57.01,57.0,58.4,55.0,24801.0
