date,open,close,high,low,amount
2025-12-01,4.41,4.44,4.45,4.4,227557.0
2025-12-02,4.43,4.43,4.44,4.4,197806.0
2025-12-03,4.43,4.4,4.44,4.38,221278.0
2025-12-04,4.4,4.4,4.43,4.38,211273.0
2025-12-05,4.4,4.48,4.5,4.38,457697.0
2025-12-08,4.53,4.51,4.58,4.5,653025.0
2025-12-09,4.49,4.44,4.5,4.43,290532.0
2025-12-10,4.44,4.48,4.5,4.4,341778.0
2025-12-11,4.48,4.41,4.49,4.4,261925.0
2025-12-12,4.39,4.43,4.45,4.39,296170.0
2025-12-15,4.42,4.44,4.49,4.4,228993.0
2025-12-16,4.44,4.42,4.45,4.39,236780.0
2025-12-17,4.42,4.46,4.49,4.34,467646.0
2025-12-18,4.45,4.42,4.46,4.4,363897.0
2025-12-19,4.41,4.45,4.48,4.4,309715.0
2025-12-22,4.45,4.44,4.48,4.44,222257.0
2025-12-23,4.44,4.44,4.47,4.42,262117.0
2025-12-24,4.44,4.48,4.49,4.41,319298.0
2025-12-25,4.49,4.53,4.54,4.47,303896.0
2025-12-26,4.52,4.56,4.6,4.51,461474.0
2025-12-29,4.56,4.51,4.56,4.5,323455.0
2025-12-30,4.51,4.51,4.54,4.48,226443.0
2025-12-31,4.51,4.48,4.54,4.47,279069.0
2026-01-05,4.48,4.54,4.54,4.46,460363.0
2026-01-06,4.53,4.65,4.66,4.52,806660.0
2026-01-07,4.65,4.59,4.66,4.58,550197.0
2026-01-08,4.59,4.52,4.59,4.51,504723.0
2026-01-09,4.53,4.56,4.6,4.51,458825.0
2026-01-12,4.56,4.64,4.66,4.53,684517.0
2026-01-13,4.64,4.6,4.67,4.59,577306.0
2026-01-14,4.57,4.56,4.68,4.53,820748.0
2026-01-15,4.56,4.49,4.56,4.47,543314.0
2026-01-16,4.55,4.52,4.63,4.51,750217.0
2026-01-19,4.48,4.53,4.54,4.46,436544.0
2026-01-20,4.52,4.55,4.56,4.5,466047.0
2026-01-21,4.53,4.56,4.59,4.52,424043.0
2026-01-22,4.56,4.57,4.6,4.55,331306.0
2026-01-23,4.57,4.6,4.61,4.57,416912.0
2026-01-26,4.6,4.6,4.64,4.56,634039.0
2026-01-27,4.58,4.57,4.59,4.49,537075.0
2026-01-28,4.57,4.6,4.63,4.55,564932.0
2026-01-29,4.59,4.64,4.64,4.56,596843.0
