date,open,close,high,low,amount
2025-12-01,10.06,10.07,10.17,10.03,53453.0
2025-12-02,10.07,9.99,10.08,9.98,66356.0
2025-12-03,10.0,9.81,10.01,9.78,93281.0
2025-12-04,9.79,9.69,9.83,9.63,66722.0
2025-12-05,9.7,9.8,9.8,9.66,44808.0
2025-12-08,9.78,9.78,9.84,9.75,51789.0
2025-12-09,9.73,9.71,9.79,9.7,48914.0
2025-12-10,9.68,9.92,10.05,9.65,115261.0
2025-12-11,9.81,9.7,9.85,9.7,64848.0
2025-12-12,9.7,9.73,9.83,9.68,53496.0
2025-12-15,9.85,10.13,10.18,9.83,235427.0
2025-12-16,10.0,10.0,10.1,9.93,110524.0
2025-12-17,9.99,9.92,10.0,9.79,94975.0
2025-12-18,9.87,9.91,9.95,9.84,50513.0
2025-12-19,9.82,9.94,9.97,9.82,67820.0
2025-12-22,9.95,9.91,9.96,9.86,60038.0
2025-12-23,9.91,9.79,9.91,9.78,66098.0
2025-12-24,9.78,9.81,9.81,9.71,45871.0
2025-12-25,9.77,9.93,10.06,9.77,110051.0
2025-12-26,9.86,9.83,9.9,9.82,69661.0
2025-12-29,9.83,9.79,9.86,9.77,49116.0
2025-12-30,9.78,9.73,9.8,9.71,48652.0
2025-12-31,9.7,9.68,9.74,9.66,57995.0
2026-01-05,9.68,9.77,9.77,9.67,60298.0
2026-01-06,9.77,9.8,9.8,9.73,83845.0
2026-01-07,9.81,9.76,9.82,9.75,69551.0
2026-01-08,9.75,9.75,9.78,9.68,79155.0
2026-01-09,9.77,9.77,9.83,9.72,88453.0
2026-01-12,9.77,9.83,9.84,9.75,148587.0
2026-01-13,9.83,9.72,9.83,9.7,119549.0
2026-01-14,9.7,9.69,9.77,9.68,126300.0
2026-01-15,9.69,9.64,9.72,9.64,78601.0
2026-01-16,9.65,9.56,9.66,9.55,84304.0
2026-01-19,9.56,9.58,9.58,9.51,55613.0
2026-01-20,9.58,9.6,9.63,9.56,61781.0
2026-01-21,9.6,9.42,9.61,9.39,134930.0
2026-01-22,9.41,9.43,9.45,9.35,61938.0
2026-01-23,9.42,9.45,9.45,9.39,69443.0
2026-01-26,9.43,9.38,9.44,9.28,112106.0
2026-01-27,9.38,9.24,9.39,9.22,80372.0
2026-01-28,9.25,9.36,9.49,9.18,136133.0
2026-01-29,9.3,10.3,10.3,9.26,584503.0
2026-01-30,10.58,10.44,11.18,10.33,978400.0
2026-02-02,9.96,10.98,11.3,9.96,850043.0
2026-02-03,10.51,10.71,11.05,10.44,599908.0
2026-02-04,10.59,10.41,10.71,10.28,489045.0
2026-02-05,10.33,10.18,10.55,10.16,371280.0
2026-02-06,10.11,9.93,10.24,9.75,353133.0
2026-02-09,9.98,10.12,10.33,9.9,297663.0
2026-02-10,10.03,9.9,10.09,9.87,197840.0
2026-02-11,9.9,9.78,9.95,9.78,171358.0
2026-02-12,9.79,9.57,9.8,9.57,175125.0
2026-02-13,9.63,9.54,9.76,9.54,134768.0
2026-02-24,9.6,9.56,9.65,9.53,117338.0
2026-02-25,9.53,9.61,9.63,9.53,114486.0
2026-02-26,9.61,9.45,9.61,9.41,132476.0
2026-02-27,9.45,9.39,9.52,9.37,110973.0
2026-03-02,9.25,9.09,9.33,9.03,184211.0
2026-03-03,9.09,8.99,9.31,8.8,267419.0
2026-03-04,8.83,8.66,8.85,8.65,174788.0
2026-03-05,8.74,8.69,8.78,8.67,99045.0
2026-03-06,8.68,8.81,8.82,8.66,101074.0
2026-03-09,8.81,8.76,8.81,8.7,99531.0
2026-03-10,8.79,8.78,8.82,8.74,82851.0
2026-03-11,8.77,8.72,8.78,8.68,81043.0
2026-03-12,8.72,9.03,9.27,8.66,203123.0
2026-03-13,8.93,8.95,9.1,8.9,144352.0
2026-03-16,8.91,9.17,9.29,8.9,235695.0
2026-03-17,9.06,8.95,9.16,8.95,147733.0
2026-03-18,8.96,8.81,8.97,8.75,99908.0
2026-03-19,8.71,8.66,8.79,8.65,80846.0
2026-03-20,8.65,8.37,8.7,8.36,104794.0
2026-03-23,8.3,7.91,8.31,7.9,122365.0
2026-03-24,7.98,8.05,8.05,7.86,75026.0
2026-03-25,8.05,8.11,8.13,8.02,66931.0
2026-03-26,8.1,7.97,8.17,7.94,71543.0
2026-03-27,7.95,8.11,8.18,7.93,83766.0
2026-03-30,8.05,8.08,8.11,7.96,55186.0
2026-03-31,8.38,8.23,8.63,8.23,189366.0
2026-04-01,8.2,8.26,8.43,8.11,123411.0
2026-04-02,8.21,8.21,8.32,8.19,77524.0
2026-04-03,8.2,7.93,8.2,7.88,88454.0
2026-04-07,7.93,7.95,7.97,7.87,43498.0
2026-04-08,8.01,8.12,8.13,8.0,76916.0
2026-04-09,8.05,7.98,8.08,7.97,62313.0
2026-04-10,7.97,8.05,8.08,7.97,54869.0
2026-04-13,8.0,8.04,8.04,7.95,51628.0
2026-04-14,8.06,8.14,8.14,7.99,87212.0
2026-04-15,8.11,8.07,8.15,8.05,55888.0
2026-04-16,8.06,8.09,8.1,8.02,53991.0
2026-04-17,8.06,8.06,8.07,7.95,71412.0
2026-04-20,8.04,8.11,8.11,8.01,59831.0
2026-04-21,8.11,8.02,8.18,8.01,63192.0
2026-04-22,8.02,8.0,8.02,7.97,36451.0
2026-04-23,7.99,8.23,8.46,7.99,215920.0
2026-04-24,8.18,8.07,8.21,8.03,112042.0
2026-04-27,8.03,7.91,8.05,7.87,88281.0
2026-04-28,7.86,7.92,7.97,7.85,48930.0
2026-04-29,7.92,7.97,8.03,7.89,65302.0
2026-04-30,7.96,7.94,8.02,7.94,60273.0
2026-05-06,7.92,7.92,7.95,7.88,79360.0
2026-05-07,7.93,7.94,8.03,7.92,74879.0
2026-05-08,7.95,7.99,8.01,7.91,77229.0
2026-05-11,7.98,8.05,8.06,7.93,92049.0
2026-05-12,8.03,7.89,8.05,7.88,87276.0
2026-05-13,7.9,7.85,7.93,7.82,61680.0
2026-05-14,7.85,8.23,8.64,7.82,350009.0
2026-05-15,8.12,7.98,8.15,7.92,197022.0
2026-05-18,7.91,7.93,7.96,7.86,92268.0
2026-05-19,7.93,7.97,8.08,7.9,92551.0
2026-05-20,7.91,8.14,8.19,7.86,204031.0
