date,open,close,high,low,amount
2025-12-01,9.45,9.62,9.71,9.41,222811.0
2025-12-02,9.6,9.71,9.75,9.42,232288.0
2025-12-03,9.69,9.46,9.69,9.36,214538.0
2025-12-04,9.41,9.62,9.68,9.41,206844.0
2025-12-05,9.53,9.8,9.93,9.48,282862.0
2025-12-08,9.77,9.78,9.93,9.76,268177.0
2025-12-09,9.72,10.02,10.16,9.7,448367.0
2025-12-10,10.02,9.9,10.03,9.8,243980.0
2025-12-11,9.86,9.62,9.98,9.6,226640.0
2025-12-12,9.61,9.61,9.94,9.48,258665.0
2025-12-15,9.52,9.39,9.65,9.28,205159.0
2025-12-16,10.14,9.71,10.34,9.7,500929.0
2025-12-17,9.43,9.52,9.85,9.28,366701.0
2025-12-18,9.41,9.64,9.98,9.4,325481.0
2025-12-19,9.59,9.9,9.98,9.59,360410.0
2025-12-22,9.96,9.98,10.23,9.94,379360.0
2025-12-23,9.88,9.65,10.0,9.58,335648.0
2025-12-24,9.65,9.95,9.99,9.6,361234.0
2025-12-25,9.9,10.17,10.2,9.88,384847.0
2025-12-26,10.25,10.31,10.48,10.08,606779.0
2025-12-29,10.14,10.24,10.36,10.05,362971.0
2025-12-30,10.16,10.09,10.32,10.03,341515.0
2025-12-31,10.1,10.33,10.4,10.08,442090.0
2026-01-05,10.38,10.5,10.62,10.15,476004.0
2026-01-06,10.43,11.06,11.39,10.38,884823.0
2026-01-07,10.95,10.69,10.95,10.61,601711.0
2026-01-08,10.55,11.01,11.08,10.55,610725.0
2026-01-09,11.38,11.07,11.49,10.89,770329.0
2026-01-12,11.29,11.66,11.8,11.19,934939.0
2026-01-13,11.55,10.98,11.61,10.91,739441.0
2026-01-14,10.95,10.87,11.29,10.7,595266.0
2026-01-15,10.71,10.49,10.81,10.36,430966.0
2026-01-16,10.48,10.32,10.57,10.21,331726.0
2026-01-19,10.25,10.35,10.43,10.13,223371.0
2026-01-20,10.39,10.05,10.4,9.94,299157.0
2026-01-21,9.98,10.02,10.12,9.9,187985.0
2026-01-22,10.05,10.17,10.27,10.05,189733.0
2026-01-23,10.19,10.56,10.66,10.12,396214.0
2026-01-26,10.41,10.02,10.47,9.99,366971.0
2026-01-27,9.98,9.96,10.01,9.66,212094.0
2026-01-28,9.98,9.84,10.08,9.82,164303.0
2026-01-29,9.8,9.68,9.94,9.65,156523.0
2026-01-30,9.61,9.5,9.7,9.42,146393.0
2026-02-02,9.28,9.12,9.4,9.11,199105.0
2026-02-03,9.19,9.36,9.37,9.17,120411.0
2026-02-04,9.36,9.37,9.44,9.25,110943.0
2026-02-05,9.33,9.37,9.43,9.26,103818.0
2026-02-06,9.28,9.31,9.39,9.22,95318.0
2026-02-09,9.47,9.52,9.52,9.41,108429.0
2026-02-10,9.55,9.8,9.83,9.47,242463.0
2026-02-11,9.8,9.71,10.04,9.71,170354.0
2026-02-12,9.68,9.63,9.71,9.52,103993.0
2026-02-13,9.68,9.65,9.8,9.65,119955.0
2026-02-24,9.81,9.75,9.85,9.67,108871.0
2026-02-25,9.74,10.03,10.19,9.68,253763.0
2026-02-26,9.99,9.99,10.03,9.88,151853.0
2026-02-27,9.99,9.99,10.07,9.91,100961.0
2026-03-02,10.08,10.05,10.2,9.98,224184.0
2026-03-03,10.05,9.35,10.05,9.34,221808.0
2026-03-04,9.19,9.38,9.46,9.15,100108.0
2026-03-05,9.53,9.45,9.56,9.41,90679.0
2026-03-06,9.37,9.43,9.5,9.36,80440.0
2026-03-09,9.36,9.45,9.47,9.18,114461.0
2026-03-10,9.49,9.59,9.65,9.46,92095.0
2026-03-11,9.57,9.43,9.59,9.39,110519.0
2026-03-12,9.39,9.26,9.41,9.22,100776.0
2026-03-13,9.23,9.34,9.57,9.18,132654.0
2026-03-16,9.42,9.56,9.6,9.39,142084.0
2026-03-17,9.5,9.26,9.54,9.25,113113.0
2026-03-18,9.3,9.32,9.34,9.2,72474.0
2026-03-19,9.2,9.06,9.23,9.06,96318.0
2026-03-20,9.09,8.89,9.16,8.72,115856.0
2026-03-23,8.63,8.18,8.75,8.16,146557.0
2026-03-24,8.38,8.35,8.43,8.18,87185.0
2026-03-25,8.38,8.43,8.46,8.3,87832.0
2026-03-26,8.45,8.1,8.47,8.05,129468.0
2026-03-27,7.94,8.16,8.18,7.88,80993.0
2026-03-30,7.99,8.24,8.25,7.96,67384.0
2026-03-31,8.24,8.13,8.33,8.11,79711.0
2026-04-01,8.28,8.18,8.32,8.11,84310.0
2026-04-02,8.16,8.09,8.37,8.05,102605.0
2026-04-03,8.14,8.24,8.27,7.98,130043.0
2026-04-07,8.25,8.04,8.25,7.9,102290.0
2026-04-08,8.16,8.35,8.35,8.14,124579.0
2026-04-09,8.3,8.13,8.3,8.11,94301.0
2026-04-10,8.19,8.15,8.25,8.12,86331.0
2026-04-13,8.13,8.07,8.14,8.03,67072.0
2026-04-14,8.12,8.05,8.15,7.91,116958.0
2026-04-15,8.07,7.94,8.08,7.93,86982.0
2026-04-16,7.98,8.04,8.04,7.73,124010.0
2026-04-17,7.98,8.01,8.05,7.84,99713.0
2026-04-20,8.02,8.2,8.22,7.97,138247.0
2026-04-21,8.15,8.07,8.19,8.01,110623.0
2026-04-22,8.02,8.11,8.24,7.99,92624.0
2026-04-23,8.11,7.96,8.16,7.93,103159.0
2026-04-24,7.95,7.8,7.95,7.75,89042.0
2026-04-27,7.61,7.96,8.05,7.52,144723.0
2026-04-28,7.91,7.97,8.14,7.84,115041.0
2026-04-29,7.99,8.15,8.18,7.98,117569.0
2026-04-30,8.15,8.34,8.35,8.09,156812.0
2026-05-06,8.36,8.53,8.55,8.33,158666.0
2026-05-07,8.54,8.43,8.55,8.41,119387.0
2026-05-08,8.43,8.57,8.58,8.4,119096.0
2026-05-11,8.6,8.55,8.63,8.51,111100.0
2026-05-12,8.66,8.62,9.03,8.51,292688.0
2026-05-13,8.73,9.12,9.19,8.66,363175.0
2026-05-14,9.12,8.81,9.35,8.8,216216.0
2026-05-15,8.82,8.72,9.01,8.62,163079.0
2026-05-18,8.65,8.58,8.75,8.51,135726.0
2026-05-19,8.6,8.66,8.74,8.54,103701.0
2026-05-20,8.57,8.42,8.79,8.38,131316.0
2026-05-21,8.6,8.48,8.97,8.47,223705.0
2026-05-22,8.56,8.45,8.65,8.37,140808.0
2026-05-25,8.49,8.52,8.9,8.39,138543.0
2026-05-26,8.48,8.14,8.48,8.05,147069.0
2026-05-27,8.09,7.88,8.2,7.83,109359.0
2026-05-28,7.88,7.93,7.97,7.65,107205.0
2026-05-29,7.97,7.35,7.98,7.33,182704.0
2026-06-01,7.35,7.43,7.51,7.3,80760.0
2026-06-02,7.38,7.21,7.43,7.1,92906.0
