date,open,close,high,low,amount
2025-12-01,23.18,23.32,23.65,22.75,700644.0
2025-12-02,22.91,22.35,22.94,22.29,672671.0
2025-12-03,22.4,22.02,22.45,21.73,473929.0
2025-12-04,21.88,21.72,21.99,21.6,366484.0
2025-12-05,21.72,21.84,21.94,21.56,391936.0
2025-12-08,21.6,21.89,21.94,21.54,490173.0
2025-12-09,21.83,22.68,22.7,21.41,1201250.0
2025-12-10,22.18,22.0,22.21,21.56,990703.0
2025-12-11,21.87,21.26,22.04,21.23,637444.0
2025-12-12,21.24,21.62,21.75,21.05,543527.0
2025-12-15,21.4,21.74,22.04,21.36,571807.0
2025-12-16,21.73,20.8,21.88,20.8,628448.0
2025-12-17,20.8,21.18,21.25,20.8,655525.0
2025-12-18,20.94,20.76,21.2,20.75,441044.0
2025-12-19,20.72,20.8,21.21,20.68,582175.0
2025-12-22,20.81,20.84,21.08,20.75,504576.0
2025-12-23,20.81,20.86,21.13,20.42,639044.0
2025-12-24,20.7,21.04,21.09,20.49,512481.0
2025-12-25,20.92,21.38,21.42,20.78,594063.0
2025-12-26,21.98,21.8,22.3,21.71,1035539.0
2025-12-29,21.7,21.51,22.12,21.47,622589.0
2025-12-30,21.29,21.01,21.44,20.95,642758.0
2025-12-31,20.92,20.52,21.04,20.5,541505.0
2026-01-05,20.72,21.11,21.12,20.59,648672.0
2026-01-06,21.11,21.59,21.63,21.0,713517.0
2026-01-07,21.56,21.65,22.0,21.38,650221.0
2026-01-08,21.4,21.66,21.9,21.26,769390.0
2026-01-09,21.0,20.83,21.26,20.7,1573425.0
2026-01-12,20.53,21.27,21.59,20.52,1219433.0
2026-01-13,21.22,20.45,21.26,20.38,1209937.0
2026-01-14,20.65,20.57,21.05,20.33,1108647.0
2026-01-15,20.45,20.02,20.65,19.88,973059.0
2026-01-16,20.15,20.02,20.32,19.9,703790.0
2026-01-19,19.0,19.27,19.49,18.88,993966.0
2026-01-20,19.26,18.59,19.44,18.5,915040.0
2026-01-21,18.51,18.49,18.69,18.3,527804.0
2026-01-22,18.47,18.82,19.16,18.46,769048.0
2026-01-23,19.0,20.28,20.5,18.95,1876351.0
2026-01-26,20.36,19.6,20.5,19.55,1010834.0
2026-01-27,19.48,19.5,19.78,18.75,929947.0
2026-01-28,19.4,19.02,19.59,18.88,885275.0
2026-01-29,19.0,19.06,19.44,18.81,733836.0
2026-01-30,18.8,18.2,19.0,18.01,937866.0
2026-02-02,18.5,17.84,18.58,17.79,564523.0
2026-02-03,18.2,18.66,18.69,18.02,810409.0
2026-02-04,18.68,19.56,19.58,18.6,1283786.0
2026-02-05,19.34,18.37,19.34,18.3,1049962.0
2026-02-06,18.19,18.57,18.81,18.02,602673.0
2026-02-09,18.8,19.08,19.49,18.79,974310.0
2026-02-10,18.92,18.85,19.18,18.79,493639.0
2026-02-11,18.75,18.67,18.96,18.64,336880.0
2026-02-12,18.67,18.42,18.73,18.41,375800.0
2026-02-13,18.33,18.01,18.36,18.0,545268.0
2026-02-24,18.23,18.16,18.36,18.07,398671.0
2026-03-11,18.73,18.62,19.15,18.43,1625124.0
2026-03-12,18.63,19.55,19.87,18.0,1879558.0
2026-03-13,19.5,19.32,19.74,19.1,1110059.0
2026-03-16,19.33,18.79,19.43,18.7,781911.0
2026-03-17,18.8,18.44,19.27,18.36,766003.0
2026-03-18,18.35,18.35,18.58,18.12,501344.0
2026-03-19,18.01,18.1,18.36,18.0,516438.0
2026-03-20,18.11,18.46,18.99,18.03,871845.0
2026-03-23,18.3,17.94,18.64,17.93,799111.0
