date,open,close,high,low,amount
2026-03-30,39.86,30.2,40.0,30.11,173099.0
2026-03-31,27.03,25.29,27.19,25.26,114890.0
2026-04-01,24.8,24.58,25.48,24.46,72547.0
2026-04-02,24.99,25.42,26.26,24.65,75946.0
2026-04-03,24.95,23.85,24.95,23.82,53396.0
2026-04-07,23.71,24.06,24.49,23.36,33934.0
2026-04-08,23.66,24.42,24.6,23.47,52722.0
2026-04-09,24.0,23.96,24.33,23.5,32903.0
2026-04-10,23.86,23.87,24.3,23.7,23605.0
2026-04-13,24.61,24.32,24.88,24.1,39309.0
2026-04-14,24.05,24.24,24.37,23.92,27323.0
2026-04-15,24.2,24.35,24.97,24.13,30010.0
2026-04-16,24.29,24.23,24.41,23.91,25910.0
2026-04-17,24.43,26.18,26.48,24.4,67208.0
2026-04-20,26.18,26.09,27.36,25.91,50099.0
2026-04-21,25.83,26.79,26.88,25.25,35217.0
2026-04-22,26.5,26.39,26.99,26.22,29142.0
2026-04-23,26.4,25.39,26.58,25.32,23077.0
2026-04-24,25.03,25.05,25.49,25.02,19260.0
2026-04-27,25.07,25.49,25.5,24.5,22222.0
2026-04-28,26.15,26.0,26.72,25.52,35005.0
2026-04-29,25.98,27.05,27.18,25.69,29284.0
2026-04-30,28.0,27.83,29.77,27.7,36076.0
2026-05-06,27.98,28.5,29.49,27.6,31698.0
2026-05-07,28.39,29.17,29.29,28.3,26838.0
2026-05-08,28.99,29.67,31.0,28.78,31636.0
2026-05-11,29.78,30.85,30.88,29.2,29413.0
2026-05-12,31.0,28.79,31.86,28.78,40790.0
2026-05-13,28.88,29.39,29.87,28.28,27855.0
2026-05-14,29.58,29.41,31.31,29.26,27670.0
2026-05-15,29.31,30.01,30.84,28.31,30462.0
2026-05-18,30.39,31.82,32.42,29.5,38770.0
2026-05-19,31.76,30.33,31.76,29.82,31250.0
2026-05-20,30.0,29.1,30.48,28.95,23899.0
2026-05-21,29.05,27.8,29.28,27.64,22575.0
2026-05-22,28.0,28.36,28.44,27.27,16735.0
2026-05-25,28.17,27.37,28.28,27.05,16903.0
2026-05-26,27.4,26.15,27.4,25.53,23191.0
2026-05-27,26.15,25.82,26.59,25.56,11566.0
2026-05-28,25.53,26.47,26.55,25.5,11772.0
2026-05-29,26.18,25.5,26.68,25.32,12437.0
2026-06-01,25.55,25.86,25.99,25.35,8734.0
2026-06-02,25.95,26.0,26.0,25.54,8173.0
