date,open,close,high,low,amount
2025-12-01,24.52,25.42,25.48,24.36,10261.0
2025-12-02,25.9,24.84,25.9,24.7,7835.0
2025-12-03,24.72,24.59,25.11,24.42,4406.0
2025-12-04,25.05,24.69,25.63,24.51,12978.0
2025-12-05,24.51,24.93,25.2,24.36,7749.0
2025-12-08,25.0,24.83,25.19,24.8,7572.0
2025-12-09,25.02,24.26,25.05,24.19,6523.0
2025-12-10,24.15,24.31,24.54,24.15,4683.0
2025-12-11,25.2,25.35,25.96,24.34,26845.0
2025-12-12,25.0,25.31,25.93,24.8,15902.0
2025-12-15,25.09,25.17,25.6,24.91,8428.0
2025-12-16,25.05,25.71,26.08,25.05,15297.0
2025-12-17,25.71,25.56,25.81,25.05,10279.0
2025-12-18,25.5,25.58,26.04,25.5,8627.0
2025-12-19,25.94,25.64,26.01,25.6,8410.0
2025-12-22,26.03,25.98,26.8,25.81,14830.0
2025-12-23,25.98,25.33,26.5,25.1,11987.0
2025-12-24,25.29,25.22,25.45,25.01,5319.0
2025-12-25,26.37,25.85,26.44,25.55,19017.0
2025-12-26,25.41,25.57,26.05,25.41,13019.0
2025-12-29,25.41,25.8,26.15,25.26,11850.0
2025-12-30,25.56,26.81,27.17,25.5,22159.0
2025-12-31,26.76,26.05,27.0,26.0,15517.0
2026-01-05,25.95,25.98,26.5,25.67,12078.0
2026-01-06,26.01,26.29,26.56,26.0,13644.0
2026-01-07,26.25,26.2,26.93,26.05,12328.0
2026-01-08,26.89,26.6,26.89,26.1,14228.0
2026-01-09,26.45,26.85,27.13,26.28,17450.0
2026-01-12,26.99,28.16,28.38,26.9,27078.0
2026-01-13,28.51,27.21,28.53,26.9,22266.0
2026-01-14,27.9,27.5,28.64,27.21,25497.0
2026-01-15,27.22,26.96,28.0,26.8,15342.0
2026-01-16,26.93,27.18,27.43,26.85,13794.0
2026-01-19,27.15,26.66,27.15,26.62,10347.0
2026-01-20,26.65,26.19,26.89,26.05,11768.0
2026-01-21,26.3,26.52,26.65,26.08,10493.0
2026-01-22,26.69,26.54,26.69,26.4,6453.0
2026-01-23,26.6,26.77,26.85,26.52,9219.0
2026-01-26,26.68,25.87,26.87,25.73,9639.0
2026-01-27,25.87,25.4,25.95,24.74,10773.0
2026-01-28,25.48,25.03,25.66,25.0,6607.0
2026-01-29,25.18,24.8,25.18,24.55,5532.0
2026-01-30,24.6,24.68,25.01,24.44,5519.0
2026-02-02,24.68,23.97,25.1,23.9,7741.0
2026-02-03,24.05,24.45,24.65,24.05,5757.0
2026-02-04,24.57,24.51,24.95,24.26,9069.0
2026-02-05,24.9,24.09,24.9,24.0,5652.0
2026-02-06,24.0,24.26,24.65,23.89,6714.0
2026-02-09,24.63,24.39,24.63,24.27,3884.0
2026-02-10,24.58,24.03,24.58,23.9,8748.0
2026-02-11,24.03,23.72,24.2,23.7,4687.0
2026-02-12,23.64,23.6,23.9,23.6,5392.0
2026-02-13,23.68,23.93,24.07,23.6,5619.0
2026-02-24,24.36,23.78,24.61,23.56,7787.0
2026-02-25,24.03,23.81,24.14,23.68,4135.0
2026-02-26,23.85,24.06,24.1,23.62,8314.0
2026-02-27,24.07,23.93,24.09,23.79,6572.0
2026-03-02,23.57,22.2,23.7,22.01,18187.0
2026-03-03,22.54,22.02,22.69,22.0,11607.0
2026-03-04,21.99,21.7,22.35,21.57,7835.0
2026-03-05,22.1,22.41,22.57,21.85,7636.0
2026-03-06,22.33,22.24,22.41,22.08,6728.0
2026-03-09,22.11,21.57,22.35,21.0,12006.0
2026-03-10,21.69,21.61,21.89,21.5,6454.0
2026-03-11,22.02,22.31,23.17,22.02,21963.0
2026-03-12,22.13,21.4,22.58,21.36,12458.0
2026-03-13,21.44,20.49,21.66,20.49,8413.0
2026-03-16,20.79,20.85,21.33,20.51,4865.0
2026-03-17,20.9,20.46,21.15,20.42,5436.0
2026-03-18,20.63,20.54,20.68,20.03,5973.0
2026-03-19,20.33,19.71,20.45,19.58,5399.0
2026-03-20,19.72,19.27,20.17,19.14,6383.0
2026-03-23,19.22,18.0,19.22,17.66,9671.0
2026-03-24,18.18,18.47,18.86,18.06,5476.0
2026-03-25,18.47,18.83,19.22,18.47,5820.0
2026-03-26,19.22,19.04,19.66,18.61,11226.0
2026-03-27,18.69,18.93,19.13,18.25,8397.0
2026-03-30,18.9,18.83,18.9,17.71,9028.0
2026-03-31,18.74,18.66,18.88,18.21,6071.0
2026-04-01,18.88,18.8,18.96,18.55,4834.0
2026-04-02,18.81,18.58,19.19,18.46,7197.0
2026-04-03,18.53,18.0,18.87,17.84,4954.0
2026-04-07,18.19,18.05,18.38,17.9,4750.0
2026-04-08,18.34,18.96,19.04,18.34,7762.0
2026-04-09,18.82,18.67,19.2,18.5,5286.0
2026-04-10,18.66,18.99,19.16,18.66,5985.0
2026-04-13,18.8,18.62,18.98,18.42,4004.0
2026-04-14,18.7,18.56,18.76,18.38,5241.0
2026-04-15,18.58,18.4,18.78,18.3,5496.0
2026-04-16,18.6,18.53,18.6,18.31,4904.0
2026-04-17,18.55,19.71,20.2,18.45,16617.0
2026-04-20,19.71,19.97,20.45,19.6,10786.0
2026-04-21,19.88,19.42,20.13,19.36,6865.0
2026-04-22,19.39,19.89,20.1,19.34,7214.0
2026-04-23,19.99,19.24,19.99,19.17,6247.0
2026-04-24,19.14,18.77,19.19,18.53,5427.0
2026-04-27,18.76,18.41,18.86,18.22,6114.0
2026-04-28,18.66,18.19,18.66,17.81,4622.0
2026-04-29,18.06,18.03,18.35,17.91,5077.0
2026-04-30,18.01,18.39,18.76,17.84,7311.0
2026-05-06,18.6,18.51,18.76,18.36,5147.0
2026-05-07,18.52,19.2,19.97,18.51,13002.0
2026-05-08,19.1,20.49,21.98,18.93,31957.0
2026-05-11,20.02,19.79,20.39,19.6,23319.0
2026-05-12,19.69,19.76,20.54,19.64,13540.0
2026-05-13,20.12,19.72,20.13,19.48,8115.0
2026-05-14,19.67,19.12,19.93,19.07,10789.0
2026-05-15,18.92,20.32,20.6,18.91,29172.0
2026-05-18,20.18,19.28,20.25,19.08,20764.0
2026-05-19,19.27,19.7,20.17,19.19,16595.0
2026-05-20,19.41,18.83,19.67,18.71,12649.0
2026-05-21,18.9,18.83,19.58,18.72,11695.0
2026-05-22,18.91,18.22,19.12,18.1,11092.0
2026-05-25,18.29,17.79,18.51,17.77,10977.0
2026-05-26,18.25,17.32,18.25,17.05,9288.0
2026-05-27,17.29,16.25,17.3,16.0,13681.0
2026-05-28,16.23,16.64,16.67,15.66,10119.0
2026-05-29,16.63,16.03,16.83,15.94,7133.0
2026-06-01,15.95,16.7,17.13,15.92,7733.0
2026-06-02,16.95,16.98,17.26,16.7,6531.0
