date,open,close,high,low,amount
2025-12-01,32.24,33.05,33.2,31.68,20501.0
2025-12-02,32.72,32.5,33.33,32.18,15159.0
2025-12-03,32.5,31.75,32.6,31.75,10515.0
2025-12-04,31.6,30.24,31.71,30.2,20146.0
2025-12-05,30.31,30.64,30.85,30.02,11031.0
2025-12-08,30.95,31.35,32.29,30.7,15808.0
2025-12-09,31.0,30.51,31.36,30.51,13400.0
2025-12-10,30.41,30.33,30.7,30.08,8664.0
2025-12-11,30.33,30.75,31.88,30.11,22166.0
2025-12-12,31.0,31.85,32.53,30.7,28043.0
2025-12-15,31.48,31.37,32.28,31.35,17143.0
2025-12-16,31.37,31.8,31.9,30.95,15625.0
2025-12-17,31.7,30.94,31.93,30.38,15501.0
2025-12-18,30.98,31.29,31.98,30.71,15985.0
2025-12-19,31.33,31.5,32.08,31.08,14155.0
2025-12-22,31.88,31.23,31.89,31.12,9168.0
2025-12-23,31.25,30.58,31.47,30.4,11470.0
2025-12-24,30.56,30.72,30.92,30.33,9611.0
2025-12-25,30.72,30.75,31.26,30.58,8912.0
2025-12-26,30.66,31.1,31.23,30.66,9868.0
2025-12-29,31.04,30.45,31.15,30.45,10982.0
2025-12-30,30.55,29.94,30.66,29.88,12939.0
2025-12-31,29.95,30.06,30.4,29.95,7399.0
2026-01-05,30.38,30.6,30.97,30.12,13647.0
2026-01-06,30.5,31.04,31.13,30.4,10989.0
2026-01-07,31.3,30.88,31.35,30.6,13141.0
2026-01-08,31.26,33.6,34.7,30.72,55870.0
2026-01-09,33.98,32.79,34.17,32.58,40124.0
2026-01-12,32.5,35.03,35.9,32.5,57249.0
2026-01-13,35.08,33.21,35.42,33.0,36138.0
2026-01-14,33.31,33.47,34.95,32.83,37792.0
2026-01-15,33.0,32.99,33.75,32.56,21080.0
2026-01-16,33.01,32.5,33.33,32.17,19285.0
2026-01-19,32.18,32.0,32.8,31.73,11247.0
2026-01-20,32.27,31.63,32.33,31.6,9310.0
2026-01-21,31.63,31.52,31.93,31.4,7150.0
2026-01-22,31.55,32.13,32.39,31.52,13061.0
2026-01-23,32.12,32.65,32.99,31.89,17730.0
2026-01-26,32.78,31.71,32.92,31.58,13673.0
2026-01-27,31.71,31.93,31.97,30.88,11035.0
2026-01-28,32.0,31.31,32.0,31.14,9501.0
2026-01-29,31.0,30.46,31.25,30.46,10265.0
2026-01-30,30.48,30.36,30.84,30.3,7817.0
2026-02-02,30.39,30.2,30.86,30.2,7713.0
2026-02-03,30.26,30.59,30.6,30.12,6627.0
2026-02-04,30.46,30.72,31.2,30.46,7993.0
2026-02-05,30.72,30.27,30.72,30.21,5894.0
2026-02-06,30.27,30.41,30.92,30.17,5277.0
2026-02-09,30.66,30.84,31.12,30.66,6732.0
2026-02-10,31.29,30.83,31.65,30.73,7397.0
2026-02-11,30.64,30.73,30.96,30.52,5054.0
2026-02-12,30.72,30.76,31.29,30.67,7328.0
2026-02-13,30.8,30.86,31.35,30.76,6856.0
2026-02-24,31.17,31.1,31.35,30.7,6403.0
2026-02-25,31.05,30.98,31.25,30.81,7686.0
2026-02-26,30.98,30.95,31.08,30.65,7835.0
2026-02-27,30.94,30.64,30.98,30.57,5934.0
2026-03-02,32.31,35.0,36.7,32.0,86202.0
2026-03-03,34.0,34.67,35.87,32.8,68164.0
2026-03-04,33.38,33.1,34.98,32.01,46798.0
2026-03-05,33.0,31.67,33.3,31.5,37240.0
2026-03-06,31.67,31.29,31.67,30.88,21868.0
2026-03-09,31.29,30.41,31.55,30.25,20630.0
2026-03-10,30.3,30.86,30.87,30.3,14564.0
2026-03-11,30.78,30.55,30.93,30.55,11468.0
2026-03-12,30.78,30.27,30.88,30.15,14151.0
2026-03-13,30.37,30.06,30.47,29.9,9370.0
2026-03-16,30.12,30.25,30.31,29.91,7559.0
2026-03-17,30.31,29.35,30.32,29.3,13862.0
2026-03-18,29.38,29.18,29.57,28.76,10319.0
2026-03-19,28.9,27.96,29.0,27.9,11149.0
2026-03-20,28.02,27.41,28.38,27.4,9136.0
2026-03-23,26.89,25.16,26.99,25.0,15032.0
2026-03-24,25.39,25.88,26.25,25.39,13213.0
2026-03-25,25.85,26.4,26.63,25.71,12719.0
2026-03-26,26.26,25.55,26.39,25.45,8522.0
2026-03-27,25.73,25.58,25.86,25.39,5028.0
2026-03-30,25.3,25.64,25.7,25.01,5168.0
2026-03-31,25.6,25.2,26.15,25.2,7038.0
2026-04-01,25.6,25.4,25.76,25.32,7065.0
2026-04-02,25.4,25.25,25.96,25.23,9163.0
2026-04-03,25.12,24.4,25.48,24.4,10221.0
2026-04-07,24.49,24.28,24.79,24.23,6223.0
2026-04-08,24.8,25.43,25.47,24.8,10246.0
2026-04-09,25.35,25.1,25.65,24.94,7245.0
2026-04-10,25.27,25.52,25.67,25.12,7986.0
2026-04-13,25.52,25.6,26.11,25.28,9013.0
2026-04-14,25.55,25.41,25.63,25.23,7241.0
2026-04-15,25.41,25.42,26.26,25.35,11120.0
2026-04-16,25.35,25.45,25.55,25.24,7014.0
2026-04-17,25.36,26.38,26.58,25.11,16770.0
2026-04-20,26.48,27.13,27.47,26.24,16958.0
2026-04-21,26.9,26.41,27.08,26.3,8260.0
2026-04-22,26.44,27.12,27.21,26.32,12027.0
2026-04-23,26.96,26.29,27.17,26.1,11576.0
2026-04-24,26.18,25.22,26.18,25.1,10772.0
2026-04-27,25.16,25.35,25.49,24.5,7632.0
2026-04-28,25.08,25.32,26.43,25.08,8885.0
2026-04-29,25.09,25.15,25.58,24.84,6802.0
2026-04-30,25.18,25.79,26.01,25.13,9897.0
2026-05-06,25.88,26.05,26.37,25.82,9248.0
2026-05-07,26.19,26.42,26.81,26.14,11567.0
