date,open,close,high,low,amount
2025-12-01,4.8,4.82,4.93,4.78,499995.0
2025-12-02,4.8,4.77,4.81,4.75,248686.0
2025-12-03,4.76,4.75,4.79,4.73,242193.0
2025-12-04,4.74,4.75,4.77,4.68,316300.0
2025-12-05,4.74,4.81,4.83,4.72,252931.0
2025-12-08,4.85,4.76,4.85,4.74,341673.0
2025-12-09,4.75,4.7,4.75,4.68,283736.0
2025-12-10,4.67,4.73,4.74,4.66,200504.0
2025-12-11,4.73,4.65,4.73,4.64,250515.0
2025-12-12,4.64,4.61,4.66,4.6,264607.0
2025-12-15,4.59,4.59,4.61,4.55,322019.0
2025-12-16,4.57,4.48,4.58,4.44,488456.0
2025-12-17,4.48,4.56,4.58,4.45,329988.0
2025-12-18,4.55,4.58,4.65,4.52,239881.0
2025-12-19,4.58,4.65,4.66,4.56,235393.0
2025-12-22,4.65,4.65,4.67,4.62,231595.0
2025-12-23,4.64,4.6,4.65,4.59,191696.0
2025-12-24,4.6,4.76,4.78,4.57,391355.0
2025-12-25,4.76,4.72,4.78,4.7,226289.0
2025-12-26,4.7,4.75,4.77,4.69,327110.0
2025-12-29,4.73,4.8,4.98,4.71,585455.0
2025-12-30,4.79,5.15,5.19,4.78,1251510.0
2025-12-31,5.09,4.98,5.12,4.96,586705.0
2026-01-05,4.99,4.93,5.05,4.91,477757.0
2026-01-06,5.1,5.42,5.42,5.1,1067691.0
2026-01-07,5.37,5.49,5.83,5.36,2804375.0
2026-01-08,5.47,5.37,5.52,5.32,1120177.0
2026-01-09,5.37,5.35,5.46,5.31,867234.0
2026-01-12,5.32,5.42,5.64,5.29,1125144.0
2026-01-13,5.39,5.47,5.55,5.34,1008117.0
2026-01-14,5.47,5.56,5.7,5.43,1320481.0
2026-01-15,5.51,5.65,5.79,5.49,1082191.0
2026-01-16,5.63,5.45,5.64,5.42,813288.0
2026-01-19,5.43,5.84,5.93,5.36,1456736.0
2026-01-20,5.81,6.13,6.25,5.8,1834342.0
2026-01-21,6.09,5.99,6.12,5.93,1020772.0
2026-01-22,6.0,6.22,6.33,6.0,1224485.0
2026-01-23,6.22,6.41,6.51,6.21,1259317.0
2026-01-26,6.34,6.33,6.48,6.24,955195.0
2026-01-27,6.27,6.23,6.38,6.1,979243.0
2026-01-28,6.21,6.39,6.59,6.13,1221674.0
2026-01-29,6.5,6.75,6.88,6.45,1562690.0
2026-01-30,6.72,7.01,7.17,6.46,1664627.0
2026-02-02,6.89,6.31,6.89,6.31,1185570.0
2026-02-03,6.2,6.34,6.44,6.2,1190260.0
2026-02-04,6.34,6.54,6.67,6.15,1000006.0
2026-02-05,6.48,6.36,6.75,6.34,883853.0
2026-02-06,6.25,6.58,6.73,6.2,1022112.0
2026-02-09,6.67,6.8,6.91,6.58,833765.0
2026-02-10,6.76,7.22,7.36,6.62,1360613.0
2026-02-11,7.22,7.33,7.66,7.18,1027171.0
2026-02-12,7.28,7.25,7.55,7.23,745508.0
2026-02-13,7.25,7.11,7.35,7.08,598465.0
2026-02-24,7.18,7.44,7.56,7.05,875199.0
2026-02-25,7.37,7.67,7.88,7.37,908985.0
2026-02-26,7.65,7.53,7.7,7.4,611137.0
2026-02-27,7.38,7.53,7.64,7.3,470996.0
2026-03-02,7.61,7.93,7.94,7.45,881676.0
2026-03-03,7.95,7.75,8.09,7.51,950801.0
2026-03-04,7.65,7.3,7.84,7.22,1114827.0
2026-03-05,7.42,7.41,7.53,7.23,719982.0
2026-03-06,7.38,7.92,8.09,7.29,1184438.0
2026-03-09,8.15,7.91,8.67,7.88,2387284.0
2026-03-10,7.48,7.36,7.82,7.22,1791701.0
2026-03-11,7.36,8.1,8.1,7.31,1761373.0
2026-03-12,8.33,8.5,8.9,8.26,2441748.0
2026-03-13,8.7,8.51,8.98,8.43,1607945.0
2026-03-16,8.69,8.18,8.95,7.92,1731067.0
2026-03-17,8.05,7.9,8.41,7.84,1130157.0
2026-03-18,7.91,8.06,8.18,7.73,1027256.0
2026-03-19,8.25,7.69,8.35,7.59,1393167.0
2026-03-20,7.57,7.13,7.58,7.03,1397085.0
2026-03-23,7.03,7.36,7.71,7.0,1543426.0
2026-03-24,7.32,7.29,7.44,7.04,816480.0
2026-03-25,7.09,7.06,7.19,6.82,1069392.0
2026-03-26,7.12,7.06,7.36,6.95,975117.0
2026-03-27,6.94,7.15,7.26,6.91,735614.0
2026-03-30,7.18,7.27,7.4,7.06,848379.0
2026-03-31,7.21,6.92,7.33,6.9,759599.0
2026-04-01,7.04,6.78,7.05,6.77,641242.0
2026-04-02,6.76,6.65,6.91,6.61,682887.0
2026-04-03,6.66,6.32,6.7,6.23,831887.0
2026-04-07,6.32,6.95,6.95,6.31,1092738.0
2026-04-08,6.7,6.62,6.73,6.53,1177388.0
2026-04-09,6.62,6.75,6.78,6.59,768912.0
2026-04-10,6.67,6.67,6.73,6.53,613163.0
2026-04-13,6.72,6.75,6.78,6.45,782387.0
2026-04-14,6.68,6.59,6.7,6.49,788208.0
2026-04-15,6.55,6.33,6.57,6.27,815930.0
2026-04-16,6.3,6.34,6.34,6.2,478214.0
2026-04-17,6.31,6.27,6.35,6.24,415278.0
2026-04-20,6.28,6.2,6.3,6.13,524059.0
2026-04-21,6.21,6.11,6.23,6.07,465767.0
2026-04-22,6.1,6.1,6.14,6.06,365145.0
2026-04-23,6.08,6.18,6.32,6.07,651882.0
2026-04-24,6.2,6.67,6.77,6.18,1384541.0
2026-04-27,6.28,6.73,6.8,6.2,1216856.0
2026-04-28,6.7,6.94,7.1,6.59,1049778.0
2026-04-29,6.89,6.93,7.0,6.74,540753.0
2026-04-30,6.9,6.92,6.99,6.8,440919.0
2026-05-06,6.9,6.71,6.91,6.55,584789.0
2026-05-07,6.67,6.28,6.74,6.18,970291.0
2026-05-08,6.27,6.17,6.43,6.13,808330.0
2026-05-11,6.17,6.04,6.23,6.02,995177.0
2026-05-12,6.04,5.71,6.1,5.68,1173314.0
2026-05-13,5.73,5.68,5.74,5.46,824119.0
2026-05-14,5.65,5.68,5.84,5.63,597233.0
2026-05-15,5.68,5.7,5.82,5.65,619642.0
2026-05-18,5.68,5.59,5.73,5.49,513576.0
2026-05-19,5.54,5.41,5.59,5.32,535704.0
2026-05-20,5.36,5.34,5.44,5.26,520776.0
2026-05-21,5.31,5.04,5.33,5.04,784427.0
2026-05-22,5.07,5.05,5.09,4.99,504616.0
2026-05-25,5.06,4.8,5.08,4.77,910332.0
2026-05-26,4.79,4.77,4.85,4.66,734464.0
2026-05-27,4.73,4.59,4.77,4.54,785137.0
2026-05-28,4.61,4.67,4.74,4.59,642654.0
2026-05-29,4.7,4.64,4.77,4.61,643686.0
2026-06-01,4.67,4.74,4.77,4.61,516168.0
2026-06-02,4.75,4.69,4.77,4.63,464146.0
