day,open,high,low,close,volume
2025-05-22,37.42,37.99,36.54,36.63,3607900
2025-05-23,36.55,37.35,35.88,35.9,2623780
2025-05-26,35.15,36.6,35.15,36.37,2505600
2025-05-27,36.25,36.8,35.32,35.73,3186800
2025-05-28,35.73,36.0,34.95,35.12,2102504
2025-05-29,35.12,39.38,35.07,38.38,8906390
2025-05-30,37.23,38.0,36.07,36.53,6324778
2025-06-03,37.31,38.64,37.09,37.1,5403004
2025-06-04,37.54,37.62,36.63,37.1,3291000
2025-06-05,37.1,38.17,36.8,38.05,4522721
2025-06-06,37.7,38.16,37.33,37.68,3257294
2025-06-09,38.0,38.44,37.6,38.28,3138581
2025-06-10,38.2,38.29,36.7,37.2,3274800
2025-06-11,37.76,38.28,37.28,37.91,2814300
2025-06-12,37.92,38.62,37.51,38.27,3706901
2025-06-13,38.1,39.07,37.3,37.41,4644091
2025-06-16,37.25,39.2,37.23,39.12,7963900
2025-06-17,39.3,40.4,38.52,39.67,7989900
2025-06-18,39.45,39.83,38.83,39.12,4771044
2025-06-19,39.63,43.5,38.33,41.28,14360943
2025-06-20,39.91,40.8,37.95,38.08,10724219
2025-06-23,37.21,39.39,37.1,39.25,7541920
2025-06-24,39.77,41.0,39.77,39.99,8305620
2025-06-25,39.73,41.17,39.54,41.07,8106300
2025-06-26,40.51,42.06,40.15,41.29,9697200
2025-06-27,41.22,42.42,40.8,41.33,7887900
2025-06-30,41.68,41.97,41.12,41.47,5644255
2025-07-01,41.47,41.47,40.1,40.37,5207400
2025-07-02,40.36,40.65,39.03,39.45,3718504
2025-07-03,39.3,39.85,38.9,39.51,3259100
2025-07-04,39.71,41.11,38.72,39.69,5720773
2025-07-07,40.07,41.2,39.68,40.72,5753400
2025-07-08,40.37,41.65,40.03,41.52,6070300
2025-07-09,41.49,41.7,40.65,40.9,4487318
2025-07-10,40.53,41.3,40.1,40.39,4527900
2025-07-11,40.02,42.8,39.9,41.94,10409867
2025-07-14,43.01,43.88,41.0,42.0,9182000
2025-07-15,41.62,42.96,40.95,42.88,10196899
2025-07-16,42.4,42.68,41.66,41.67,6064900
2025-07-17,41.92,41.92,41.38,41.8,4000100
2025-07-18,41.6,42.22,41.31,41.35,3921950
2025-07-21,41.1,41.46,40.8,41.38,3232450
2025-07-22,41.3,41.3,40.04,40.1,4683316
2025-07-23,40.0,40.42,39.68,39.97,2386559
2025-07-24,39.98,40.33,39.74,40.24,2241559
2025-07-25,40.3,40.93,39.98,40.59,2789658
2025-07-28,40.3,41.15,40.11,40.66,3055059
2025-07-29,40.5,41.63,39.98,41.27,4611595
2025-07-30,41.01,41.17,40.09,40.97,3244371
2025-07-31,40.67,41.6,40.32,41.0,3208261
2025-08-01,40.99,40.99,40.09,40.93,2710115
2025-08-04,40.85,41.19,40.39,41.19,2061707
2025-08-05,41.7,42.0,41.29,41.5,3749992
2025-08-06,41.26,41.8,41.0,41.78,3552514
2025-08-07,41.96,42.0,41.32,41.44,3657366
2025-08-08,41.8,41.8,40.23,40.25,4066064
2025-08-11,40.05,41.04,40.05,40.73,2890753
2025-08-12,40.68,41.39,40.4,41.36,3845440
2025-08-13,41.5,41.75,41.12,41.18,4234384
2025-08-14,41.1,41.43,39.81,39.82,4708823
2025-08-15,39.66,40.28,39.33,40.05,3597414
2025-08-18,40.08,40.96,39.98,40.79,4403236
2025-08-19,40.8,41.05,40.5,40.94,3707879
2025-08-20,40.65,42.3,40.09,41.47,6519164
2025-08-21,42.01,42.42,41.3,41.8,6360809
2025-08-22,41.68,42.2,41.57,41.9,5119391
2025-08-25,42.21,42.52,41.61,41.87,6235752
2025-08-26,41.73,42.88,41.41,41.95,6235741
2025-08-27,41.95,42.68,40.5,40.51,6162213
2025-08-28,40.4,40.9,38.9,40.15,6181571
2025-08-29,40.13,40.15,39.26,39.62,3248068
2025-09-01,39.83,40.35,39.52,39.93,2908855
2025-09-02,39.74,39.98,37.87,38.18,4999586
2025-09-03,38.18,38.25,36.72,36.86,3084586
2025-09-04,37.09,37.65,36.18,36.72,2252200
2025-09-05,36.86,37.62,36.44,37.6,2226000
2025-09-08,37.72,37.9,37.31,37.81,1713601
2025-09-09,37.8,37.8,37.11,37.19,1651599
2025-09-10,37.1,37.8,37.1,37.45,1771345
2025-09-11,37.45,38.0,37.0,38.0,2265548
2025-09-12,38.4,39.94,38.2,38.66,5793441
2025-09-15,38.3,38.5,37.82,38.18,3308057
2025-09-16,38.11,39.2,37.81,39.13,3732928
2025-09-17,38.71,39.05,38.63,38.68,3100400
2025-09-18,38.43,38.94,37.5,37.93,3813430
2025-09-19,37.93,38.2,37.28,37.3,2316533
2025-09-22,37.34,38.44,37.34,37.81,2564100
2025-09-23,37.66,37.8,35.31,36.85,3469722
2025-09-24,36.67,37.78,36.31,37.78,2606800
2025-09-25,38.02,38.6,37.86,38.02,3175091
2025-09-26,39.7,40.6,38.43,38.55,9058776
2025-09-29,38.26,38.5,37.1,37.51,5266405
2025-09-30,37.7,39.19,37.55,38.22,5024698
2025-10-09,38.0,38.1,37.18,37.34,3816300
2025-10-10,37.35,37.35,36.37,36.37,3031495
2025-10-13,35.1,35.96,34.69,35.78,2468678
2025-10-14,35.83,36.15,35.04,35.15,2384596
2025-10-15,35.16,35.67,34.81,35.56,1616100
2025-10-16,35.5,35.5,34.71,34.78,2044711
2025-10-17,34.78,34.8,33.88,33.88,2035287
2025-10-20,34.2,35.1,34.06,34.83,1957415
2025-10-21,34.73,35.06,34.38,35.01,2287446
2025-10-22,34.8,35.1,34.55,34.89,1406531
2025-10-23,34.78,35.34,34.55,35.26,1677101
2025-10-24,35.32,35.7,35.2,35.69,1926500
2025-10-27,35.88,36.1,35.65,35.89,1854100
2025-10-28,35.4,36.09,35.4,35.79,1538496
2025-10-29,35.39,35.68,34.86,35.08,2331600
2025-10-30,35.0,35.15,34.51,34.51,1906300
2025-10-31,34.51,35.45,34.46,35.15,1907900
2025-11-03,35.15,35.7,34.92,35.39,1753000
2025-11-04,35.24,35.5,34.81,35.03,1421450
2025-11-05,34.82,35.37,34.7,35.26,1490400
2025-11-06,35.31,36.36,34.8,36.15,4943950
2025-11-07,35.62,35.89,35.02,35.02,3426799
2025-11-10,35.13,35.59,34.94,35.49,1811035
2025-11-11,35.55,35.64,35.21,35.53,1667533
2025-11-12,35.6,35.73,34.9,35.72,2470443
2025-11-13,35.68,35.69,35.25,35.43,1983392
2025-11-14,35.38,36.19,35.31,35.54,3563784
2025-11-17,34.7,35.37,34.5,35.12,2623900
2025-11-18,34.9,35.69,34.85,35.59,2813708
2025-11-19,35.57,35.86,34.8,34.88,2419300
2025-11-20,35.0,35.17,34.15,34.31,2021777
2025-11-21,34.47,35.3,33.31,33.31,3253404
2025-11-24,33.4,34.55,33.0,34.35,2665732
2025-11-25,34.41,35.28,34.41,34.92,2707488
2025-11-26,34.89,35.48,34.35,34.35,2132568
2025-11-27,34.5,34.74,34.06,34.42,1376900
2025-11-28,34.34,34.84,34.21,34.77,1683888
2025-12-01,34.83,35.02,34.4,34.78,1948568
2025-12-02,34.85,36.68,34.3,35.79,7346659
2025-12-03,35.79,35.83,34.72,35.35,5153993
2025-12-04,35.01,35.35,34.65,34.67,2384400
2025-12-05,34.61,34.84,34.1,34.78,1840984
2025-12-08,34.88,35.5,34.85,35.2,2040805
2025-12-09,35.2,35.39,34.72,34.76,1430033
2025-12-10,34.76,34.76,34.17,34.36,1461785
2025-12-11,34.49,34.49,33.57,33.65,1651986
2025-12-12,33.7,34.01,33.5,33.76,931585
2025-12-15,33.46,33.74,33.21,33.27,958357
2025-12-16,33.25,33.34,32.38,32.74,1580577
2025-12-17,32.75,32.91,31.6,32.42,1728252
2025-12-18,32.14,33.09,32.01,32.72,1401682
2025-12-19,32.78,33.12,32.73,32.99,924500
2025-12-22,33.14,33.56,32.94,33.01,1250396
2025-12-23,33.81,34.79,32.94,33.03,1972158
2025-12-24,32.94,33.86,32.83,33.5,1868723
2025-12-25,33.29,33.69,33.2,33.59,1351500
2025-12-26,33.53,33.76,33.2,33.33,1498733
2025-12-29,33.31,33.41,33.08,33.32,1263044
2025-12-30,33.2,33.62,32.98,33.0,1490250
2025-12-31,33.03,33.64,32.88,33.54,2099720
2026-01-05,33.58,34.99,33.42,34.63,4196780
2026-01-06,34.58,34.9,34.3,34.73,2451841
2026-01-07,34.56,34.86,34.25,34.32,2078600
2026-01-08,34.51,35.18,34.45,34.95,2988129
2026-01-09,35.0,35.76,34.9,35.65,3808270
2026-01-12,36.52,37.94,36.11,37.55,8341677
2026-01-13,37.61,38.04,36.8,36.99,6549031
2026-01-14,36.91,39.9,36.8,38.95,11891223
2026-01-15,38.58,39.18,37.2,37.9,6419990
2026-01-16,37.94,38.44,36.95,37.57,5109400
2026-01-19,37.1,38.59,36.66,37.79,5707471
2026-01-20,37.95,38.27,36.15,36.53,4592500
2026-01-21,36.11,37.3,36.01,36.73,3257021
