day,open,high,low,close,volume
2025-11-06,18.0,18.05,17.66,17.71,3065149
2025-11-07,17.72,18.18,17.63,17.71,3515459
2025-11-10,17.83,17.98,17.51,17.57,2506862
2025-11-11,17.58,18.07,17.53,17.68,3623000
2025-11-12,17.55,17.57,17.02,17.12,4350194
2025-11-13,17.28,17.56,17.1,17.43,3500743
2025-11-14,17.32,17.52,17.15,17.15,3179746
2025-11-17,17.43,17.43,16.91,17.08,3255838
2025-11-18,17.02,17.29,16.63,16.66,3066014
2025-11-19,16.71,17.65,16.44,16.96,4292396
2025-11-20,16.75,17.28,16.67,16.67,3372658
2025-11-21,16.42,16.45,15.28,15.28,5124075
2025-11-24,15.27,15.68,15.15,15.55,2811670
2025-11-25,15.51,15.97,15.48,15.65,2953443
2025-11-26,15.9,15.95,15.15,15.22,2489407
2025-11-27,15.35,15.44,15.16,15.2,1587866
2025-11-28,15.34,15.34,14.92,15.07,1969632
2025-12-01,15.07,15.58,15.05,15.49,3187326
2025-12-02,15.39,15.45,15.03,15.18,2257067
2025-12-03,15.25,15.68,15.15,15.25,3959841
2025-12-04,15.05,15.18,14.35,14.39,4172661
2025-12-05,14.44,15.1,14.4,14.83,4305632
2025-12-08,14.84,15.08,14.75,14.9,3163083
2025-12-09,14.88,14.93,14.42,14.52,2349928
2025-12-10,14.56,14.58,14.17,14.27,2073970
2025-12-11,14.31,15.23,14.16,14.75,4958565
2025-12-12,14.74,15.07,14.44,14.79,3890906
2025-12-15,14.6,14.91,14.51,14.65,2075640
2025-12-16,14.73,14.98,14.65,14.76,2885365
2025-12-17,14.67,14.86,14.53,14.78,2215020
2025-12-18,14.77,14.9,14.63,14.7,2224303
2025-12-19,14.92,15.55,14.79,15.29,5814141
2025-12-22,15.19,15.43,15.08,15.31,3435947
2025-12-23,15.4,15.41,14.93,14.98,2965804
2025-12-24,14.99,15.3,14.77,14.84,2448752
2025-12-25,14.85,15.04,14.7,14.83,2557776
2025-12-26,15.0,15.17,14.78,14.84,3024888
2025-12-29,14.84,15.0,14.55,14.73,2740130
2025-12-30,15.11,15.11,14.55,14.61,3220373
2025-12-31,14.61,14.93,14.55,14.56,2436228
2026-01-05,14.58,14.87,14.58,14.79,2620248
2026-01-06,14.89,15.3,14.75,15.24,4552150
2026-01-07,16.41,16.68,15.7,15.73,12284866
2026-01-08,15.38,15.8,15.36,15.63,6306034
2026-01-09,15.51,16.48,15.51,16.13,8497255
2026-01-12,16.39,16.65,15.91,16.56,9248980
2026-01-13,16.66,16.68,15.8,15.91,6323271
2026-01-14,15.86,16.19,15.52,16.08,6775770
2026-01-15,15.97,16.33,15.86,15.96,4810507
2026-01-16,15.81,16.29,15.81,16.07,3619794
2026-01-19,16.23,16.3,15.81,15.82,3705665
2026-01-20,15.81,15.95,15.43,15.45,3642025
2026-01-21,15.55,15.94,15.43,15.8,3173357
2026-01-22,15.78,15.93,15.65,15.8,2492820
2026-01-23,15.98,16.25,15.8,16.09,4131573
2026-01-26,16.21,16.48,15.93,15.98,5347133
2026-01-27,16.13,16.7,15.98,16.41,7714287
2026-01-28,16.66,17.3,16.2,17.09,11956436
2026-01-29,17.0,18.9,16.49,17.79,18948048
2026-01-30,17.19,17.3,16.13,16.17,9675687
2026-02-02,15.83,15.96,15.38,15.46,5384999
2026-02-03,15.92,16.0,15.46,15.8,3791668
2026-02-04,15.77,15.98,15.48,15.51,3500166
2026-02-05,15.51,15.51,14.89,14.93,3569400
2026-02-06,14.93,15.3,14.73,15.08,3025415
2026-02-09,15.23,15.68,15.16,15.25,3819587
2026-02-10,15.4,15.4,15.01,15.16,2937047
2026-02-11,15.18,16.07,15.13,15.34,5888798
2026-02-12,15.24,15.63,15.18,15.25,4281820
2026-02-13,15.42,15.42,14.92,14.95,2867718
2026-02-24,15.21,15.78,15.02,15.55,5133194
2026-02-25,15.4,16.9,15.38,16.19,10320251
2026-02-26,16.03,16.36,15.88,15.99,5985243
2026-02-27,15.8,16.61,15.8,16.27,6146180
2026-03-02,16.01,16.19,15.4,15.53,5538223
2026-03-03,15.49,15.75,14.65,14.7,5563392
2026-03-04,14.65,15.18,14.4,14.82,2549819
2026-03-05,14.94,15.19,14.7,14.83,2778155
2026-03-06,14.78,14.85,14.49,14.68,2114046
2026-03-09,14.5,14.56,14.0,14.21,2596827
2026-03-10,14.29,14.68,14.25,14.65,2561795
2026-03-11,14.81,14.88,14.33,14.4,2367379
2026-03-12,14.34,14.4,14.0,14.06,2317813
2026-03-13,14.02,14.17,13.8,13.82,1786734
2026-03-16,13.74,13.88,13.58,13.86,1514914
2026-03-17,13.87,13.95,13.25,13.28,1979473
2026-03-18,13.28,13.5,12.91,13.11,1987229
2026-03-19,12.93,13.11,12.46,12.57,2817876
2026-03-20,12.58,12.77,12.3,12.3,1839656
2026-03-23,12.2,12.3,11.45,11.65,3081963
2026-03-24,12.03,12.08,11.63,11.85,2412153
2026-03-25,11.98,12.17,11.93,12.03,2602508
2026-03-26,12.03,12.07,11.43,11.46,2263237
2026-03-27,11.37,11.66,11.22,11.58,1927069
2026-03-30,11.49,11.53,11.24,11.36,1697382
2026-03-31,11.32,11.52,11.05,11.08,1856426
2026-04-01,11.18,11.44,11.18,11.3,1448319
2026-04-02,11.28,11.51,11.16,11.22,2061205
2026-04-03,11.5,11.65,10.93,10.97,2361754
2026-04-07,10.89,11.65,10.89,11.39,3832540
2026-04-08,11.75,11.9,11.47,11.7,3949701
2026-04-09,11.5,12.3,11.47,11.91,6376046
2026-04-10,12.0,12.1,11.7,11.73,4172389
2026-04-13,12.03,12.27,11.76,11.8,3723513
2026-04-14,11.79,11.87,11.66,11.77,2797622
2026-04-15,11.92,11.96,11.66,11.69,2165339
2026-04-16,11.68,11.88,11.68,11.88,1912210
2026-04-17,12.0,12.35,11.8,12.3,4687050
2026-04-20,12.68,13.08,12.3,12.81,5822140
2026-04-21,12.8,12.99,12.5,12.58,3935734
2026-04-22,12.49,12.83,12.37,12.43,3430575
2026-04-23,12.46,12.48,11.9,11.94,3034924
2026-04-24,11.97,11.99,11.7,11.7,1660647
2026-04-27,11.66,11.79,11.41,11.65,1803197
2026-04-28,11.7,11.7,10.8,10.88,3807414
2026-04-29,10.88,11.57,10.82,11.33,4176794
2026-04-30,11.28,11.8,11.25,11.33,3100257
2026-05-06,11.5,11.78,11.33,11.68,2697316
2026-05-07,11.75,11.99,11.66,11.79,2901707
2026-05-08,11.75,12.05,11.68,11.93,3221202
2026-05-11,12.15,12.53,11.86,12.3,5183935
2026-05-12,12.2,12.38,11.84,11.93,4176082
2026-05-13,11.97,12.18,11.87,12.1,2525910
2026-05-14,12.28,12.28,11.6,11.66,2974505
2026-05-15,11.66,12.15,11.45,11.65,2973425
2026-05-18,11.45,11.48,11.02,11.18,2981321
2026-05-19,11.15,11.36,11.11,11.23,1648533
2026-05-20,11.22,11.34,10.88,11.01,2445915
2026-05-21,11.03,11.16,10.45,10.64,2827828
2026-05-22,10.72,10.95,10.4,10.79,2910734
2026-05-25,10.76,11.08,10.46,10.99,3835438
2026-05-26,11.39,12.09,11.2,11.83,9672350
2026-05-27,11.68,11.68,10.79,11.19,6025250
2026-05-28,10.92,13.14,10.7,12.69,14530907
2026-05-29,12.51,13.49,11.99,12.19,11273058
2026-06-01,12.05,12.76,11.51,11.65,7232533
2026-06-02,11.65,13.98,11.42,13.9,18040362
