day,open,high,low,close,volume
2025-05-08,41.72,43.36,41.72,43.28,7700262
2025-05-09,42.86,43.0,41.9,42.14,5436620
2025-05-12,42.8,42.9,42.15,42.61,4066200
2025-05-13,43.03,43.38,42.26,42.32,4166100
2025-05-14,42.45,43.25,42.0,42.13,4741224
2025-05-15,42.0,42.21,41.12,41.19,3364241
2025-05-16,41.12,41.88,41.07,41.19,2745156
2025-05-19,41.41,42.4,40.4,41.72,5087556
2025-05-20,41.51,41.8,41.18,41.54,3029555
2025-05-21,41.55,41.87,40.95,41.21,3430247
2025-05-22,40.9,41.5,40.5,40.65,3009972
2025-05-23,40.65,40.84,39.38,39.44,3701822
2025-05-26,39.44,40.38,39.44,40.2,3269438
2025-05-27,39.93,40.1,39.55,39.88,2883150
2025-05-28,40.02,40.3,39.47,39.79,2301975
2025-05-29,39.72,40.55,39.72,40.22,3094920
2025-05-30,39.99,40.35,39.5,39.61,3098986
2025-06-03,39.61,40.74,39.49,40.33,3628619
2025-06-04,41.5,41.73,40.84,41.19,5338691
2025-06-05,42.3,42.97,41.19,42.78,9889314
2025-06-06,42.38,44.2,42.21,43.99,10805057
2025-06-09,44.2,44.48,43.61,43.8,7747994
2025-06-10,43.57,43.78,42.47,42.99,6181181
2025-06-11,42.99,43.29,42.5,42.57,3785725
2025-06-12,42.57,44.38,42.43,43.57,8855900
2025-06-13,42.98,43.87,42.25,42.42,5375966
2025-06-16,42.2,44.35,42.2,43.88,7964083
2025-06-17,43.9,43.93,42.97,43.2,4279800
2025-06-18,42.78,44.17,42.4,43.99,7384935
2025-06-19,43.7,44.64,43.12,43.43,6465372
2025-06-20,43.23,43.78,42.33,42.85,4543295
2025-06-23,42.21,43.28,42.17,42.43,5151375
2025-06-24,42.86,43.59,42.76,43.54,6204544
2025-06-25,43.7,44.25,43.1,43.91,6342651
2025-06-26,44.08,44.75,43.65,43.75,8338963
2025-06-27,44.26,48.98,43.55,47.18,22401536
2025-06-30,47.02,47.38,46.2,47.11,13479450
2025-07-01,46.96,46.98,45.92,46.32,7816269
2025-07-02,46.21,46.22,44.89,45.09,6241225
2025-07-03,45.76,46.0,45.15,45.44,6696881
2025-07-04,45.18,45.45,44.44,44.53,6533087
2025-07-07,44.2,44.77,43.75,44.56,4171050
2025-07-08,44.3,47.0,44.28,46.64,13255371
2025-07-09,46.31,46.58,45.78,46.01,7437515
2025-07-10,46.0,46.78,45.5,46.27,7629866
2025-07-11,46.0,46.68,45.4,45.79,6817824
2025-07-14,45.54,46.08,45.38,45.8,4204259
2025-07-15,46.2,51.57,46.11,50.56,34424001
2025-07-16,50.33,50.66,48.68,49.24,16500493
2025-07-17,49.0,52.3,48.6,51.03,19457228
2025-07-18,50.68,51.99,49.92,50.65,14636619
2025-07-21,50.66,52.1,49.95,50.96,14088416
2025-07-22,50.53,52.99,50.52,50.9,18091415
2025-07-23,50.41,55.58,49.93,54.49,27983716
2025-07-24,54.48,54.85,53.03,53.67,16297177
2025-07-25,53.81,54.28,53.15,53.62,12152508
2025-07-28,53.54,55.49,53.12,55.07,18252539
2025-08-12,66.08,66.08,66.08,66.08,1698249
2025-08-13,79.3,79.3,75.0,79.3,28163662
2025-08-14,84.32,86.97,79.84,80.05,54406832
2025-08-15,78.01,83.25,75.01,82.0,44406129
2025-08-18,81.01,98.4,81.01,97.0,55208957
2025-08-19,93.66,108.0,93.66,99.6,45439424
2025-08-20,94.66,97.59,90.0,92.89,32842823
2025-08-21,92.97,94.4,85.99,87.2,29986358
2025-08-22,86.0,89.38,86.0,88.82,23104040
2025-08-25,91.66,95.68,90.17,92.25,31600605
2025-08-26,91.0,93.88,88.49,89.0,24635490
2025-08-27,88.1,94.29,87.38,90.02,31574243
2025-08-28,89.27,103.2,89.0,101.01,39963399
2025-08-29,99.0,100.8,94.58,96.99,26033095
2025-09-01,97.02,115.04,92.8,110.56,36695614
2025-09-02,112.7,116.0,98.61,100.19,37871210
2025-09-03,101.69,109.8,98.15,105.74,31684478
2025-09-04,114.0,116.8,90.99,93.52,36316826
2025-09-05,95.02,101.2,92.83,100.26,28524799
2025-09-08,99.75,100.28,88.8,90.82,25942331
2025-09-09,89.51,90.59,86.7,87.3,16396413
2025-09-10,90.7,95.96,87.0,92.53,25772996
2025-09-11,95.17,104.0,92.0,100.27,29603893
2025-09-12,97.0,101.93,94.83,98.2,23221788
2025-09-15,96.66,105.5,96.22,102.0,23004173
2025-09-16,102.03,105.49,98.6,100.44,19144554
2025-09-17,99.01,109.01,97.62,107.1,27445825
2025-09-18,105.01,128.52,103.61,123.16,43252681
2025-09-19,124.66,131.1,120.11,125.34,38276665
2025-09-22,128.0,144.23,123.16,138.21,37461580
2025-09-23,138.0,140.6,126.26,135.66,33846231
2025-09-24,128.12,128.15,121.71,124.62,26015507
2025-09-25,121.5,132.98,121.5,126.5,24548710
2025-09-26,122.01,126.4,118.68,119.88,17325756
2025-09-29,118.0,128.0,118.0,125.2,17532327
2025-09-30,125.2,126.36,118.03,118.8,16615019
2025-10-09,117.19,119.76,115.21,116.36,12906516
2025-10-10,115.11,115.97,106.0,107.35,16438151
2025-10-13,100.95,105.42,100.95,104.18,11951686
2025-10-14,106.08,107.21,99.52,99.86,12097946
2025-10-15,100.02,101.08,97.0,99.4,9912232
2025-10-16,98.51,102.33,98.51,99.6,12023374
2025-10-17,102.7,108.81,99.13,104.75,25913059
2025-10-20,107.61,111.11,103.05,109.0,22166150
2025-10-21,107.91,114.0,104.0,111.97,21782293
2025-10-22,108.0,111.95,107.51,108.82,12300776
2025-10-23,109.91,115.58,108.01,108.49,16732276
2025-10-24,108.99,113.18,103.3,112.71,19976983
2025-10-27,115.01,121.21,115.01,117.91,20017952
2025-10-28,114.52,120.88,114.01,116.08,18447019
2025-10-29,118.0,124.25,117.0,121.23,19513731
2025-10-30,119.0,119.0,113.0,113.0,17234582
2025-10-31,110.82,110.85,104.27,104.7,13951773
2025-11-03,104.0,105.99,101.22,104.9,11498241
2025-11-04,104.7,105.39,101.35,102.07,7823999
2025-11-05,98.53,104.64,98.0,103.19,10083806
2025-11-06,105.5,109.88,105.0,109.2,15269224
2025-11-07,107.21,108.35,104.68,105.97,9745633
2025-11-10,105.02,106.8,101.29,104.37,8573593
2025-11-11,106.24,110.0,104.2,104.52,13159551
2025-11-12,103.02,103.61,98.6,101.39,10067254
2025-11-13,101.15,103.19,100.45,101.95,7741887
2025-11-14,99.5,99.88,96.2,96.2,10164396
2025-11-17,97.0,104.5,96.58,103.8,14250366
2025-11-18,101.6,103.66,100.76,102.04,9351684
2025-11-19,101.55,111.0,101.05,105.61,20113047
2025-11-20,110.0,111.95,100.96,109.31,22823132
2025-11-21,106.1,114.98,102.0,110.5,26784161
2025-11-24,119.0,129.87,114.0,122.5,33107193
2025-11-25,125.11,147.0,123.11,147.0,47211935
2025-11-26,141.18,160.32,140.31,150.65,48377302
2025-11-27,147.16,169.99,146.5,157.91,41661234
2025-11-28,156.0,158.0,151.43,153.8,31323403
2025-12-01,153.0,159.0,149.16,151.02,30535468
2025-12-02,143.06,147.0,141.0,144.18,29857440
2025-12-03,142.36,146.43,138.65,140.49,22622343
2025-12-04,139.0,142.0,136.11,136.81,17279533
2025-12-05,137.04,150.55,134.89,145.72,30877373
2025-12-08,144.04,169.19,144.04,167.25,35188091
2025-12-09,167.09,176.0,166.76,168.87,32491193
2025-12-10,167.12,176.39,167.12,172.58,24735317
2025-12-11,173.03,185.0,170.01,170.01,31408237
2025-12-12,168.49,179.0,166.3,174.12,32550274
2025-12-15,170.29,171.92,162.58,162.66,23008612
2025-12-16,164.98,164.99,154.55,155.81,15191745
2025-12-17,159.0,167.88,158.61,166.92,21969214
2025-12-18,159.06,167.55,159.06,164.2,16985654
2025-12-19,165.34,167.41,155.0,156.0,17728173
2025-12-22,158.99,160.37,156.3,158.36,19548542
2025-12-23,157.31,164.6,151.8,161.5,24486170
2025-12-24,161.27,162.6,155.79,157.42,20250249
2025-12-25,156.01,162.19,152.5,156.66,16667875
2025-12-26,153.58,156.98,150.12,152.68,13164239
2025-12-29,152.69,156.98,151.76,153.88,13240365
2025-12-30,152.07,156.69,150.57,154.5,13966253
2025-12-31,153.0,153.18,146.0,147.05,15054270
2026-01-05,151.95,152.79,148.59,151.68,13699271
2026-01-06,150.96,152.29,146.0,149.89,13382974
2026-01-07,150.08,156.3,148.1,155.26,23843064
2026-01-08,152.94,154.99,148.05,149.45,17980838
2026-01-09,148.37,153.9,143.44,152.96,17839216
2026-01-12,152.0,159.6,145.0,157.7,24291136
2026-01-13,156.0,156.24,141.4,141.63,23796706
2026-01-14,145.07,152.48,142.0,146.89,19595664
2026-01-15,143.0,150.38,143.0,148.12,12373378
2026-01-16,148.5,154.6,148.5,151.0,17886522
2026-01-19,146.0,156.65,146.0,152.2,16143561
2026-01-20,150.13,152.0,142.15,142.62,14187307
2026-01-21,141.0,149.72,140.62,148.46,13641433
2026-01-22,150.3,159.68,149.38,155.91,22439446
2026-01-23,154.44,155.88,148.14,151.62,16879610
2026-01-26,151.31,159.88,150.6,155.11,19614216
2026-01-27,152.32,164.0,151.06,162.01,23425726
2026-01-28,162.6,165.5,156.26,160.4,17657989
2026-01-29,157.0,158.56,151.7,151.7,14648488
2026-01-30,148.0,163.0,147.17,160.77,20631653
2026-02-02,161.0,167.77,154.0,154.0,16891343
2026-02-03,158.03,170.0,158.03,170.0,29713141
2026-02-04,169.0,177.98,160.8,177.48,27915467
2026-02-05,169.0,172.72,160.68,160.69,20180483
2026-02-06,156.71,162.71,155.0,156.9,12455023
2026-02-09,163.0,188.28,159.0,184.7,41567081
2026-02-10,185.51,186.96,177.97,180.95,25388691
2026-02-11,177.6,184.84,176.0,176.88,14791956
2026-02-12,178.99,196.36,176.88,189.99,25758948
2026-02-13,185.94,189.89,170.5,171.01,24652146
2026-02-24,177.22,184.87,175.48,180.36,19667382
2026-02-25,178.09,179.9,166.01,169.18,21546269
2026-02-26,169.2,172.88,166.05,170.45,16763706
2026-02-27,162.0,166.66,161.39,165.46,13713081
2026-03-02,160.01,173.5,160.01,170.0,17376280
2026-03-03,174.0,184.88,169.0,169.54,23603962
2026-03-04,164.5,171.68,162.0,167.09,13077106
2026-03-05,172.0,174.55,163.15,164.4,18260929
2026-03-06,161.02,166.43,156.0,162.16,13634261
