day,open,high,low,close,volume
2025-05-22,16.1,16.51,16.1,16.15,6234300
2025-05-23,16.13,16.36,15.93,15.95,6822776
2025-05-26,15.89,16.23,15.8,16.2,5296100
2025-05-27,16.23,16.44,15.97,16.31,6474000
2025-05-28,16.33,16.42,16.0,16.1,5217955
2025-05-29,16.1,16.68,16.02,16.56,7551546
2025-05-30,16.48,16.48,15.95,16.01,6648600
2025-06-03,15.95,16.33,15.84,16.04,5495000
2025-06-04,16.08,16.21,16.0,16.2,4189211
2025-06-05,16.15,16.51,16.0,16.5,8107046
2025-06-06,16.46,16.61,16.36,16.61,6183046
2025-06-09,16.66,16.84,16.57,16.64,6964321
2025-06-10,16.6,16.83,16.29,16.5,7565541
2025-06-11,16.49,16.73,16.44,16.69,5849529
2025-06-12,16.59,16.83,16.51,16.66,5145734
2025-06-13,16.62,17.15,16.3,16.95,12651273
2025-06-16,17.19,18.35,16.87,17.96,28624426
2025-06-17,17.91,17.95,17.49,17.75,15196515
2025-06-18,17.75,18.29,17.42,17.94,19213988
2025-06-19,17.85,18.26,17.51,17.7,14243612
2025-06-20,17.65,17.84,17.15,17.15,13575771
2025-06-23,17.11,17.53,17.11,17.51,9755516
2025-06-24,17.44,17.76,17.41,17.68,9608900
2025-06-25,17.7,18.03,17.47,17.8,13398000
2025-06-26,17.74,18.15,17.65,17.84,15834615
2025-06-27,17.9,18.27,17.72,18.13,15627215
2025-06-30,18.25,18.77,18.09,18.55,17701068
2025-07-01,18.58,18.93,18.1,18.29,14168283
2025-07-02,18.16,18.23,17.85,17.98,9969658
2025-07-03,17.93,18.4,17.93,18.1,9788271
2025-07-04,18.09,18.21,17.72,17.76,10861360
2025-07-07,17.7,17.88,17.45,17.6,7227195
2025-07-08,17.61,18.23,17.4,18.08,10283167
2025-07-09,18.09,18.34,17.89,17.94,8517599
2025-07-10,16.8,16.95,16.33,16.81,20392197
2025-07-11,16.69,16.95,16.63,16.88,9856210
2025-07-14,16.96,17.17,16.8,17.0,6437155
2025-07-15,16.99,17.23,16.66,16.79,7615654
2025-07-16,16.75,16.95,16.58,16.67,6519800
2025-07-17,16.67,17.47,16.54,17.1,13587619
2025-07-18,17.1,17.24,16.76,16.86,7881561
2025-07-21,16.9,16.95,16.78,16.92,5769022
2025-07-22,16.97,17.05,16.64,16.75,7998316
2025-07-23,16.72,16.84,16.57,16.58,6771393
2025-07-24,16.67,16.8,16.59,16.8,6077255
2025-07-25,16.78,16.9,16.68,16.86,5569538
2025-07-28,16.87,17.64,16.85,17.38,13626581
2025-07-29,17.38,17.62,17.15,17.61,12056493
2025-07-30,17.51,17.63,17.16,17.34,7155795
2025-07-31,17.38,17.55,17.0,17.1,7892600
2025-08-01,17.04,17.25,16.93,17.17,5244300
2025-08-04,17.02,18.0,16.92,17.86,12385495
