day,open,high,low,close,volume
2025-10-13,25.9,28.0,25.9,27.63,4368601
2025-10-14,27.72,33.66,27.5,31.7,11656339
2025-10-15,30.54,35.88,30.54,30.68,10993671
2025-10-16,29.02,33.0,29.01,32.55,9471380
2025-10-17,31.5,31.9,29.83,30.25,6529075
2025-10-20,30.7,39.32,29.6,39.32,13477318
2025-10-21,38.0,47.12,37.5,40.84,15523947
2025-10-22,38.5,43.8,37.54,39.8,11428824
2025-10-23,38.69,39.5,34.4,34.61,8577571
2025-10-24,33.92,37.49,33.88,35.43,8148431
2025-10-27,35.75,37.18,34.27,36.09,7265383
2025-10-28,35.02,35.4,33.78,33.93,6154077
2025-10-29,34.08,34.92,33.33,34.81,5965991
2025-10-30,34.64,40.6,34.04,38.0,10479345
2025-10-31,36.05,36.65,35.14,35.59,6930497
2025-11-03,35.43,36.17,34.39,36.14,4394982
2025-11-04,36.3,38.21,34.59,35.86,5659059
2025-11-05,34.92,36.69,34.31,35.51,4090124
2025-11-06,35.01,35.46,34.25,34.25,4345510
2025-11-07,33.76,36.35,33.75,35.4,6168625
2025-11-10,34.6,39.55,34.55,37.25,8595346
2025-11-11,37.5,46.88,37.25,43.27,10695493
2025-11-12,40.86,41.0,38.5,39.35,7611608
2025-11-13,39.0,41.95,38.52,39.39,6923020
2025-11-14,38.42,39.33,37.18,37.35,5303401
2025-11-17,37.1,38.19,35.9,36.2,3988542
2025-11-18,36.4,36.94,35.55,35.84,3405050
2025-11-19,35.66,36.89,35.52,36.18,2718776
2025-11-20,36.53,36.54,33.75,34.04,3946909
2025-11-21,33.88,35.66,33.15,33.57,4000447
2025-11-24,33.52,34.29,33.44,33.94,2324213
2025-11-25,34.24,34.42,33.44,34.06,2656223
2025-11-26,34.07,35.99,33.48,35.31,5404880
2025-11-27,34.92,35.01,33.58,33.6,3623405
2025-11-28,33.36,34.23,32.96,33.52,2667384
2025-12-01,33.52,35.49,33.2,34.7,3790121
2025-12-02,34.28,34.41,33.21,33.32,2529017
2025-12-03,33.72,38.5,33.72,36.7,9414201
2025-12-04,35.0,36.25,34.88,35.11,5224233
2025-12-05,34.86,36.5,34.35,35.32,4350235
2025-12-08,35.91,38.3,35.91,37.47,6204401
2025-12-09,36.95,38.5,36.5,38.0,5879747
2025-12-10,37.43,37.5,35.57,35.68,4270063
2025-12-11,35.84,38.2,34.71,36.26,6052736
2025-12-12,35.9,37.1,35.0,35.68,4349958
2025-12-15,35.31,35.88,33.99,34.03,4150453
2025-12-16,33.9,34.75,33.5,33.93,2981612
2025-12-17,34.08,34.89,33.65,34.83,3036142
2025-12-18,36.33,36.67,34.4,34.4,3584908
2025-12-19,34.41,35.39,34.12,34.7,2779805
2025-12-22,34.75,35.2,34.4,35.0,2536159
2025-12-23,34.92,37.8,34.7,35.8,5530192
2025-12-24,35.21,35.77,34.65,35.58,3546936
2025-12-25,35.31,36.1,34.91,34.96,2640623
2025-12-26,34.9,35.1,34.56,34.82,2407747
2025-12-29,35.53,37.0,35.06,35.71,4754902
2025-12-30,35.2,35.86,34.5,34.68,3117321
2025-12-31,34.85,34.88,33.56,33.71,2786838
2026-01-05,33.74,34.16,33.22,34.06,2035043
2026-01-06,34.03,34.4,33.83,34.25,2570805
2026-01-07,34.77,36.25,34.6,34.9,5310960
2026-01-08,34.2,36.8,33.91,35.87,6385714
2026-01-09,35.55,36.16,35.07,35.56,4009774
2026-01-12,35.2,36.59,35.01,36.57,5167626
2026-01-13,36.61,36.85,34.66,34.88,4003258
2026-01-14,35.13,35.68,33.99,34.56,4114894
2026-01-15,34.1,34.77,33.96,34.22,2336189
2026-01-16,34.54,34.86,34.04,34.84,2421976
2026-01-19,34.45,34.6,34.01,34.16,1788884
2026-01-20,34.26,36.86,34.26,35.9,7388282
2026-01-21,35.0,36.39,34.5,35.12,4293033
2026-01-22,35.12,36.5,34.81,35.77,4409351
2026-01-23,35.52,37.92,35.08,37.25,6466775
2026-01-26,36.57,39.99,36.27,37.86,8133655
2026-01-27,37.0,44.58,36.83,40.56,9622971
2026-01-28,43.5,46.48,39.5,39.86,9793068
2026-01-29,41.0,41.99,36.74,37.18,9089821
2026-01-30,36.0,36.38,33.12,33.72,6979551
2026-02-02,33.72,36.36,33.21,34.39,5540274
2026-02-03,34.4,35.38,33.77,35.07,3911146
2026-02-04,34.81,36.19,34.55,35.58,4134152
2026-02-05,35.13,35.46,33.78,33.85,3401331
2026-02-06,33.77,34.25,33.6,33.97,2255852
2026-02-09,34.2,36.37,34.06,35.51,5556844
2026-02-10,35.01,35.21,34.26,34.62,3168334
2026-02-11,34.37,34.89,34.0,34.1,1842504
2026-02-12,34.1,34.99,33.95,34.24,2377278
2026-02-13,34.25,34.4,33.74,33.84,1737011
2026-02-24,34.19,39.88,33.84,37.72,9912845
2026-02-25,36.36,38.8,35.9,37.2,7135627
2026-02-26,37.09,40.52,36.6,38.5,7477833
2026-02-27,37.25,41.22,37.0,39.32,8786931
2026-03-02,37.98,39.22,37.12,37.39,6200117
2026-03-03,37.2,37.8,35.66,35.91,4563065
2026-03-04,35.01,37.16,34.8,36.47,3012310
2026-03-05,37.92,39.72,37.0,37.46,6984237
2026-03-06,36.52,37.9,36.5,36.59,4167232
2026-03-09,35.58,35.63,34.01,35.14,3469348
2026-03-10,35.37,37.88,35.37,37.36,5136576
2026-03-11,37.03,40.0,37.03,37.89,6705384
2026-03-12,37.0,38.49,36.06,36.23,4273358
2026-03-13,35.7,37.2,35.51,35.7,2517931
2026-03-16,35.5,36.22,35.08,36.06,2426905
2026-03-17,35.29,35.96,34.0,34.07,3787613
2026-03-18,34.07,34.76,33.92,34.7,2097643
2026-03-19,34.18,34.2,33.31,33.4,2349496
2026-03-20,33.68,33.9,30.5,30.8,3577272
2026-03-23,29.86,31.12,29.39,29.73,2367043
2026-03-24,30.17,30.47,29.43,30.17,1845097
2026-03-25,30.6,30.99,30.25,30.55,1888013
2026-03-26,30.26,30.56,29.15,29.32,1587967
2026-03-27,28.88,29.78,28.71,29.5,1093882
2026-03-30,29.08,29.71,28.53,29.31,1159182
2026-03-31,29.32,29.6,28.35,28.35,1076440
2026-04-01,29.78,29.88,28.83,29.08,1138853
2026-04-02,29.5,30.2,28.88,29.06,1694423
2026-04-03,28.85,29.69,28.62,29.22,1811047
2026-04-07,29.2,29.98,28.58,28.97,2151062
2026-04-08,29.62,30.42,29.31,30.25,2653743
2026-04-09,29.77,30.59,29.58,30.26,2074035
2026-04-10,30.3,30.8,29.9,30.03,2084507
2026-04-13,29.6,30.3,29.6,29.75,1180496
2026-04-14,32.93,32.93,30.52,30.96,3852579
2026-04-15,32.05,33.5,31.42,32.01,5011230
2026-04-16,32.18,32.45,31.23,32.06,3194585
2026-04-17,32.0,33.45,31.5,32.83,4805842
2026-04-20,32.33,35.59,32.32,33.88,5800940
2026-04-21,33.66,33.76,32.76,32.82,3184748
2026-04-22,32.99,33.56,31.96,32.35,2991471
2026-04-23,32.2,33.33,31.25,31.25,2412531
2026-04-24,31.07,31.45,30.66,31.08,1576999
2026-04-27,31.58,32.3,30.88,31.05,1958513
2026-04-28,31.96,31.96,30.1,30.26,1535773
2026-04-29,29.85,30.8,29.8,30.25,1459633
2026-04-30,31.2,31.9,30.82,31.32,2487441
2026-05-06,31.8,32.4,31.66,32.08,2655760
2026-05-07,31.85,32.96,31.83,32.53,2472202
2026-05-08,32.7,33.21,32.02,32.45,2261326
2026-05-11,34.22,35.23,32.7,32.75,3801864
2026-05-12,33.0,34.49,32.06,33.62,4330179
2026-05-13,33.0,35.66,33.0,34.92,6697669
2026-05-14,34.9,34.91,33.07,33.32,4780878
2026-05-15,33.9,34.1,31.89,32.13,3033361
2026-05-18,31.9,33.5,31.9,32.6,2750880
2026-05-19,32.4,32.89,31.62,32.1,2014758
2026-05-20,32.16,32.66,31.55,32.24,2029934
2026-05-21,32.37,32.9,30.48,30.55,2882242
2026-05-22,31.0,34.98,31.0,34.7,7742498
2026-05-25,35.5,41.6,34.0,38.52,9715178
2026-05-26,37.99,42.3,37.6,40.43,9531408
2026-05-27,39.0,39.44,36.74,37.12,6820547
2026-05-28,37.34,48.25,37.08,48.25,11874466
2026-05-29,51.0,58.58,49.81,52.3,13832538
2026-06-01,53.08,63.0,53.08,62.0,10169644
2026-06-02,59.03,80.6,59.03,80.6,9462478
