day,open,high,low,close,volume
2025-09-04,18.67,19.32,17.81,18.1,16215200
2025-09-05,18.21,19.99,18.03,19.7,32671837
2025-09-08,19.99,20.56,19.56,20.37,30816152
2025-09-09,20.35,20.78,19.6,19.86,22786502
2025-09-10,19.9,20.5,19.22,19.23,15335766
2025-09-11,19.1,19.69,18.68,19.49,15307150
2025-09-12,19.4,21.0,19.02,20.3,25181458
2025-09-15,20.06,20.38,19.43,19.75,18825180
2025-09-16,19.63,20.3,19.39,20.3,16351069
2025-09-17,20.71,24.36,20.68,24.36,33869584
2025-09-18,26.79,29.23,26.79,29.23,90831265
2025-09-19,29.3,29.79,26.12,26.61,82983468
2025-09-22,27.77,31.2,27.02,30.5,85576596
2025-09-23,30.02,30.88,27.89,29.62,70779516
2025-09-24,28.4,29.48,26.86,28.28,60091785
2025-09-25,27.71,28.78,26.6,26.7,44198729
2025-09-26,26.42,30.69,25.82,29.13,67136092
2025-09-29,29.5,32.03,28.88,30.75,63544202
2025-09-30,30.7,33.08,28.97,29.1,73315357
2025-10-09,29.87,30.8,28.2,28.28,53320695
2025-10-10,27.64,32.69,27.59,31.58,72445006
2025-10-13,32.04,37.9,32.04,37.9,84797351
2025-10-14,37.9,44.28,34.96,39.9,102930412
2025-10-15,37.65,38.0,34.6,35.42,66280727
2025-10-16,34.91,35.38,32.76,33.15,51978989
2025-10-17,33.28,33.4,30.5,30.7,42911550
2025-10-20,31.31,31.36,29.72,30.47,34734292
2025-10-21,30.81,30.89,29.68,30.31,33874356
2025-10-22,29.9,30.25,29.0,29.22,34990261
2025-10-23,29.61,29.83,28.29,28.73,27607738
2025-10-24,28.85,29.78,28.4,29.46,31788988
2025-10-27,29.62,30.71,28.76,28.93,32341119
2025-10-28,28.9,29.92,28.5,29.03,28218712
2025-10-29,28.7,30.8,27.99,30.23,52086634
2025-10-30,29.77,29.83,28.32,28.4,34026884
2025-10-31,28.29,28.95,27.8,27.96,21958339
2025-11-03,27.73,27.93,27.1,27.76,20155849
2025-11-04,27.84,27.96,27.12,27.38,13684348
2025-11-05,26.95,27.38,26.58,27.16,11379757
2025-11-06,27.32,27.85,26.98,27.71,15938561
2025-11-07,27.47,27.73,27.1,27.15,12591374
2025-11-10,27.06,27.7,27.0,27.63,12648994
2025-11-11,27.63,28.31,27.5,27.79,20561573
2025-11-12,27.98,28.63,26.8,28.55,25415084
2025-11-13,28.36,28.38,27.63,27.88,18822919
2025-11-14,27.7,30.6,26.99,29.58,45716971
2025-11-17,28.9,31.6,28.9,31.05,42996436
2025-11-18,30.9,33.35,30.1,32.74,49099806
2025-11-19,32.0,32.42,30.37,30.63,35859785
2025-11-20,30.5,33.08,29.03,32.03,41926285
2025-11-21,31.12,33.93,30.89,31.68,48962518
2025-11-24,31.29,32.88,30.4,32.02,34065202
2025-11-25,32.48,35.35,31.72,34.21,52945294
2025-11-26,33.45,33.8,32.6,32.8,37738505
2025-11-27,32.0,32.3,30.18,30.21,38279620
2025-11-28,29.7,31.03,29.4,29.73,22864760
2025-12-01,29.44,30.98,29.18,30.41,22135284
2025-12-02,30.02,30.83,29.49,29.66,16129683
2025-12-03,29.34,29.61,28.4,28.65,17180942
2025-12-04,28.98,30.86,28.72,30.46,26181293
2025-12-05,30.0,30.0,28.88,29.12,21291263
2025-12-08,29.0,29.35,28.2,29.12,19066624
2025-12-09,28.83,28.99,27.67,27.68,21385594
2025-12-10,27.5,27.96,27.08,27.62,12593405
2025-12-11,27.73,28.99,27.31,28.4,20181000
2025-12-12,28.85,29.2,28.21,28.4,14257623
2025-12-15,28.38,29.15,27.7,28.3,12824811
2025-12-16,27.8,28.0,27.03,27.39,12074880
2025-12-17,27.29,27.31,25.71,26.78,16302257
2025-12-18,28.46,28.65,27.15,27.15,19592027
2025-12-19,26.87,27.23,26.57,26.83,12537604
2025-12-22,26.9,27.8,26.8,27.33,12304229
2025-12-23,26.93,28.09,26.93,27.82,14440174
2025-12-24,27.69,28.2,27.5,28.07,11248044
2025-12-25,27.91,28.23,27.59,27.94,13516956
2025-12-26,27.94,27.94,27.06,27.25,13865766
2025-12-29,27.66,27.88,26.96,27.27,10877589
2025-12-30,26.95,27.98,26.95,27.62,12929652
2025-12-31,27.62,28.9,27.62,28.01,24066924
2026-01-05,27.95,28.76,27.6,28.73,18846464
2026-01-06,28.42,30.08,28.25,29.81,30521940
2026-01-07,29.6,32.32,29.56,30.87,42497167
2026-01-08,30.68,31.01,29.98,30.1,23674212
2026-01-09,30.0,30.38,29.57,29.88,21495133
2026-01-12,30.08,30.32,29.65,30.0,21810523
2026-01-13,30.0,30.1,28.55,28.62,24687019
2026-01-14,28.74,29.66,28.0,28.42,27194969
2026-01-15,28.18,28.46,27.65,28.27,15695427
2026-01-16,28.5,29.43,28.25,29.19,22734478
2026-01-19,29.19,29.29,28.38,28.58,15429515
2026-01-20,28.4,28.4,27.29,27.49,16239593
2026-01-21,27.08,28.09,26.75,27.69,12240991
2026-01-22,27.63,28.27,26.99,27.1,13535489
2026-01-23,27.05,27.4,26.88,27.37,10357530
2026-01-26,27.0,27.29,24.5,24.79,26125596
2026-01-27,24.55,25.98,24.41,25.77,14123141
2026-01-28,25.56,25.83,24.94,25.28,8761067
2026-01-29,25.12,25.57,24.37,24.39,9027881
2026-01-30,24.34,24.46,23.79,24.08,8012074
2026-02-02,23.87,24.29,23.72,23.76,6005671
2026-02-03,24.21,24.27,23.87,24.24,6282641
2026-02-04,24.07,24.43,23.95,24.34,6009896
2026-02-05,24.21,24.26,23.77,23.82,4675752
2026-02-06,23.7,24.35,23.6,24.02,5524024
2026-02-09,24.48,24.92,24.2,24.76,6924603
2026-02-10,24.71,25.15,24.7,24.73,5435138
2026-02-11,24.78,24.9,24.41,24.43,4141286
2026-02-12,24.18,24.63,23.91,24.21,6261982
2026-02-13,24.13,26.6,24.09,25.44,16994247
2026-02-24,26.15,26.56,25.6,26.36,17379777
2026-02-25,26.31,26.49,25.68,26.22,12984277
2026-02-26,26.42,27.18,26.21,26.61,15412053
2026-02-27,27.16,27.16,26.12,26.53,10993957
2026-03-02,25.71,26.5,25.56,25.7,11177996
2026-03-03,25.7,25.91,23.98,24.09,10754513
2026-03-04,24.17,24.89,23.74,24.2,7143765
2026-03-05,24.65,24.86,24.03,24.26,5646328
2026-03-06,24.01,25.83,23.91,25.22,13199696
2026-03-09,24.5,24.5,23.52,24.4,11974596
2026-03-10,24.84,25.26,24.68,25.21,8036621
2026-03-11,25.28,25.54,24.7,24.83,6674252
2026-03-12,24.72,24.72,23.93,23.94,7354307
2026-03-13,23.75,24.06,23.31,23.38,6295542
2026-03-16,23.3,25.1,23.09,24.26,10275779
2026-03-17,24.51,24.6,23.42,23.5,8438995
2026-03-18,23.5,24.0,23.38,24.0,6204714
2026-03-19,23.55,23.68,22.82,22.94,8399609
2026-03-20,23.02,23.3,22.21,22.21,6577906
2026-03-23,21.58,21.98,20.35,20.6,11466779
2026-03-24,21.02,21.62,20.66,21.59,9700143
2026-03-25,21.79,22.21,21.6,21.78,7002140
2026-03-26,21.69,21.88,20.96,21.06,4905243
2026-03-27,20.69,21.59,20.62,21.47,4849846
2026-03-30,21.18,21.98,20.98,21.88,6061006
2026-03-31,21.88,22.12,21.44,21.44,4799656
2026-04-01,21.99,22.33,21.51,21.96,7592381
2026-04-02,21.7,21.95,21.0,21.19,5846845
2026-04-03,21.23,21.4,20.8,20.93,4309277
2026-04-07,21.15,21.5,21.12,21.31,4075753
2026-04-08,21.93,22.9,21.83,22.76,9294744
2026-04-09,22.44,22.9,22.44,22.62,5696238
2026-04-10,22.74,22.95,22.49,22.5,5471945
2026-04-13,22.34,24.2,22.25,23.42,13918300
2026-04-14,24.45,25.63,23.55,24.4,23486088
2026-04-15,24.11,25.78,23.67,24.79,26234385
2026-04-16,24.34,24.96,23.98,24.79,14228691
2026-04-17,24.6,26.05,24.53,25.28,20763898
2026-04-20,25.56,25.9,24.91,25.13,17020696
2026-04-21,24.5,24.98,24.46,24.61,12466659
2026-04-22,24.3,25.3,24.3,25.17,11914624
2026-04-23,25.5,25.67,24.26,24.4,10529368
2026-04-24,24.1,25.19,24.08,24.63,10902283
2026-04-27,25.01,25.86,24.66,25.73,17678680
2026-04-28,25.48,25.75,24.93,25.12,10304996
2026-04-29,24.8,25.2,24.67,24.9,8213629
2026-04-30,24.92,25.4,24.92,25.25,8200130
2026-05-06,25.6,26.58,25.39,26.33,14326892
2026-05-07,26.33,28.65,26.25,27.75,26685786
2026-05-08,27.5,28.5,27.09,28.25,23545823
2026-05-11,28.5,28.8,27.89,28.35,19381426
2026-05-12,28.6,29.39,27.66,28.58,23318766
2026-05-13,27.92,28.37,27.71,28.15,15708568
2026-05-14,28.52,28.66,27.56,27.71,14967486
2026-05-15,27.56,29.36,27.38,28.51,22023429
2026-05-18,28.0,28.76,27.51,28.35,13121949
2026-05-19,28.07,30.38,27.76,30.3,30766322
2026-05-20,33.04,36.36,32.52,36.36,62980088
2026-05-21,34.19,37.2,33.9,35.7,77873134
2026-05-22,36.0,42.84,36.0,42.84,82988030
2026-05-25,46.02,46.77,41.82,43.03,83540373
2026-05-26,42.1,46.44,40.06,45.99,76679980
2026-05-27,45.04,48.5,43.73,43.91,61508736
2026-05-28,45.39,48.22,44.52,45.51,57706720
2026-05-29,46.32,47.99,42.29,44.34,62589868
2026-06-01,43.31,51.31,43.31,46.3,68447586
2026-06-02,45.47,53.76,44.44,53.5,71259979
