day,open,high,low,close,volume
2025-05-22,28.12,28.38,26.71,26.71,2577066
2025-05-23,26.52,27.15,25.89,25.91,1233503
2025-05-26,25.98,26.65,25.77,26.58,1078731
2025-05-27,26.6,28.47,26.48,27.35,2729561
2025-05-28,27.55,28.48,27.2,27.57,2623035
2025-05-29,27.4,29.99,27.4,29.99,7382306
2025-05-30,29.55,29.84,28.38,28.7,4539596
2025-06-03,28.44,29.4,28.32,29.01,2610396
2025-06-04,29.43,29.49,28.6,28.8,2243822
2025-06-05,29.3,29.7,28.6,29.09,3258288
2025-06-06,28.9,31.8,28.81,30.58,5528707
2025-06-09,30.3,30.3,29.6,30.0,3819038
2025-06-10,30.05,30.39,28.75,29.22,3373532
2025-06-11,29.15,29.5,28.88,29.27,1849414
2025-06-12,29.22,31.23,28.93,30.69,5682182
2025-06-13,29.99,31.19,28.88,29.04,4831767
2025-06-16,28.61,29.28,28.41,29.28,2265377
2025-06-17,29.25,29.36,28.35,28.53,1984712
2025-06-18,28.3,29.75,27.5,28.64,3243468
2025-06-19,28.48,30.15,28.34,29.0,4421345
2025-06-20,29.06,29.33,27.61,27.61,2967130
2025-06-23,27.5,28.26,27.3,28.25,1695098
2025-06-24,28.55,29.58,28.55,28.95,3020761
2025-06-25,29.29,30.25,28.66,30.24,3881137
2025-06-26,30.3,30.78,29.71,30.03,3375776
2025-06-27,30.18,30.37,29.6,29.6,2246490
2025-06-30,35.0,35.8,31.21,32.03,11800666
2025-07-01,32.4,33.79,31.5,33.11,7836397
2025-07-02,32.3,33.59,31.42,31.85,5389876
2025-07-03,32.09,32.89,31.76,32.16,4155789
2025-07-04,32.25,32.37,30.76,30.78,4022062
2025-07-07,30.32,30.99,30.0,30.61,2240896
2025-07-08,30.85,31.25,30.57,30.63,2010268
2025-07-09,30.78,31.25,29.79,29.8,2622957
2025-07-10,30.0,30.54,29.53,30.33,2035892
2025-07-11,21.98,22.64,21.47,21.98,4479251
2025-07-14,22.29,22.33,21.87,22.1,3198365
2025-07-15,22.1,22.57,21.57,22.5,4250820
2025-07-16,22.5,23.16,22.15,22.6,4955478
2025-07-17,22.36,23.81,22.21,23.52,7431607
2025-07-18,23.18,23.8,23.0,23.4,5738596
2025-07-21,23.46,24.78,23.2,24.2,7542728
2025-07-22,24.25,25.47,23.48,23.55,11370716
2025-07-23,23.17,24.05,22.61,22.75,8409837
2025-07-24,22.88,25.77,22.51,24.29,14243320
2025-07-25,24.0,24.47,23.39,23.59,8641599
2025-07-28,24.28,25.38,24.05,24.53,9165358
2025-07-29,24.22,25.18,23.89,24.55,6798945
2025-07-30,24.72,24.72,23.57,23.8,5003633
2025-07-31,23.57,24.04,23.0,23.28,4537706
2025-08-01,23.98,24.15,23.18,23.4,3652706
2025-08-04,23.08,23.59,23.03,23.55,3145501
2025-08-05,23.4,23.55,22.94,23.02,3047679
2025-08-06,23.13,23.89,22.95,23.83,4028454
2025-08-07,23.68,24.19,23.28,23.33,3827157
2025-08-08,23.35,23.36,22.29,22.34,5225324
2025-08-11,22.41,22.72,22.24,22.57,2195367
2025-08-12,22.6,22.75,22.14,22.32,2644605
2025-08-13,22.38,22.49,22.18,22.25,2367483
2025-08-14,22.31,22.31,21.42,21.66,3339894
2025-08-15,21.79,22.39,21.55,22.28,2856580
2025-08-18,22.44,23.25,22.21,23.02,4795668
2025-08-19,23.25,23.97,23.11,23.29,5927144
2025-08-20,23.09,23.59,22.66,23.22,4037293
2025-08-21,23.25,23.65,23.0,23.3,3305314
2025-08-22,23.53,23.53,22.9,22.99,3266729
2025-08-25,23.16,23.28,22.5,22.74,4119710
2025-08-26,22.9,23.34,22.79,22.83,3328952
2025-08-27,23.11,23.82,22.96,23.0,6901645
2025-08-28,22.94,23.57,22.09,23.49,5782944
2025-08-29,23.49,27.6,23.05,27.0,17658791
2025-09-01,25.99,26.86,25.02,26.27,11902738
2025-09-02,26.16,30.0,25.61,28.13,14676419
2025-09-03,29.66,31.56,27.3,28.09,13451683
2025-09-04,28.09,29.72,27.44,29.0,11325542
2025-09-05,31.0,33.33,29.39,29.73,13276445
2025-09-08,28.96,31.84,28.8,28.81,9636238
2025-09-09,27.94,28.85,27.4,27.6,7246538
2025-09-10,27.77,28.8,26.65,26.78,7351005
2025-09-11,26.54,27.35,25.99,26.94,5974128
2025-09-12,27.0,27.1,26.36,26.39,4378792
2025-09-15,26.12,28.71,26.12,28.22,6708641
2025-09-16,28.01,28.82,27.9,28.19,4816560
2025-09-17,28.48,28.83,27.96,28.44,5056249
2025-09-18,29.49,30.46,27.63,27.78,8481099
2025-09-19,27.27,28.36,27.01,27.82,4819570
2025-09-22,28.18,28.18,26.96,27.14,3247339
2025-09-23,27.13,27.3,26.0,26.3,3648710
2025-09-24,26.4,27.21,26.1,26.97,3045964
2025-09-25,26.9,26.9,26.15,26.31,2799742
2025-09-26,26.2,26.57,25.34,25.34,2600309
2025-09-29,25.52,27.4,25.52,26.83,3903980
2025-09-30,26.83,27.91,26.81,27.0,2743151
2025-10-09,27.35,27.35,26.14,26.22,2852321
2025-10-10,26.49,26.59,25.85,25.92,1737100
2025-10-13,24.72,25.0,24.08,24.63,2913329
2025-10-14,24.92,24.92,23.88,23.88,2300803
2025-10-15,24.25,24.59,23.82,24.4,1825613
2025-10-16,24.88,25.13,24.4,24.47,2043093
2025-10-17,24.5,24.54,23.2,23.3,2102459
2025-10-20,23.65,23.82,23.18,23.33,1228896
2025-10-21,23.45,24.18,23.25,24.0,1336974
2025-10-22,24.13,24.97,23.95,24.52,2224881
2025-10-23,24.52,24.59,23.7,23.99,1503627
2025-10-24,24.1,24.34,23.93,23.98,1360838
2025-10-27,24.2,24.36,23.56,23.58,1630272
2025-10-28,22.8,23.0,22.3,22.83,3187788
2025-10-29,22.84,24.66,22.53,24.3,3343229
2025-10-30,25.0,25.17,24.3,24.32,3809311
2025-10-31,24.0,25.56,24.0,25.18,3870983
2025-11-03,25.18,25.43,24.27,24.45,3049880
2025-11-04,24.48,24.74,23.26,23.47,2456127
2025-11-05,23.37,24.38,23.1,23.99,2286696
2025-11-06,23.83,24.02,23.24,23.3,2513466
2025-11-07,23.48,23.77,23.0,23.03,1748397
2025-11-10,23.0,23.18,22.71,22.8,1346739
2025-11-11,22.9,23.23,22.5,22.8,1305426
2025-11-12,23.02,23.1,22.71,22.91,825905
2025-11-13,22.61,22.66,22.01,22.26,3389968
2025-11-14,22.03,22.3,21.4,21.43,3453545
2025-11-17,21.5,21.93,21.27,21.72,1948944
2025-11-18,21.7,21.99,21.41,21.5,1566663
2025-11-19,21.36,21.91,20.81,20.9,1946304
2025-11-20,20.96,21.1,20.22,20.22,1787765
2025-11-21,20.26,20.89,19.9,20.26,2686552
2025-11-24,20.75,20.75,19.75,20.04,1864291
2025-11-25,20.3,21.06,20.1,20.71,1934244
2025-11-26,20.73,20.88,20.35,20.53,1306279
2025-11-27,20.37,20.65,19.9,19.99,1665879
2025-11-28,20.21,20.5,19.99,20.5,1381961
2025-12-01,20.6,21.1,20.23,20.9,1445557
2025-12-02,20.89,20.91,20.31,20.48,981142
2025-12-03,20.45,20.64,19.98,20.0,866522
2025-12-04,20.18,20.48,19.8,20.0,1453781
2025-12-05,20.0,20.27,19.65,20.12,1505581
2025-12-08,20.38,20.5,20.12,20.24,1197522
2025-12-09,20.3,20.34,19.54,19.71,1452963
2025-12-10,19.7,19.72,18.88,19.28,1904800
2025-12-11,19.29,21.48,18.92,20.63,4965509
2025-12-12,20.44,21.07,20.0,20.7,3266719
2025-12-15,20.39,20.76,20.22,20.42,1457286
2025-12-16,20.21,21.47,20.2,21.2,3332426
2025-12-17,21.2,21.5,20.35,20.84,2368820
2025-12-18,20.62,20.78,20.26,20.37,1885006
2025-12-19,20.47,21.5,20.4,21.16,2607242
2025-12-22,21.16,25.0,20.8,24.0,12379496
2025-12-23,23.1,23.78,22.12,22.24,8794781
2025-12-24,22.1,22.75,21.91,22.12,3928311
2025-12-25,22.15,22.85,21.8,22.28,4765798
2025-12-26,22.03,22.44,21.66,22.02,3512754
2025-12-29,21.85,22.15,21.6,21.7,2452906
2025-12-30,21.51,22.49,21.22,22.01,3691578
2025-12-31,21.89,22.47,21.54,21.54,3238125
2026-01-05,21.95,22.6,21.62,21.82,3244569
2026-01-06,21.86,22.5,21.62,22.23,4108779
2026-01-07,22.18,22.19,21.58,21.76,3388660
2026-01-08,21.9,22.49,21.78,22.18,4163378
2026-01-09,22.0,22.5,21.89,22.33,4296450
2026-01-12,22.49,24.2,22.3,23.8,8449183
2026-01-13,24.18,24.77,22.63,22.76,6730891
2026-01-14,23.49,26.04,23.12,24.43,14176482
2026-01-15,23.71,24.65,23.16,23.27,6955081
2026-01-16,23.39,23.49,22.41,22.54,5346548
2026-01-19,22.42,22.76,22.11,22.27,2673645
2026-01-20,22.46,22.66,21.8,21.88,2875769
2026-01-21,22.0,23.18,21.99,22.45,3872333
2026-01-22,22.46,22.8,22.09,22.26,2879713
2026-01-23,22.3,22.71,22.1,22.51,2726720
2026-01-26,22.46,22.65,21.63,21.8,2991832
2026-01-27,21.88,21.99,21.12,21.46,1961943
2026-01-28,21.4,21.78,21.15,21.16,2112330
2026-01-29,21.13,21.57,20.76,21.15,2042403
2026-01-30,20.0,20.47,19.7,19.86,3854180
2026-02-02,20.05,20.09,19.44,19.44,1487877
2026-02-03,19.68,20.2,19.68,20.15,1395914
2026-02-04,20.05,20.35,19.8,20.33,1476691
2026-02-05,20.29,20.29,19.68,19.73,1369693
2026-02-06,19.72,20.1,19.6,19.74,1208947
2026-02-09,19.99,20.1,19.89,19.99,990684
2026-02-10,19.99,20.13,19.81,19.9,1373768
2026-02-11,20.15,20.16,19.49,19.54,1253441
2026-02-12,19.66,19.9,19.48,19.49,1266284
2026-02-13,19.46,19.84,19.4,19.5,930307
2026-02-24,19.79,19.86,19.52,19.66,894521
2026-02-25,19.67,19.86,19.58,19.69,986403
2026-02-26,19.85,19.88,19.53,19.6,939375
2026-02-27,19.78,19.78,19.43,19.51,1032740
2026-03-02,19.19,19.39,18.33,18.58,2790551
2026-03-03,18.58,18.71,17.65,17.89,2054875
2026-03-04,17.89,18.3,17.48,17.48,1509120
2026-03-05,17.74,17.95,17.41,17.62,1158331
2026-03-06,17.54,17.84,17.52,17.74,827313
2026-03-09,17.75,17.75,16.99,17.44,1394024
2026-03-10,17.62,17.9,17.56,17.75,984099
2026-03-11,17.75,18.07,17.7,17.78,1014785
2026-03-12,17.71,17.87,17.41,17.41,1002714
2026-03-13,17.34,17.4,17.0,17.03,1160429
2026-03-16,16.87,17.04,16.56,16.7,1162018
2026-03-17,16.73,17.03,16.27,16.37,1174169
2026-03-18,16.34,16.6,16.0,16.39,1446530
2026-03-19,16.37,16.37,15.67,15.78,1294191
2026-03-20,15.78,16.24,15.36,15.39,1134321
2026-03-23,15.16,17.22,15.06,15.75,4283197
2026-03-24,16.0,16.55,15.35,15.59,2790585
2026-03-25,15.66,16.5,15.5,16.39,2573324
2026-03-26,16.6,16.65,15.82,15.83,2038843
2026-03-27,15.65,15.73,15.46,15.55,1391638
2026-03-30,15.42,15.42,14.89,14.99,1644818
2026-03-31,15.3,15.33,14.75,14.84,1091864
2026-04-01,15.06,15.29,14.95,15.02,861483
2026-04-02,14.98,15.45,14.93,15.19,1471960
2026-04-03,15.33,15.33,14.46,14.52,1582702
2026-04-07,14.7,14.73,14.18,14.67,1026951
2026-04-08,14.96,15.56,14.85,15.5,1940855
2026-04-09,15.3,15.39,14.89,14.89,1498787
