day,open,high,low,close,volume
2025-08-26,106.18,107.5,103.87,104.99,2967799
2025-08-27,104.6,111.78,104.17,105.8,3847359
2025-08-28,105.51,108.97,103.97,108.24,2967249
2025-08-29,108.8,110.0,105.21,107.47,2515500
2025-09-01,115.46,120.1,111.18,117.99,5400249
2025-09-02,117.97,118.0,107.55,108.86,4361520
2025-09-03,109.57,116.33,108.12,112.2,3268997
2025-09-04,112.21,113.98,102.0,104.57,3522069
2025-09-05,106.49,109.28,104.55,109.23,2472203
2025-09-08,109.0,110.23,106.51,108.82,1896084
2025-09-09,108.82,108.88,104.4,105.36,1837368
2025-09-10,105.35,106.52,103.96,103.96,1510622
2025-09-11,103.47,117.72,103.47,114.96,5369307
2025-09-12,114.13,119.9,113.02,116.87,3790745
2025-09-15,123.0,123.0,115.88,116.01,3145724
2025-09-16,115.58,118.0,114.23,115.35,2257165
2025-09-17,114.99,116.55,112.12,115.46,1825793
2025-09-18,115.0,124.87,114.2,115.77,3857936
2025-09-19,118.5,119.0,113.87,113.87,2152885
2025-09-22,115.0,117.26,113.99,116.29,1828710
2025-09-23,116.12,119.29,112.21,116.29,2666575
2025-09-24,116.93,123.46,115.48,121.0,3474068
2025-09-25,120.0,121.82,117.65,119.28,1883362
2025-09-26,119.0,120.45,114.78,115.32,2299957
2025-09-29,115.72,116.67,113.33,115.21,1662282
2025-09-30,116.07,123.89,115.18,121.48,2962374
2025-10-09,124.15,124.2,119.88,121.71,2623126
2025-10-10,119.92,122.79,114.23,114.94,2402576
2025-10-13,111.0,120.8,110.35,117.88,2866814
2025-10-14,119.5,127.31,117.07,117.8,3641428
2025-10-15,116.6,118.72,113.3,116.16,1920491
2025-10-16,115.53,117.39,112.42,113.4,1781079
2025-10-17,112.5,114.5,104.94,105.51,2259654
2025-10-20,107.5,109.2,105.71,106.76,1199608
2025-10-21,106.77,110.99,106.77,108.99,1622823
2025-10-22,108.1,112.9,107.57,110.6,1788622
2025-10-23,108.65,109.99,105.8,108.25,1033586
2025-10-24,108.79,114.88,108.39,113.58,1723024
2025-10-27,115.0,117.28,112.02,116.93,1853441
2025-10-28,115.51,117.99,114.82,116.59,1056931
2025-10-29,116.59,119.16,116.02,117.6,1161255
2025-10-30,118.31,121.21,116.8,119.3,1708935
2025-10-31,118.7,118.99,114.14,114.6,2136361
2025-11-03,114.3,114.3,107.17,112.1,2365515
2025-11-04,112.0,114.98,109.69,110.46,1366095
2025-11-05,108.38,110.44,105.0,107.4,1495963
2025-11-06,108.88,109.2,106.88,107.6,1547641
2025-11-07,107.58,108.19,105.38,106.36,1524821
2025-11-10,106.87,108.5,103.11,104.61,1604944
2025-11-11,105.35,109.8,103.41,103.56,1725647
2025-11-12,104.0,105.49,102.5,104.23,1079669
2025-11-13,104.24,105.3,103.13,103.88,1218401
2025-11-14,103.0,103.0,100.0,100.0,1169202
2025-11-17,100.1,101.2,99.44,99.81,864514
2025-11-18,99.81,101.25,98.54,99.82,759008
2025-11-19,99.81,102.6,99.81,101.57,1468599
2025-11-20,102.45,102.45,98.58,99.5,833998
2025-11-21,99.0,99.46,94.38,94.42,1673950
2025-11-24,94.91,97.35,94.07,96.82,945433
2025-11-25,97.68,100.7,96.71,99.13,1056485
2025-11-26,98.52,101.35,98.52,99.95,867442
2025-11-27,100.18,102.45,100.05,100.05,1019537
2025-11-28,101.08,104.3,99.4,102.84,1241421
2025-12-01,102.84,102.88,99.55,101.08,1244240
2025-12-02,100.91,102.4,99.88,100.51,809141
2025-12-03,99.76,101.31,98.53,99.18,835873
2025-12-04,99.05,100.48,97.53,99.54,630461
2025-12-05,100.3,100.63,98.1,100.58,683647
2025-12-08,100.29,103.83,100.29,102.97,1172811
2025-12-09,102.03,103.73,100.5,100.93,713228
2025-12-10,101.3,101.99,99.13,101.3,879035
2025-12-11,100.8,101.07,97.69,97.78,1046368
2025-12-12,97.78,100.8,96.65,100.14,1072173
2025-12-15,100.91,100.91,97.0,97.01,889790
2025-12-16,98.5,103.0,97.07,98.96,1634969
2025-12-17,98.42,102.88,96.79,99.91,1410603
2025-12-18,98.5,102.96,98.07,100.02,1347469
2025-12-19,100.81,103.0,99.66,100.98,1465981
2025-12-22,102.06,109.33,101.88,106.11,2863310
2025-12-23,105.66,106.49,103.58,105.3,1518483
2025-12-24,104.86,106.84,104.86,105.86,1132456
2025-12-25,105.67,107.25,104.28,106.55,1243595
2025-12-26,106.0,108.58,105.52,105.89,1180509
2025-12-29,105.53,106.76,105.0,105.27,1116500
2025-12-30,105.27,106.34,104.14,104.46,975903
2025-12-31,104.96,105.34,101.5,102.55,1144581
2026-01-05,104.0,106.0,102.81,105.88,1107203
2026-01-06,106.5,109.9,105.2,109.18,1895512
2026-01-07,109.51,110.66,107.0,109.51,1780556
2026-01-08,109.45,117.54,108.36,114.79,2609947
2026-01-09,114.16,119.17,112.7,117.95,2340884
2026-01-12,118.88,120.0,115.8,116.94,2009779
2026-01-13,116.8,117.23,113.02,113.23,2113331
2026-01-14,114.48,116.68,111.8,113.75,2143426
2026-01-15,113.0,114.85,112.06,113.95,1614979
2026-01-16,114.0,121.99,112.6,120.21,3221987
2026-01-19,119.66,120.0,116.38,116.38,1921410
2026-01-20,116.39,118.34,113.77,114.81,1940219
2026-01-21,114.82,120.39,114.0,119.6,2175747
2026-01-22,121.08,123.0,116.66,118.5,1896467
2026-01-23,118.9,126.0,118.45,126.0,3109916
2026-01-26,125.41,125.8,119.88,121.5,2625440
2026-01-27,120.74,129.98,116.9,128.87,3273898
2026-01-28,127.96,129.96,124.5,128.0,2796926
2026-01-29,130.5,130.63,118.41,119.38,3133404
2026-01-30,117.72,123.9,116.66,122.13,2226984
2026-02-02,121.17,121.38,114.0,114.15,1921537
2026-02-03,115.93,117.74,114.25,116.25,1320632
2026-02-04,114.56,114.98,111.02,112.4,1712225
2026-02-05,111.65,114.5,111.0,112.85,1410766
2026-02-06,112.96,119.56,112.2,116.8,2151761
2026-02-09,118.64,118.64,115.7,117.0,1410445
2026-02-10,115.14,119.51,115.02,118.21,1200157
2026-02-11,117.13,119.36,116.55,118.93,1276969
2026-02-12,118.93,125.08,118.0,124.73,2018666
2026-02-13,124.1,131.49,123.0,130.07,3060153
2026-02-24,131.87,131.87,125.81,126.03,2021225
2026-02-25,126.03,127.18,123.21,125.42,1456100
2026-02-26,125.25,133.29,122.88,132.03,2856722
2026-02-27,129.1,131.33,125.88,129.28,1831489
2026-03-02,128.37,140.5,128.1,139.64,4010175
2026-03-03,139.75,140.97,129.23,129.98,3453237
2026-03-04,128.26,133.67,126.6,127.03,2523019
2026-03-05,129.98,131.76,125.5,126.98,2148016
2026-03-06,125.5,133.49,125.5,129.95,2035480
2026-03-09,123.96,129.63,120.65,128.23,2323311
2026-03-10,129.96,135.21,129.1,133.16,2120635
2026-03-11,134.1,135.78,128.47,128.52,2267624
2026-03-12,128.36,132.0,125.62,127.64,1865889
2026-03-13,125.92,135.66,122.98,129.2,2952217
2026-03-16,128.29,128.88,123.27,126.78,1965668
2026-03-17,127.0,127.0,121.33,121.43,1751479
2026-03-18,123.36,126.7,121.61,126.0,1725396
2026-03-19,124.0,125.9,123.25,124.41,1500002
2026-03-20,126.74,127.5,121.68,121.68,1536156
2026-03-23,118.5,119.99,112.0,113.38,2052930
2026-03-24,115.66,122.02,111.6,120.83,2037877
2026-03-25,120.76,124.93,120.76,123.2,1368482
2026-03-26,121.53,122.96,118.23,119.32,1294600
2026-03-27,117.23,121.24,115.68,119.5,1073942
2026-03-30,117.66,122.3,116.3,121.13,1153925
2026-03-31,120.0,121.41,116.51,116.69,1085524
2026-04-01,120.03,123.5,120.03,121.8,1681023
2026-04-02,120.38,121.68,115.58,116.88,1483883
2026-04-03,117.63,119.35,115.8,117.29,1197209
2026-04-07,117.58,123.85,117.58,120.66,1470963
2026-04-08,125.0,129.5,124.04,129.17,2048759
2026-04-09,127.5,130.38,127.0,127.94,1521021
2026-04-10,128.9,130.98,127.25,127.4,1367555
2026-04-13,126.0,131.66,126.0,127.11,1579393
2026-04-14,128.4,129.69,125.88,126.45,1751232
2026-04-15,127.5,130.44,126.14,126.6,1777460
2026-04-16,127.1,129.52,126.38,128.97,1574711
2026-04-17,128.87,133.48,127.88,132.42,2299451
2026-04-20,132.58,134.0,129.5,130.08,1938678
2026-04-21,129.53,130.0,125.25,127.0,1921215
2026-04-22,129.03,132.5,126.64,132.5,2273530
2026-04-23,132.0,133.88,127.06,129.36,2085135
2026-04-24,128.84,135.64,127.79,133.36,2846624
2026-04-27,133.0,136.42,132.05,135.03,2584441
2026-04-28,136.9,137.84,128.8,130.15,4630567
2026-04-29,129.15,156.18,128.22,152.18,8838716
2026-04-30,152.0,176.0,152.0,172.6,9814807
2026-05-06,172.85,174.4,163.3,166.73,7619131
2026-05-07,168.0,189.23,167.3,183.29,7020256
2026-05-08,180.43,190.0,173.1,188.06,6672463
2026-05-11,199.34,225.67,197.55,210.55,9102760
2026-05-12,208.59,212.66,200.0,209.9,7720381
2026-05-13,203.6,225.15,201.99,215.8,6874468
2026-05-14,213.8,221.0,206.36,210.1,5996530
2026-05-15,216.04,223.0,202.0,206.5,6399474
2026-05-18,206.5,222.42,205.0,212.49,5012483
2026-05-19,212.38,228.8,212.38,225.03,6738115
2026-05-20,226.0,242.42,222.23,238.54,5912121
2026-05-21,243.0,244.99,216.0,217.0,7076302
2026-05-22,221.12,225.0,208.89,216.08,5727553
2026-05-25,215.13,228.3,205.88,227.37,5861565
2026-05-26,224.5,224.5,201.0,205.93,6462820
2026-05-27,211.59,211.59,198.0,199.0,4498898
2026-05-28,199.0,210.37,195.01,206.01,4115155
2026-05-29,206.0,207.5,189.53,191.53,4531164
2026-06-01,190.02,194.0,183.0,184.04,3559991
2026-06-02,185.0,220.85,181.0,217.0,8556717
