date,open,high,low,close,volume
2025-05-22,43.9,44.56,43.75,44.51,56565562
2025-05-23,44.51,44.68,43.9,44.05,54146009
2025-05-26,43.89,44.17,43.63,43.8,45609975
2025-05-27,43.8,44.15,43.67,43.74,36375001
2025-05-28,43.78,44.05,43.6,43.68,30035524
2025-05-29,43.7,43.95,43.45,43.47,49298970
2025-05-30,43.55,43.88,43.35,43.43,57139144
2025-06-03,43.5,44.43,43.5,43.97,50368513
2025-06-04,44.05,44.27,43.9,44.06,37341667
2025-06-05,44.06,44.42,44.0,44.37,42131680
2025-06-06,44.45,44.71,44.3,44.47,37349895
2025-06-09,44.6,44.68,44.21,44.6,47477446
2025-06-10,44.57,45.05,44.45,44.67,52834892
2025-06-11,44.72,45.68,44.72,45.31,77676108
2025-06-12,45.4,45.65,45.1,45.23,45239070
2025-06-13,45.24,45.35,44.95,45.18,47408056
2025-06-16,45.08,45.81,44.95,45.78,41447435
2025-06-17,45.88,46.05,45.71,45.98,47420901
2025-06-18,45.92,46.07,45.65,45.85,42642859
2025-06-19,45.84,46.06,45.37,45.63,51345430
2025-06-20,45.73,46.18,45.55,45.99,44815652
2025-06-23,45.9,46.34,45.43,46.25,53893148
2025-06-24,46.31,47.0,46.18,46.75,65581461
2025-06-25,46.75,47.5,46.59,47.5,60767987
2025-06-26,47.49,47.88,47.05,47.88,59020064
2025-06-27,47.85,47.87,46.04,46.22,95414320
2025-06-30,46.13,46.29,45.77,45.95,62461363
2025-07-01,45.96,46.67,45.92,46.45,45061309
2025-07-02,46.7,47.16,46.45,46.9,51856318
2025-07-03,46.9,46.95,46.34,46.61,55622576
2025-07-04,46.6,47.5,46.4,47.07,67894832
2025-07-07,47.07,47.3,46.7,47.2,56742742
2025-07-08,47.28,47.67,47.1,47.62,63742101
2025-07-09,47.5,47.77,47.13,47.13,61456635
2025-07-10,47.1,48.55,47.1,48.24,121978404
2025-07-11,46.28,46.5,45.62,45.64,118444284
2025-07-14,45.65,46.09,45.44,45.57,64848437
2025-07-15,45.77,45.92,44.8,45.22,66620626
2025-07-16,45.26,45.54,44.88,45.11,46818639
2025-07-17,45.1,45.33,44.91,45.0,41689506
2025-07-18,45.05,45.16,44.74,45.05,54343057
2025-07-21,45.05,45.23,44.83,44.85,56641201
2025-07-22,44.85,44.98,44.21,44.94,92231906
2025-07-23,44.97,45.7,44.96,45.12,85324905
2025-07-24,45.21,45.36,44.8,44.88,82662013
2025-07-25,44.84,45.17,44.75,44.83,69626423
2025-07-28,44.8,45.16,44.41,44.44,63512720
2025-07-29,44.44,44.8,44.14,44.14,78581282
2025-07-30,44.17,44.75,43.93,44.42,72546085
2025-07-31,44.4,44.56,43.85,44.48,73319517
2025-08-01,44.5,44.97,44.35,44.42,59462094
2025-08-04,44.31,44.97,44.31,44.9,49800832
2025-08-05,44.78,45.4,44.64,45.25,55525830
2025-08-06,45.29,45.73,45.11,45.12,43029640
2025-08-07,45.12,45.6,44.96,45.15,44064325
2025-08-08,45.2,45.28,44.53,44.53,45642153
2025-08-11,44.53,44.63,44.1,44.1,53672371
2025-08-12,44.13,44.48,44.0,44.0,56225243
2025-08-13,44.14,44.25,43.49,43.54,87673736
2025-08-14,43.55,43.94,43.5,43.78,67635168
2025-08-15,43.66,43.74,43.3,43.3,93295684
2025-08-18,43.1,43.67,42.89,43.51,92639738
2025-08-19,43.45,43.7,43.29,43.4,57411852
2025-08-20,43.3,43.63,43.15,43.45,54724013
2025-08-21,43.5,43.59,43.23,43.47,57854002
2025-08-22,43.47,43.48,43.04,43.26,79449625
2025-08-25,43.32,43.87,43.11,43.87,90738990
2025-08-26,43.89,44.02,43.42,43.52,75572231
2025-08-27,43.5,43.66,43.0,43.0,75814078
2025-08-28,43.02,43.3,42.6,42.98,82242557
2025-08-29,42.98,43.99,42.89,42.89,136087899
2025-09-01,42.62,42.64,41.88,41.98,127633329
2025-09-02,41.86,43.5,41.86,43.44,145214114
2025-09-03,43.44,43.57,42.7,42.9,81840560
2025-09-04,42.81,43.32,42.14,43.05,93536328
2025-09-05,43.0,43.02,42.53,42.76,57232838
2025-09-08,42.7,43.1,42.37,42.43,85168162
2025-09-09,42.42,42.88,42.4,42.83,58952653
2025-09-10,42.8,43.15,42.56,43.0,47138694
2025-09-11,43.13,43.33,42.78,43.3,65073072
2025-09-12,43.38,43.47,42.42,42.54,82314003
2025-09-15,42.48,42.79,42.11,42.22,69949106
2025-09-16,42.32,42.43,41.66,41.75,85905078
2025-09-17,41.76,42.19,41.7,41.76,57236258
2025-09-18,41.78,41.84,40.8,40.83,100352240
2025-09-19,40.8,41.53,40.55,41.0,83656307
2025-09-22,41.15,41.37,40.8,40.92,65611030
2025-09-23,40.98,41.75,40.63,41.55,93885081
2025-09-24,41.5,41.89,41.29,41.32,64389951
2025-09-25,41.32,41.36,40.81,40.82,66694887
2025-09-26,40.81,41.0,40.3,40.8,68276667
2025-09-29,40.77,41.29,40.36,40.68,83555055
2025-09-30,40.65,40.79,40.41,40.41,70002520
2025-10-09,40.21,40.44,39.82,40.33,97231953
2025-10-10,40.3,40.65,40.13,40.18,95504979
2025-10-13,39.76,40.3,39.7,40.11,106593617
2025-10-14,40.09,41.49,39.83,41.26,173382668
2025-10-15,41.25,41.57,41.01,41.5,106276702
2025-10-16,41.5,41.99,41.13,41.93,106248776
2025-10-17,41.88,42.22,41.38,41.59,82982705
2025-10-20,41.61,41.79,41.1,41.42,64947729
2025-10-21,41.49,42.1,41.49,41.98,75993124
2025-10-22,41.98,42.2,41.73,41.95,55133364
2025-10-23,41.95,42.49,41.78,42.24,71317373
2025-10-24,42.35,42.45,41.85,41.95,69883194
2025-10-27,41.9,41.97,41.42,41.59,98894862
2025-10-28,41.62,41.72,41.23,41.6,70595074
2025-10-29,41.53,41.53,40.69,40.77,91098760
2025-10-30,40.8,41.36,40.73,41.2,113153844
2025-10-31,41.26,41.3,40.84,40.89,70260700
2025-11-03,41.14,41.97,41.06,41.79,92198068
2025-11-04,41.84,43.11,41.81,43.01,134003592
2025-11-05,43.1,43.47,42.75,42.8,73171377
2025-11-06,42.65,42.89,42.31,42.34,87197274
2025-11-07,42.4,42.72,42.28,42.51,59319118
2025-11-10,42.45,42.88,42.28,42.72,53236873
2025-11-11,42.69,43.04,42.52,42.96,54467066
2025-11-12,43.12,43.36,42.93,42.93,58792878
2025-11-13,42.97,43.3,42.74,43.21,58798006
2025-11-14,43.24,43.59,43.18,43.25,51820955
2025-11-17,43.1,43.2,42.5,42.65,61067446
2025-11-18,42.56,42.91,42.44,42.88,51743927
2025-11-19,42.88,43.5,42.8,43.22,51169639
2025-11-20,43.22,43.79,43.05,43.23,58585152
2025-11-21,43.24,43.55,42.76,43.0,79126405
2025-11-24,43.1,43.21,42.51,42.63,67854882
2025-11-25,42.66,43.3,42.44,43.25,66640949
2025-11-26,43.34,43.63,42.97,43.25,45107206
2025-11-27,43.18,43.39,42.6,43.19,62143434
2025-11-28,43.1,43.12,42.82,42.95,49465789
2025-12-01,43.08,43.47,42.93,43.44,56791942
2025-12-02,43.44,43.65,43.22,43.38,40673497
2025-12-03,43.27,43.58,43.0,43.01,46895972
2025-12-04,43.05,43.42,43.01,43.22,36120746
2025-12-05,43.25,43.55,42.91,43.45,54890622
2025-12-08,43.44,43.64,43.07,43.18,58003881
