date,open,high,low,close,volume
2025-05-22,18.88,19.26,18.82,19.05,54431877
2025-05-23,19.08,19.4,18.79,18.79,53667134
2025-05-26,18.84,18.9,18.65,18.76,38188676
2025-05-27,18.76,18.76,18.39,18.47,43219189
2025-05-28,18.5,18.68,18.4,18.58,33184465
2025-05-29,18.81,19.85,18.81,19.7,176932722
2025-05-30,19.32,19.39,18.93,18.93,93560500
2025-06-03,18.82,18.96,18.76,18.79,49742611
2025-06-04,18.95,19.49,18.95,19.43,111202578
2025-06-05,19.38,20.7,19.38,20.56,232144233
2025-06-06,20.5,20.5,20.25,20.31,84800400
2025-06-09,20.52,20.65,20.21,20.43,74382813
2025-06-10,20.45,20.46,19.96,20.16,62518510
2025-06-11,20.25,20.75,20.23,20.4,85806322
2025-06-12,20.25,20.9,20.23,20.66,104812227
2025-06-13,20.6,21.19,20.53,20.9,104334298
2025-06-16,20.85,21.76,20.82,21.22,123513568
2025-06-17,21.31,21.38,20.56,20.6,88210748
2025-06-18,20.65,21.25,20.27,21.16,117888260
2025-06-19,21.1,21.56,20.74,20.81,80737498
2025-06-20,20.91,21.0,20.58,20.59,50086357
2025-06-23,20.43,20.66,19.98,20.2,78429546
2025-06-24,20.41,20.55,20.23,20.29,71136841
2025-06-25,20.49,21.07,20.49,20.98,114952281
2025-06-26,21.4,21.7,21.02,21.04,117964426
2025-06-27,21.04,21.65,20.72,21.35,116162043
2025-06-30,21.48,21.55,21.2,21.38,75858487
2025-07-01,21.26,21.63,21.0,21.4,75057997
2025-07-02,21.2,21.31,21.05,21.16,53683448
2025-07-03,21.26,23.28,21.26,23.28,341838829
2025-07-04,23.31,24.35,23.28,23.81,323605462
2025-07-07,23.8,24.33,23.34,23.98,164899723
2025-07-08,24.88,26.38,24.8,26.38,289695438
2025-07-09,27.0,27.12,26.5,26.6,265386641
2025-07-10,26.9,26.99,25.88,26.16,186420588
2025-07-11,26.1,26.57,25.88,26.0,143914629
2025-07-14,26.0,26.22,25.4,25.92,108430624
2025-07-15,26.3,27.41,26.17,27.25,276347142
2025-07-16,26.99,27.41,26.65,26.73,145623211
2025-07-17,26.63,27.63,26.63,27.5,157134173
2025-07-18,27.49,27.99,27.06,27.11,128958666
2025-07-21,27.0,27.55,26.75,27.02,86503840
2025-07-22,27.0,28.26,26.8,26.96,141884699
2025-07-23,26.5,26.76,26.35,26.58,114093401
2025-07-24,27.19,28.95,27.05,28.45,223942507
2025-07-25,28.45,29.15,28.41,28.66,107433857
2025-07-28,28.94,29.57,28.61,29.57,152249569
2025-07-29,29.56,31.28,29.31,31.19,178836481
2025-07-30,31.0,34.25,30.29,33.28,206835613
2025-07-31,33.26,35.9,33.2,34.61,302280341
2025-08-01,34.0,34.3,32.48,33.0,219395147
2025-08-04,32.4,33.1,32.21,32.97,138180054
2025-08-05,33.5,35.34,33.11,35.05,244590076
2025-08-06,34.1,34.69,33.55,34.3,147620736
2025-08-07,36.2,37.64,34.72,35.65,243591751
2025-08-08,35.73,37.55,35.06,36.59,180125156
2025-08-11,36.5,37.19,35.1,36.35,192984769
2025-08-12,36.47,39.71,36.47,39.71,222850156
2025-08-13,39.72,43.68,38.95,43.68,242366773
2025-08-14,43.96,45.78,42.98,43.22,242001501
2025-08-15,42.59,45.7,42.5,44.86,230671299
2025-08-18,44.8,45.25,41.66,44.46,263078034
2025-08-19,44.02,48.91,43.68,48.91,273043827
2025-08-20,46.5,48.96,45.8,47.91,253058665
2025-08-21,47.42,48.4,44.57,45.29,231661917
2025-08-22,44.5,47.29,44.0,45.83,241263010
2025-08-25,46.5,48.07,44.7,48.0,306073008
2025-08-26,46.88,47.0,45.48,45.48,221637437
2025-08-27,45.0,47.89,44.51,45.72,260361155
2025-08-28,44.6,49.95,44.22,48.94,345929345
2025-08-29,48.0,53.83,47.14,53.83,343022654
2025-09-01,53.99,56.96,52.3,55.62,269519213
2025-09-02,56.7,58.0,52.51,53.88,272311538
2025-09-03,53.88,55.6,51.08,54.24,221915698
2025-09-04,56.5,57.88,49.93,53.13,333831271
2025-09-05,53.3,57.2,50.6,55.83,339091254
2025-09-08,55.0,56.14,50.38,51.4,303251521
2025-09-09,50.4,51.5,47.5,48.79,262177391
2025-09-10,51.6,53.67,50.6,53.67,346078651
2025-09-11,55.8,59.04,54.65,59.04,272279844
2025-09-12,58.88,63.1,58.03,61.9,315605216
2025-09-15,60.0,61.28,58.5,59.9,193171858
2025-09-16,59.87,61.9,58.87,59.73,179496997
2025-09-17,58.9,63.0,57.71,61.12,241909399
2025-09-18,59.39,67.23,59.39,64.36,315066851
2025-09-19,65.64,68.63,65.0,66.1,236867281
2025-09-22,66.55,71.89,64.64,70.5,239928000
2025-09-23,74.72,74.72,68.5,70.87,267032716
2025-09-24,68.8,69.94,67.5,68.63,196384443
2025-09-25,67.88,69.86,66.19,68.46,188668167
2025-09-26,67.55,68.51,64.65,64.87,192175650
2025-09-29,64.85,67.5,64.85,66.58,155035785
2025-09-30,66.8,69.48,65.52,66.01,165341739
2025-10-09,67.11,70.88,67.0,68.45,221543652
2025-10-10,68.31,69.99,65.46,66.41,184283841
2025-10-13,61.0,64.63,61.0,63.48,170867713
2025-10-14,64.99,65.66,59.25,59.72,194679098
2025-10-15,59.72,63.9,58.5,63.38,191166300
2025-10-16,62.0,64.35,61.7,63.59,115939328
2025-10-17,63.0,63.27,59.9,60.01,137879485
2025-10-20,62.0,63.82,61.07,62.06,145002286
2025-10-21,62.94,68.19,62.42,68.0,252287766
2025-10-22,66.99,67.0,64.5,65.46,167191686
2025-10-23,64.8,65.02,62.7,63.99,111025337
2025-10-24,65.18,67.7,64.06,67.25,179020774
2025-10-27,69.26,73.58,69.26,72.76,234879242
2025-10-28,71.18,75.76,71.05,73.99,202804199
2025-10-29,78.12,81.39,77.9,80.8,199193919
2025-10-30,80.0,83.88,77.7,77.97,240890950
2025-10-31,77.95,78.67,71.5,72.0,246298664
2025-11-03,70.36,76.0,70.21,74.89,214332627
2025-11-04,74.77,75.2,72.47,73.49,131235753
2025-11-05,70.31,75.8,69.87,75.24,167250715
2025-11-06,75.24,76.7,74.1,76.22,172482897
2025-11-07,74.07,74.5,71.63,72.7,158542019
2025-11-10,72.0,72.21,68.0,71.5,212282559
2025-11-11,72.0,72.06,68.0,68.03,140935264
2025-11-12,66.45,69.55,65.66,68.6,136968180
2025-11-13,67.58,68.87,66.19,67.99,121665589
2025-11-14,65.8,66.49,64.26,64.27,155045196
2025-11-17,64.39,66.49,64.32,64.94,116268089
2025-11-18,63.65,66.5,63.2,64.72,114697538
2025-11-19,64.5,66.62,64.2,65.06,145636642
2025-11-20,68.06,68.33,65.0,65.94,142175376
2025-11-21,63.05,63.45,60.08,60.67,190289343
2025-11-24,61.0,61.8,54.6,55.94,332009071
2025-11-25,56.36,58.34,56.16,56.61,226214444
2025-11-26,55.31,61.1,55.02,58.93,281284286
2025-11-27,60.02,63.45,59.91,60.27,275887464
2025-11-28,60.24,60.76,59.02,60.72,166778785
2025-12-01,60.03,60.21,58.0,59.81,180788700
2025-12-02,59.83,62.7,59.72,60.96,209127721
2025-12-03,61.0,62.77,61.0,61.68,186593118
2025-12-04,60.88,62.96,59.68,61.4,157077468
2025-12-05,61.99,62.26,60.0,61.12,130559029
2025-12-08,60.75,64.27,60.38,63.41,241075371
2025-12-09,64.0,68.38,63.18,67.99,293803972
2025-12-10,66.84,66.96,64.0,65.21,219527524
2025-12-11,64.01,64.88,61.61,62.3,192090669
2025-12-12,61.0,62.5,59.86,61.75,168514361
2025-12-15,59.5,60.68,59.11,59.14,137405776
2025-12-16,58.95,60.32,58.38,58.95,129422100
2025-12-17,59.1,61.56,58.68,61.5,162252639
2025-12-18,59.56,59.86,58.25,58.28,176150213
2025-12-19,59.19,59.22,57.74,58.3,99007715
2025-12-22,59.47,61.0,59.12,60.62,176485282
2025-12-23,60.56,63.38,60.32,62.86,216493755
2025-12-24,64.18,66.0,63.59,65.14,217873034
2025-12-25,65.4,68.15,65.4,66.72,202224528
2025-12-26,66.5,66.5,63.8,63.84,192929740
2025-12-29,63.74,66.39,63.73,65.24,188492424
2025-12-30,63.8,65.3,63.01,64.23,149296167
2025-12-31,64.24,64.54,61.86,62.05,156410378
2026-01-05,63.29,64.28,62.71,63.67,159340565
2026-01-06,63.67,64.97,62.86,64.05,170861519
2026-01-07,63.41,64.66,62.6,63.15,165700324
2026-01-08,63.31,63.47,61.07,61.33,185971526
2026-01-09,60.5,61.75,60.05,61.48,156532098
2026-01-12,61.49,61.7,59.75,60.93,211081625
2026-01-13,60.78,61.73,59.09,59.43,193031606
2026-01-14,60.1,60.49,59.37,60.0,156240185
2026-01-15,59.3,61.0,58.89,60.79,142621511
2026-01-16,61.2,64.0,61.2,63.0,262596271
2026-01-19,62.11,62.18,60.71,60.9,188389009
2026-01-20,60.3,60.45,58.8,59.67,139511512
2026-01-21,58.71,61.79,58.7,61.56,173493593
2026-01-22,61.69,63.0,60.79,62.75,221856297
2026-01-23,62.0,62.05,60.08,60.11,203299233
2026-01-26,60.09,60.09,59.01,59.26,117843070
2026-01-27,59.51,62.0,58.7,60.97,212344495
2026-01-28,62.3,62.64,60.11,60.69,171990122
2026-01-29,60.68,60.88,56.88,57.6,324554403
2026-01-30,57.0,58.0,55.62,57.7,173194449
2026-02-02,56.8,57.5,55.67,55.68,156350348
2026-02-03,56.3,56.42,54.03,55.75,167510256
2026-02-04,54.69,54.78,52.6,53.41,189065643
2026-02-05,52.27,54.32,52.2,53.88,144385646
2026-02-06,53.0,55.48,52.41,54.4,137772202
2026-02-09,56.2,56.5,55.31,55.52,140098639
2026-02-10,55.73,56.99,55.58,56.07,111303019
2026-02-11,55.6,56.12,55.01,55.2,75077186
2026-02-12,55.35,55.96,54.52,55.33,83427628
2026-02-13,54.45,55.75,54.2,54.75,68764597
2026-02-24,55.41,56.09,54.9,55.38,107500987
2026-02-25,55.81,57.58,55.7,57.39,169941169
2026-02-26,57.4,58.54,56.3,57.95,162725955
2026-02-27,56.3,56.44,55.1,55.7,170181186
2026-03-02,54.0,56.0,53.84,55.53,118412005
2026-03-03,55.84,57.8,54.88,54.88,193218849
2026-03-04,53.98,55.16,53.51,53.76,107528229
2026-03-05,54.79,56.26,54.33,55.1,136238015
2026-03-06,54.8,54.9,53.8,54.33,86929791
2026-03-09,52.76,52.94,51.21,52.79,169457850
2026-03-10,53.63,54.38,53.4,54.36,117385056
2026-03-11,54.7,54.99,53.6,53.89,122007345
2026-03-12,53.9,54.78,52.22,52.54,141006096
2026-03-13,52.02,53.17,52.01,52.49,94179792
2026-03-16,52.18,52.74,51.5,52.7,101004502
2026-03-17,52.99,53.18,50.87,50.9,131937600
2026-03-18,51.3,52.14,50.85,52.06,117477631
2026-03-19,51.0,51.29,50.2,50.46,105601848
2026-03-20,50.98,52.45,50.21,50.3,154452125
2026-03-23,48.95,49.09,47.35,47.6,137095123
2026-03-24,48.57,48.88,47.49,48.84,110762899
2026-03-25,49.39,51.0,49.02,50.31,126470338
2026-03-26,50.0,51.5,49.57,49.74,107289028
2026-03-27,48.63,49.9,48.4,49.53,78464489
2026-03-30,48.46,49.29,48.33,49.27,66262388
2026-03-31,49.0,52.85,48.53,51.46,238674008
2026-04-01,53.0,53.5,51.47,53.32,215430014
2026-04-02,52.66,54.45,51.75,52.0,157175051
2026-04-03,52.6,53.18,52.0,52.18,104540059
2026-04-07,52.98,54.0,52.0,52.58,120586393
2026-04-08,54.16,56.61,53.38,56.61,251758712
2026-04-09,55.0,55.81,54.8,55.02,155388673
2026-04-10,55.6,57.27,55.33,56.52,190944086
2026-04-13,56.0,56.55,55.4,55.7,135714872
2026-04-14,56.47,59.29,56.13,58.92,254950677
2026-04-15,59.36,59.97,57.2,57.82,197374123
2026-04-16,57.99,59.99,57.4,59.32,180523624
2026-04-17,59.6,61.2,58.98,60.97,187817900
2026-04-20,61.89,63.33,61.01,61.51,213150819
2026-04-21,60.97,61.5,59.87,61.41,139203661
2026-04-22,61.19,67.55,61.03,66.89,316083151
2026-04-23,66.98,69.1,66.66,67.92,277745270
2026-04-24,66.57,67.21,63.67,65.01,264664000
2026-04-27,66.01,68.0,65.38,67.25,235836737
2026-04-28,67.25,68.99,66.92,68.2,237139570
2026-04-29,67.77,67.77,64.0,66.26,282303867
2026-04-30,65.9,66.2,62.71,62.88,292407506
