date,open,high,low,close,volume
2025-05-22,115.1,115.74,114.27,114.83,6173882
2025-05-23,114.7,115.5,114.2,114.2,5946663
2025-05-26,114.4,114.75,113.68,114.6,5362241
2025-05-27,114.55,116.19,114.37,115.9,8263976
2025-05-28,115.77,116.37,114.63,114.85,5661285
2025-05-29,114.85,115.2,114.47,114.94,5086845
2025-05-30,114.93,116.99,114.71,116.83,8855828
2025-06-03,116.33,117.76,116.13,117.68,8798800
2025-06-04,117.6,117.98,117.26,117.63,7956414
2025-06-05,117.54,118.68,116.88,118.25,7882898
2025-06-06,116.4,116.75,115.15,116.61,7014559
2025-06-09,116.5,117.08,114.15,114.32,10303202
2025-06-10,114.32,114.75,113.25,113.31,9349870
2025-06-11,113.31,113.68,113.0,113.36,6101613
2025-06-12,113.36,113.57,111.56,111.64,10583688
2025-06-13,111.65,112.76,111.65,112.22,8086252
2025-06-16,112.22,113.25,112.22,113.06,6598387
2025-06-17,113.08,113.3,111.98,112.9,4713463
2025-06-18,112.87,112.98,112.2,112.76,4810070
2025-06-19,112.66,112.92,111.36,112.7,6997347
2025-06-20,112.52,114.35,112.4,114.09,8587860
2025-06-23,113.5,114.69,112.0,112.5,9647910
2025-06-24,112.5,113.16,112.37,112.68,8189147
2025-06-25,112.38,113.08,112.07,112.8,9225229
2025-06-26,112.7,113.91,112.6,113.29,8713514
2025-06-27,113.19,114.28,111.9,112.17,10521876
2025-06-30,111.6,113.1,111.58,112.55,8143024
2025-07-01,112.5,112.94,112.1,112.56,4991976
2025-07-02,112.5,112.87,111.87,111.89,5948903
2025-07-03,111.9,112.11,111.0,111.2,9666345
2025-07-04,111.1,111.95,111.01,111.89,5903871
2025-07-07,111.8,112.41,111.18,112.24,6634746
2025-07-08,112.24,112.51,111.54,111.95,8520949
2025-07-09,111.95,114.56,111.81,113.52,16017694
2025-07-10,113.52,113.98,112.16,112.4,10219094
2025-07-11,112.36,113.99,112.03,112.76,11729346
2025-07-14,112.81,113.66,112.63,113.18,5520608
2025-07-15,113.02,113.44,112.22,112.42,6524367
2025-07-16,112.43,113.33,112.43,112.95,6274118
2025-07-17,112.9,113.28,111.59,111.76,11720473
2025-07-18,111.77,111.95,111.36,111.69,10544097
2025-07-21,111.5,111.69,111.16,111.27,10556997
2025-07-22,111.31,111.68,110.72,111.62,12890115
2025-07-23,111.66,112.08,111.16,111.38,10486630
2025-07-24,111.41,111.42,110.84,111.0,10973576
2025-07-25,111.01,111.14,110.17,110.28,11794813
2025-07-28,110.49,110.63,109.12,109.38,14370162
2025-07-29,109.4,109.58,108.81,109.2,10098696
2025-07-30,109.1,109.94,108.8,109.51,12218911
2025-07-31,109.41,109.48,108.4,108.56,10406245
2025-08-01,108.68,109.18,107.66,108.08,11336377
2025-08-04,107.93,108.37,107.77,108.12,9212275
2025-08-05,108.15,109.07,107.89,109.07,10391539
2025-08-06,108.78,109.11,108.05,108.27,11299781
2025-08-07,108.24,108.24,107.69,107.84,13088049
2025-08-08,108.98,110.1,108.8,109.99,23011949
2025-08-11,109.77,110.18,108.85,108.98,19561559
2025-08-12,109.09,109.85,109.04,109.36,9826050
2025-08-13,109.67,109.68,108.9,109.22,11406215
2025-08-14,109.23,109.56,108.8,108.81,11010390
2025-08-15,108.85,109.15,108.25,108.33,13350639
2025-08-18,108.32,108.85,107.81,108.19,17703035
2025-08-19,108.36,108.54,107.0,107.0,27490312
2025-08-20,107.16,107.7,106.32,107.69,21543285
2025-08-21,107.58,109.06,107.29,109.02,21374219
2025-08-22,109.01,109.59,108.59,109.54,16853683
2025-08-25,109.6,110.18,108.89,110.09,17662565
2025-08-26,110.07,110.09,109.48,109.62,11312968
2025-08-27,109.82,110.2,108.75,108.8,14911249
2025-08-28,109.0,109.29,108.3,108.97,13084132
2025-08-29,109.0,109.99,108.66,109.5,16291507
2025-09-01,107.46,107.5,106.6,106.99,12262839
2025-09-02,106.99,108.09,106.51,107.9,19299955
2025-09-03,108.0,108.0,107.0,107.39,11563298
2025-09-04,107.19,107.19,105.5,106.75,15538442
2025-09-05,106.49,106.7,105.8,106.54,10397389
2025-09-08,106.54,108.39,106.03,108.11,18630006
2025-09-09,108.0,108.25,106.84,107.0,10339630
2025-09-10,107.06,109.0,106.75,108.47,14645917
2025-09-11,108.26,108.47,107.54,108.3,12923702
2025-09-12,108.19,108.51,107.53,107.75,10187073
2025-09-15,108.9,108.9,107.03,107.39,9696810
2025-09-16,107.22,107.61,106.97,107.0,8777033
2025-09-17,107.0,107.28,106.51,106.74,9440195
2025-09-18,106.69,106.69,104.84,104.94,20277464
2025-09-19,104.98,105.5,104.9,105.44,8809440
2025-09-22,105.42,105.68,104.85,104.98,10777918
2025-09-23,104.8,106.21,104.5,106.17,12393648
2025-09-24,105.98,106.66,105.7,106.52,10392582
2025-09-25,106.41,106.66,105.68,106.0,6912154
2025-09-26,106.08,106.15,105.05,105.8,7175135
2025-09-29,105.6,105.79,104.31,105.28,12187328
2025-09-30,105.12,105.15,104.51,104.68,8351865
2025-10-09,104.16,105.68,103.8,105.44,13628543
2025-10-10,105.02,106.99,104.8,106.59,17256703
2025-10-13,106.2,107.44,105.68,106.95,13797859
2025-10-14,106.85,107.9,106.2,107.6,16171982
2025-10-15,107.21,107.91,106.68,107.12,8423201
2025-10-16,107.13,107.9,106.81,107.81,8057246
2025-10-17,107.61,108.36,107.47,107.93,12273683
2025-10-20,107.62,107.92,106.81,107.78,8099093
2025-10-21,107.11,107.47,105.71,106.12,20182621
2025-10-22,105.8,106.48,105.76,106.2,8667782
2025-10-23,106.0,106.86,106.0,106.69,8097865
2025-10-24,106.7,107.3,106.59,106.87,7856287
2025-10-27,106.71,107.7,106.39,106.7,10928762
2025-10-28,106.85,107.04,106.46,106.66,6117102
2025-10-29,106.61,106.69,105.9,105.97,9048647
2025-10-30,106.09,107.16,105.92,106.44,10734685
2025-10-31,106.45,106.68,105.12,105.79,14302488
2025-11-03,105.7,106.75,105.5,106.62,10907747
2025-11-04,106.63,107.99,106.3,107.66,15043690
2025-11-05,107.55,108.05,107.05,107.2,6530711
2025-11-06,107.21,107.57,106.71,107.18,6053456
2025-11-07,107.0,107.77,107.0,107.55,5458728
2025-11-10,107.3,107.84,106.88,107.74,6809831
2025-11-11,107.86,108.0,107.44,107.8,6841780
2025-11-12,107.9,108.98,107.9,108.59,13108523
2025-11-13,108.58,108.93,106.75,107.33,14354310
2025-11-14,107.34,108.0,107.16,107.21,8539179
2025-11-17,107.05,107.21,106.15,106.64,9238290
2025-11-18,106.53,107.88,106.31,107.81,11445976
2025-11-19,107.79,108.13,107.47,107.89,7711138
2025-11-20,107.61,109.28,107.61,108.69,14338886
2025-11-21,108.48,109.37,108.06,108.48,15022126
2025-11-24,108.48,109.2,107.5,108.72,13552723
2025-11-25,108.65,108.83,107.7,108.66,9464490
2025-11-26,108.6,109.61,108.32,108.97,9803188
2025-11-27,108.58,108.79,107.82,108.25,8538225
2025-11-28,108.04,108.4,107.61,107.7,7961801
2025-12-01,106.7,107.33,106.51,107.05,17623312
2025-12-02,106.87,107.6,106.78,107.35,10478681
2025-12-03,107.35,107.65,106.52,106.64,10364736
2025-12-04,106.68,106.94,105.92,106.11,11753906
2025-12-05,106.2,106.33,105.05,105.47,14601246
2025-12-08,105.47,105.6,104.42,104.51,19437391
2025-12-09,104.49,105.0,104.42,104.92,10180915
2025-12-10,104.77,105.0,104.46,104.7,6707723
2025-12-11,104.7,104.86,104.29,104.31,8373928
2025-12-12,104.31,104.48,103.92,104.36,15945182
2025-12-15,104.4,104.44,102.8,102.81,19547135
2025-12-16,102.8,103.25,102.11,102.99,10906930
2025-12-17,102.9,102.9,101.8,102.31,11959506
2025-12-18,102.2,102.54,101.8,101.9,9791708
2025-12-19,102.01,102.43,101.86,102.16,8820683
2025-12-22,102.01,102.26,100.86,101.16,20592437
2025-12-23,101.0,101.29,100.82,100.99,12770784
2025-12-24,100.94,101.94,100.1,101.52,16437369
2025-12-25,101.4,101.47,100.35,100.51,17634204
2025-12-26,100.3,101.11,100.12,100.84,14736262
2025-12-29,100.76,101.59,100.25,100.58,17789608
2025-12-30,100.5,100.9,100.22,100.35,8788834
2025-12-31,100.35,101.13,100.35,101.05,10708241
2026-01-05,101.38,101.44,100.0,100.58,21477952
2026-01-06,100.58,100.73,100.13,100.66,15228763
2026-01-07,100.59,101.02,100.22,100.3,15691902
2026-01-08,100.3,100.45,100.04,100.12,13181669
2026-01-09,100.12,100.36,99.54,100.12,18177767
2026-01-12,100.44,100.59,100.0,100.4,16118216
2026-01-13,100.41,100.89,100.02,100.18,17210814
2026-01-14,100.18,100.21,99.0,99.03,26212401
2026-01-15,98.95,98.95,97.0,97.1,28476178
2026-01-16,97.13,97.81,96.0,96.28,21785954
2026-01-19,96.28,96.75,95.75,96.5,12391626
2026-01-20,96.5,97.44,96.27,97.32,13021335
