date,open,high,low,close,volume
2025-09-15,52.14,54.23,52.07,52.74,249499806
2025-09-16,52.66,54.2,52.15,52.39,200349016
2025-09-17,52.63,52.99,51.5,52.01,194955234
2025-09-18,51.5,54.94,51.1,53.11,315536216
2025-09-19,54.31,57.91,54.03,55.41,319703998
2025-09-22,60.95,60.95,60.13,60.95,90279351
2025-09-23,67.05,67.05,63.66,65.7,554123874
2025-09-24,64.23,72.2,63.7,70.2,451635559
2025-09-25,69.8,71.58,68.2,68.74,331771538
2025-09-26,68.72,68.78,64.16,64.25,332090893
2025-09-29,64.25,65.36,62.68,64.8,262852479
2025-09-30,65.4,66.38,63.76,64.69,229529053
2025-10-09,63.84,66.15,63.36,65.3,261650982
2025-10-10,64.5,64.95,60.21,60.8,260955086
2025-10-13,55.12,58.37,55.12,57.75,267290302
2025-10-14,58.8,59.97,54.55,55.01,248599086
2025-10-15,55.04,58.38,53.88,58.2,242527395
2025-10-16,58.04,61.6,57.73,59.2,256325542
2025-10-17,59.25,59.25,55.4,55.49,179240230
2025-10-20,56.86,57.85,56.44,57.15,162519564
2025-10-21,59.0,62.87,58.95,61.15,292936570
2025-10-22,60.1,61.15,59.53,60.11,132425023
2025-10-23,59.3,60.45,58.28,60.14,109740953
2025-10-24,60.89,64.15,60.66,63.91,234445779
2025-10-27,65.88,65.99,63.53,65.4,233992056
2025-10-28,64.7,65.8,64.0,64.66,142632780
2025-10-29,65.91,67.48,65.17,67.28,180052783
2025-10-30,67.1,67.29,63.66,65.04,178788411
2025-10-31,66.2,66.88,63.0,63.0,173415239
2025-11-03,62.8,62.96,60.69,62.92,140414271
2025-11-04,62.5,62.84,60.06,60.54,128990576
2025-11-05,58.6,61.46,58.36,60.98,112172866
2025-11-06,60.98,61.86,59.8,61.66,132471322
2025-11-07,60.72,61.0,59.84,59.9,105363369
2025-11-10,59.5,60.2,57.21,58.4,153527579
2025-11-11,58.98,59.15,56.23,56.49,108489718
2025-11-12,56.44,58.46,56.37,57.77,135717529
2025-11-13,57.2,58.35,56.88,57.38,93995272
2025-11-14,56.66,58.23,56.1,56.51,101754426
2025-11-17,56.49,57.44,56.12,56.55,74185638
2025-11-18,56.12,57.75,55.4,56.61,105402888
2025-11-19,57.0,57.94,56.41,56.75,93532984
2025-11-20,58.1,58.2,55.68,55.75,95981221
2025-11-21,54.0,54.28,52.8,52.85,149999606
2025-11-24,53.19,53.85,52.2,53.25,95703000
2025-11-25,54.22,56.39,54.04,55.7,145075983
2025-11-26,55.32,58.85,54.91,57.6,159153919
2025-11-27,57.7,59.13,56.8,56.96,126380424
2025-11-28,56.82,58.18,56.75,57.78,96257755
2025-12-01,57.85,59.29,56.4,58.61,137736228
2025-12-02,58.57,61.5,58.18,60.0,181396504
2025-12-03,60.08,60.4,58.45,58.82,108086644
2025-12-04,58.61,59.73,57.11,59.63,103890858
2025-12-05,59.62,59.68,58.71,59.25,71699567
2025-12-08,59.1,60.71,58.74,60.08,111448052
2025-12-09,60.07,61.51,59.6,60.6,110658149
2025-12-10,59.9,59.9,58.02,59.53,95668514
2025-12-11,59.48,61.3,58.19,58.25,87639849
2025-12-12,58.23,60.88,57.6,60.38,132191892
2025-12-15,59.55,59.67,57.29,57.36,122673493
2025-12-16,56.7,57.89,56.32,57.33,72495956
2025-12-17,57.15,58.79,57.08,58.66,76178566
2025-12-18,57.83,58.17,56.96,56.98,59964677
2025-12-19,57.21,57.87,56.75,56.78,61846149
2025-12-22,57.1,58.26,56.99,57.73,77726256
2025-12-23,57.55,58.6,57.43,58.05,77505600
2025-12-24,58.18,59.62,57.61,59.29,91859271
2025-12-25,59.0,59.95,58.25,59.43,79411049
2025-12-26,59.18,59.2,58.37,58.4,74266500
2025-12-29,58.1,59.36,57.91,58.22,93055053
2025-12-30,57.98,59.38,57.18,58.07,99164728
2025-12-31,58.55,58.65,56.4,56.71,104905173
2026-01-05,57.12,59.49,57.11,58.55,159455283
2026-01-06,58.88,59.5,57.82,59.22,141539975
2026-01-07,59.0,59.1,56.8,57.55,187357397
2026-01-08,57.02,57.06,54.77,55.16,240111695
2026-01-09,54.85,56.3,54.0,55.65,154079007
2026-01-12,55.2,55.6,54.0,55.43,188390485
2026-01-13,55.65,56.55,54.34,54.58,133498244
2026-01-14,54.2,54.8,53.46,53.58,169913878
2026-01-15,53.34,57.57,53.23,57.37,262847130
2026-01-16,58.28,59.91,57.91,58.08,259990309
2026-01-19,58.1,60.48,57.8,57.86,195719959
2026-01-20,57.9,58.33,55.31,57.46,177225955
2026-01-21,56.65,58.3,56.6,57.06,111719948
2026-01-22,57.43,58.35,56.1,56.41,149804210
2026-01-23,56.63,56.63,55.0,55.5,144925368
2026-01-26,55.38,55.4,54.01,54.09,127111156
2026-01-27,54.32,54.79,52.86,53.72,122784313
2026-01-28,53.7,54.95,52.82,53.28,151194870
2026-01-29,53.0,53.13,51.73,51.89,147260590
2026-01-30,51.61,52.5,51.02,51.69,108558812
2026-02-02,51.99,53.6,51.99,52.22,138486234
2026-02-03,52.83,53.39,51.25,52.46,104663797
2026-02-04,52.01,52.05,50.65,51.9,124442380
2026-02-05,51.5,52.58,51.42,51.7,75985941
2026-02-06,51.37,52.01,50.7,51.17,72491146
2026-02-09,51.99,52.0,51.33,51.72,77530036
2026-02-10,51.69,51.98,51.37,51.69,74683050
2026-02-11,51.39,51.92,51.02,51.15,68945249
2026-02-12,51.1,51.33,50.3,50.43,97024007
2026-02-13,49.91,51.08,49.26,50.8,114492599
2026-02-24,51.41,51.49,50.51,50.63,84415339
2026-02-25,50.55,51.93,50.47,51.58,124704783
2026-02-26,51.59,51.63,51.04,51.16,106425064
2026-02-27,50.65,50.69,49.32,50.22,127271550
2026-03-02,49.31,49.72,48.38,49.11,128983380
2026-03-03,49.16,49.74,47.2,47.39,136026519
2026-03-04,46.67,47.09,45.8,46.28,119890568
2026-03-05,47.0,47.76,46.88,47.0,100873314
2026-03-06,46.59,47.42,46.47,47.3,73249601
2026-03-09,46.27,46.62,45.43,46.5,97374939
2026-03-10,47.2,49.7,47.2,49.39,181409372
2026-03-11,49.45,50.88,49.28,50.17,168648425
2026-03-12,49.9,50.43,49.28,49.7,86041581
2026-03-13,49.35,50.28,49.05,49.33,81983337
2026-03-16,49.01,49.27,47.51,49.26,96527204
2026-03-17,50.18,51.76,49.76,49.83,185009493
2026-03-18,49.66,49.89,48.9,49.34,86120488
2026-03-19,48.38,48.8,47.85,48.04,91805865
2026-03-20,48.39,49.7,48.22,48.22,100484471
2026-03-23,47.53,47.75,45.95,46.3,101744612
2026-03-24,46.8,46.94,44.57,46.34,110560688
2026-03-25,47.38,50.97,47.0,50.97,260886146
2026-03-26,51.71,51.71,49.96,50.19,220019409
2026-03-27,48.18,51.29,48.18,50.61,174981118
2026-03-30,49.8,50.0,48.1,48.76,159640570
2026-03-31,48.4,50.62,48.0,49.26,167150472
2026-04-01,50.48,51.11,49.8,50.4,110977737
2026-04-02,50.1,50.9,49.57,49.89,85965881
2026-04-03,50.3,50.38,48.64,48.8,74514475
2026-04-07,49.0,49.95,48.11,48.39,79987772
2026-04-08,49.56,52.57,49.56,52.27,201928715
2026-04-09,51.5,55.78,51.3,55.09,299603070
2026-04-10,55.42,59.18,54.9,58.18,386896937
2026-04-13,57.78,59.52,57.5,58.6,238813216
2026-04-14,59.0,60.65,58.55,59.14,243274497
2026-04-15,59.0,60.98,58.45,58.78,198003810
2026-04-16,58.76,60.65,58.0,60.45,199642241
2026-04-17,59.85,60.88,59.25,59.75,134342400
2026-04-20,62.64,65.73,60.91,65.73,392926863
2026-04-21,64.86,66.0,62.9,65.75,262573277
2026-04-22,65.39,68.69,64.6,68.03,236665585
2026-04-23,69.0,70.68,67.3,67.77,232237089
2026-04-24,67.51,67.8,64.37,66.0,262279111
2026-04-27,67.98,72.6,67.5,71.97,327349997
2026-04-28,71.02,72.4,68.95,69.88,215990814
2026-04-29,68.0,69.77,66.5,68.64,210391849
2026-04-30,69.48,69.48,66.8,67.0,155047490
2026-05-06,68.27,71.0,66.87,67.08,213054399
2026-05-07,67.5,70.3,66.29,69.52,214188521
2026-05-08,68.13,72.08,67.11,71.29,215071024
2026-05-11,75.5,78.42,74.46,76.06,270015409
2026-05-12,77.39,78.78,75.5,77.19,198024613
2026-05-13,75.75,81.78,75.11,80.15,226366456
2026-05-14,79.29,79.35,75.22,75.4,221670631
2026-05-15,76.47,76.8,72.61,74.0,198921177
2026-05-18,73.08,75.11,71.67,72.9,204511202
2026-05-19,72.05,72.71,70.04,72.4,143082046
2026-05-20,72.03,72.6,69.3,70.07,182380377
2026-05-21,71.01,72.99,67.57,67.87,194798584
2026-05-22,69.5,72.88,68.9,72.4,186637744
2026-05-25,73.3,74.93,71.5,74.7,215299602
2026-05-26,73.7,73.71,71.15,72.45,156425313
2026-05-27,72.15,74.29,70.69,71.59,165224776
2026-05-28,71.23,73.35,69.32,72.8,159715750
2026-05-29,77.0,77.8,71.28,73.29,267669781
2026-06-01,73.35,75.93,70.67,70.71,230254020
2026-06-02,70.01,74.83,68.15,74.0,232560683
