date,open,high,low,close,volume
2026-03-03,113.23,114.75,107.69,108.31,54098700
2026-03-04,107.32,109.7,106.12,106.69,32274958
2026-03-05,108.6,109.26,106.09,106.9,35353181
2026-03-06,107.0,108.34,106.17,106.5,34048616
2026-03-09,103.97,105.79,101.63,105.14,39355967
2026-03-10,106.9,107.75,105.7,107.28,31832190
2026-03-11,107.23,108.8,107.0,107.1,27998297
2026-03-12,107.0,108.55,104.95,106.01,28881977
2026-03-13,105.02,107.83,104.5,107.06,34163326
2026-03-16,106.31,110.32,105.5,108.6,42255497
2026-03-17,108.54,108.58,105.99,106.02,29571804
2026-03-18,105.78,106.88,105.25,106.6,26334592
2026-03-19,105.01,107.69,104.51,105.96,37865595
2026-03-20,105.2,105.72,102.18,102.18,38129475
2026-03-23,100.01,101.99,97.4,98.04,50667126
2026-03-24,98.9,99.37,97.25,99.25,33680326
2026-03-25,99.67,100.94,99.28,99.99,32130643
2026-03-26,99.55,99.7,96.55,96.88,31319889
2026-03-27,96.0,98.39,95.87,97.5,28087527
2026-03-30,95.8,96.19,94.0,95.83,32887003
2026-03-31,95.8,97.4,94.0,94.05,29383903
2026-04-01,96.4,96.7,94.81,96.33,32564808
2026-04-02,95.5,95.79,92.51,93.2,29382832
2026-04-03,93.41,93.94,91.76,91.78,21646163
2026-04-07,91.5,96.99,91.2,95.62,45824231
2026-04-08,99.02,101.54,99.02,101.18,54469712
2026-04-09,99.4,101.2,99.2,99.72,31071653
2026-04-10,101.0,102.79,100.68,101.01,40630514
2026-04-13,99.85,102.8,99.72,100.64,35188522
2026-04-14,102.1,102.28,100.38,101.52,37091059
2026-04-15,102.05,106.1,101.8,103.91,70483900
2026-04-16,103.5,105.0,103.0,104.18,39372135
2026-04-17,103.82,107.3,103.27,105.23,50375527
2026-04-20,105.93,108.6,105.01,107.96,54770262
2026-04-21,107.33,108.15,105.68,107.46,37258425
2026-04-22,106.8,108.08,106.5,107.87,37521674
2026-04-23,108.88,109.12,105.2,105.98,44149101
2026-04-24,105.58,113.25,104.61,110.96,91070363
2026-04-27,113.25,117.69,112.6,116.58,97029586
2026-04-28,115.24,117.64,113.02,114.0,62500730
2026-04-29,113.35,113.82,109.78,112.47,51488254
2026-04-30,113.31,119.88,113.3,118.73,101838285
2026-05-06,122.0,128.12,121.74,123.1,129294051
2026-05-07,125.11,127.48,122.22,125.34,84277403
2026-05-08,122.9,123.19,120.05,120.31,70861810
2026-05-11,122.99,124.57,121.9,122.52,81485972
2026-05-12,124.44,125.44,120.0,121.98,81773234
2026-05-13,119.0,122.5,116.04,121.86,95495148
2026-05-14,121.92,124.04,117.0,117.9,79065015
2026-05-15,121.0,125.0,118.48,119.02,132810054
2026-05-18,117.4,120.34,115.6,117.62,74896919
2026-05-19,116.16,118.88,112.68,118.82,84026978
2026-05-20,118.0,136.63,117.5,133.81,224880056
2026-05-21,134.0,137.63,127.1,127.22,154677671
2026-05-22,129.33,132.18,126.5,131.33,119947788
2026-05-25,136.0,157.6,136.0,156.0,252180226
2026-05-26,150.73,154.44,145.5,149.18,179924241
2026-05-27,150.0,153.52,145.0,146.22,123498375
2026-05-28,146.0,159.05,146.0,153.7,160823175
2026-05-29,150.92,152.38,138.49,139.91,153681264
2026-06-01,139.76,140.8,132.04,132.44,100884914
2026-06-02,132.98,135.5,129.3,132.48,92368820
