date,open,high,low,close,volume
2025-11-20,29.4,29.68,28.9,28.97,133141833
2025-11-21,28.47,28.86,28.0,28.14,188729249
2025-11-24,28.44,28.5,27.63,28.0,170834281
2025-11-25,28.47,28.88,28.41,28.51,147447601
2025-11-26,28.66,28.77,28.35,28.43,159012608
2025-11-27,28.8,29.2,28.5,28.6,163629659
2025-11-28,28.79,29.09,28.4,28.58,197543456
2025-12-01,29.5,30.67,29.4,30.06,360052973
2025-12-02,29.9,29.98,29.45,29.74,154872515
2025-12-03,29.85,30.26,29.72,29.97,191128690
2025-12-04,30.84,31.38,30.53,30.69,272859568
2025-12-05,30.59,31.49,30.47,31.32,233471095
2025-12-08,31.4,31.6,30.94,31.5,206802386
2025-12-09,31.18,31.23,30.18,30.4,199092649
2025-12-10,30.6,30.85,30.2,30.75,117020933
2025-12-11,31.2,31.95,30.75,30.96,240772514
2025-12-12,31.67,31.8,31.35,31.7,221174285
2025-12-15,31.26,31.88,31.06,31.41,169135179
2025-12-16,31.02,31.22,30.12,30.32,158390333
2025-12-17,30.55,31.19,30.4,30.87,176971055
2025-12-18,30.83,31.35,30.65,30.97,138009297
2025-12-19,30.84,31.38,30.41,31.12,165672924
2025-12-22,31.69,32.78,31.64,32.53,244513190
2025-12-23,33.06,33.1,31.9,32.09,270289444
2025-12-24,32.54,32.65,31.99,32.31,192710736
2025-12-25,31.99,32.14,31.83,32.03,127456719
2025-12-26,32.6,33.77,32.55,33.53,286198912
2025-12-29,34.16,34.3,32.58,32.65,357553987
2025-12-30,31.55,33.48,31.53,33.42,243802377
2025-12-31,33.48,35.36,33.39,34.47,341188218
2026-01-05,35.3,35.64,34.27,35.4,310393547
2026-01-06,36.0,37.7,35.95,37.6,356727240
2026-01-07,37.6,37.7,36.38,36.72,357303577
2026-01-08,36.2,37.01,35.79,36.3,241558498
2026-01-09,36.0,37.67,35.98,37.22,280579041
2026-01-12,38.22,38.38,37.03,37.26,296496371
2026-01-13,37.4,38.9,37.3,38.24,310778171
2026-01-14,38.61,39.85,38.36,38.5,425650213
2026-01-15,38.26,39.44,37.7,38.25,386081844
2026-01-16,38.32,39.11,37.06,37.47,394777811
2026-01-19,37.62,37.78,36.5,37.26,253275235
2026-01-20,37.26,37.77,36.21,37.31,307457067
2026-01-21,37.76,38.48,37.36,38.13,389167286
2026-01-22,37.5,37.88,37.08,37.66,273949936
2026-01-23,38.39,38.5,37.35,37.56,386296331
2026-01-26,38.74,40.48,38.73,39.5,663514398
2026-01-27,40.23,42.68,39.68,40.61,728498239
2026-01-28,41.4,42.58,40.6,42.3,652283303
2026-01-29,43.79,44.94,41.31,43.45,772867209
2026-01-30,41.2,42.36,39.12,40.14,670344076
2026-02-02,36.87,38.73,36.27,36.61,714043570
2026-02-03,37.84,38.95,37.08,38.81,476610292
2026-02-04,39.5,39.99,38.68,39.16,326736566
2026-02-05,38.13,38.5,36.57,37.45,358373108
2026-02-06,35.55,37.82,35.5,37.19,327774843
2026-02-09,38.49,38.88,38.03,38.63,263947637
2026-02-10,38.98,39.4,38.52,38.81,199657082
2026-02-11,38.6,39.79,38.57,39.48,222867441
2026-02-12,39.57,40.43,39.49,39.75,235575945
2026-02-13,38.26,39.04,37.69,37.78,338033354
2026-02-24,39.49,39.65,38.98,39.32,246745985
2026-02-25,39.4,40.26,38.86,39.63,289709530
2026-02-26,39.89,39.96,38.94,39.37,199066355
2026-02-27,39.2,40.05,39.01,39.55,242060189
2026-03-02,40.4,40.9,39.1,40.77,477513379
2026-03-03,40.35,40.35,38.66,38.86,414093799
2026-03-04,37.7,38.89,37.48,37.96,312570216
2026-03-05,38.46,38.48,37.2,37.67,260659922
2026-03-06,37.01,37.48,36.24,37.1,253947012
2026-03-09,35.93,36.67,34.86,36.4,390629022
2026-03-10,36.98,37.54,36.8,37.13,201312398
2026-03-11,37.5,37.64,37.04,37.24,148131269
2026-03-12,36.79,37.16,36.35,36.75,189113008
2026-03-13,36.2,36.94,35.6,35.77,247120530
2026-03-16,35.04,35.17,33.6,34.75,420731337
2026-03-17,34.73,35.55,34.67,34.9,225377550
2026-03-18,34.74,35.0,34.35,34.92,199024835
2026-03-19,33.25,33.9,32.12,32.32,527935447
2026-03-20,32.2,32.85,31.43,31.65,385034283
2026-03-23,30.21,31.34,29.8,30.58,493304305
2026-03-24,31.25,32.38,30.91,32.2,457264529
2026-03-25,33.5,33.98,33.09,33.24,410615187
2026-03-26,33.1,33.24,31.83,32.09,305047347
2026-03-27,31.5,32.72,31.5,32.47,228246664
2026-03-30,32.2,32.8,31.88,32.78,236900973
2026-03-31,32.98,33.5,32.6,32.72,253105884
2026-04-01,33.86,34.58,33.62,34.15,323703092
2026-04-02,33.99,33.99,32.7,33.12,258942623
2026-04-03,33.25,33.33,32.82,32.91,141999112
2026-04-07,32.8,33.1,32.33,32.41,150649750
2026-04-08,34.0,34.76,34.0,34.62,407954111
2026-04-09,33.99,34.19,33.74,33.9,220659003
2026-04-10,34.23,34.58,33.7,33.75,237571039
2026-04-13,33.38,33.8,33.31,33.66,176532051
2026-04-14,34.49,34.95,34.35,34.8,298845659
2026-04-15,35.75,36.0,34.81,34.91,299179203
2026-04-16,35.0,35.39,35.0,35.3,200941248
2026-04-17,35.0,35.1,34.5,34.73,215582788
2026-04-20,34.86,35.29,34.7,34.82,225640293
2026-04-21,34.98,35.68,34.5,35.66,311979120
2026-04-22,35.67,35.86,35.24,35.53,372392006
2026-04-23,35.56,35.56,34.14,34.4,356644945
2026-04-24,34.02,34.42,33.53,34.31,257793364
2026-04-27,34.0,34.25,33.48,33.56,231088530
2026-04-28,33.33,33.46,32.88,32.95,207009177
2026-04-29,32.55,34.2,32.51,34.14,303499456
2026-04-30,33.7,34.02,33.08,33.3,240389930
2026-05-06,33.5,34.38,33.21,34.21,399072032
2026-05-07,34.84,35.17,34.12,34.46,336041354
2026-05-08,34.02,35.0,33.84,34.8,301248207
2026-05-11,34.55,34.72,33.85,34.27,303709653
2026-05-12,34.96,35.33,34.5,34.58,416946021
2026-05-13,35.1,35.25,34.45,34.66,322480278
2026-05-14,34.49,34.76,33.5,33.52,276948107
2026-05-15,32.99,33.0,31.5,31.84,448282207
2026-05-18,30.9,31.37,30.71,31.3,288798694
2026-05-19,31.3,31.39,30.64,31.16,180860114
2026-05-20,30.53,30.64,29.92,30.39,314489728
2026-05-21,30.91,31.25,29.93,29.99,295615483
2026-05-22,30.16,31.14,29.88,30.96,268103856
2026-05-25,31.64,32.0,31.09,31.35,284046195
2026-05-26,31.16,32.98,31.02,32.9,443721556
2026-05-27,32.58,32.89,31.53,31.62,261696590
2026-05-28,31.0,31.2,30.08,30.71,310990946
2026-05-29,31.32,31.38,30.18,30.44,261024987
2026-06-01,30.22,30.7,30.12,30.19,175162167
2026-06-02,30.36,31.74,30.12,31.58,333321356
